,date,DX
1931,2007-10-08,8.7923
1932,2007-10-09,20.8293
1933,2007-10-10,20.8293
1934,2007-10-11,26.0369
1935,2007-10-12,26.0369
1936,2007-10-15,26.0369
1937,2007-10-16,31.1181
1938,2007-10-17,42.0196
1939,2007-10-18,41.2953
1940,2007-10-19,23.9896
1941,2007-10-22,23.9896
1942,2007-10-23,31.4983
1943,2007-10-24,24.9993
1944,2007-10-25,38.9202
1945,2007-10-26,66.2379
1946,2007-10-29,64.0086
1947,2007-10-30,65.3428
1948,2007-10-31,70.7139
1949,2007-11-01,72.2851
1950,2007-11-02,72.317
1951,2007-11-05,72.317
1952,2007-11-06,57.0883
1953,2007-11-07,49.4073
1954,2007-11-08,32.3741
1955,2007-11-09,21.9231
1956,2007-11-12,13.9672
1957,2007-11-13,22.1188
1958,2007-11-14,22.7608
1959,2007-11-15,20.1544
1960,2007-11-16,21.5569
1961,2007-11-19,21.5569
1962,2007-11-20,27.9544
1963,2007-11-21,27.9544
1964,2007-11-23,20.9191
1965,2007-11-26,10.3227
1966,2007-11-27,7.1546
1967,2007-11-28,10.2999
1968,2007-11-29,10.7389
1969,2007-11-30,12.8712
1970,2007-12-03,5.7346
1971,2007-12-04,5.0492
1972,2007-12-05,19.1696
1973,2007-12-06,20.0496
1974,2007-12-07,20.9554
1975,2007-12-10,23.4901
1976,2007-12-11,15.0984
1977,2007-12-12,16.2084
1978,2007-12-13,20.1635
1979,2007-12-14,24.2414
1980,2007-12-17,14.0237
1981,2007-12-18,11.7904
1982,2007-12-19,13.4557
1983,2007-12-20,20.7664
1984,2007-12-21,23.6139
1985,2007-12-24,30.003
1986,2007-12-26,30.003
1987,2007-12-27,24.3922
1988,2007-12-28,19.8
1989,2007-12-31,17.2683
1990,2008-01-02,8.8726
1991,2008-01-03,6.7075
1992,2008-01-04,4.3096
1993,2008-01-07,4.3096
1994,2008-01-08,15.0389
1995,2008-01-09,15.6247
1996,2008-01-10,15.6247
1997,2008-01-11,16.3912
1998,2008-01-14,10.5756
1999,2008-01-15,11.7014
2000,2008-01-16,29.1815
2001,2008-01-17,26.5272
2002,2008-01-18,22.9806
2003,2008-01-22,36.7066
2004,2008-01-23,40.2162
2005,2008-01-24,20.2315
2006,2008-01-25,1.2202
2007,2008-01-28,5.5345
2008,2008-01-29,6.2053
2009,2008-01-30,9.1166
2010,2008-01-31,12.2697
2011,2008-02-01,24.5447
2012,2008-02-04,25.5885
2013,2008-02-05,33.9672
2014,2008-02-06,37.6101
2015,2008-02-07,39.8702
2016,2008-02-08,35.8744
2017,2008-02-11,37.9277
2018,2008-02-12,37.7869
2019,2008-02-13,31.7046
2020,2008-02-14,32.2173
2021,2008-02-15,33.7871
2022,2008-02-19,30.7514
2023,2008-02-20,31.9701
2024,2008-02-21,21.4694
2025,2008-02-22,28.0154
2026,2008-02-25,28.0154
2027,2008-02-26,19.0457
2028,2008-02-27,19.0457
2029,2008-02-28,21.9767
2030,2008-02-29,29.011
2031,2008-03-03,30.2834
2032,2008-03-04,26.4674
2033,2008-03-05,14.9448
2034,2008-03-06,16.9862
2035,2008-03-07,18.8318
2036,2008-03-10,15.9671
2037,2008-03-11,1.3483
2038,2008-03-12,0.4857
2039,2008-03-13,4.1402
2040,2008-03-14,10.1014
2041,2008-03-17,13.9989
2042,2008-03-18,4.0834
2043,2008-03-19,2.7255
2044,2008-03-20,3.0935
2045,2008-03-24,0.7075
2046,2008-03-25,2.3075
2047,2008-03-26,9.4732
2048,2008-03-27,13.98
2049,2008-03-28,15.9504
2050,2008-03-31,13.3774
2051,2008-04-01,0.4318
2052,2008-04-02,0.9664
2053,2008-04-03,1.8084
2054,2008-04-04,2.6533
2055,2008-04-07,2.2176
2056,2008-04-08,4.8398
2057,2008-04-09,4.2215
2058,2008-04-10,1.2936
2059,2008-04-11,7.1799
2060,2008-04-14,10.9033
2061,2008-04-15,8.1312
2062,2008-04-16,0.6348
2063,2008-04-17,4.7693
2064,2008-04-18,14.5747
2065,2008-04-21,20.2606
2066,2008-04-22,17.7849
2067,2008-04-23,25.9185
2068,2008-04-24,31.8913
2069,2008-04-25,9.2842
2070,2008-04-28,0.241
2071,2008-04-29,3.7365
2072,2008-04-30,0.229
2073,2008-05-01,2.8926
2074,2008-05-02,4.3486
2075,2008-05-05,10.9437
2076,2008-05-06,10.1573
2077,2008-05-07,13.1803
2078,2008-05-08,12.0464
2079,2008-05-09,13.8632
2080,2008-05-12,19.4459
2081,2008-05-13,20.1932
2082,2008-05-14,21.6148
2083,2008-05-15,24.5529
2084,2008-05-16,24.19
2085,2008-05-19,13.5649
2086,2008-05-20,3.204
2087,2008-05-21,2.834
2088,2008-05-22,2.9698
2089,2008-05-23,6.1457
2090,2008-05-27,3.5097
2091,2008-05-28,2.4074
2092,2008-05-29,0.6348
2093,2008-05-30,0.3025
2094,2008-06-02,10.4215
2095,2008-06-03,14.3628
2096,2008-06-04,15.343
2097,2008-06-05,3.5768
2098,2008-06-06,5.2721
2099,2008-06-09,8.2065
2100,2008-06-10,1.5819
2101,2008-06-11,4.9664
2102,2008-06-12,5.0207
2103,2008-06-13,18.6451
2104,2008-06-16,18.6451
2105,2008-06-17,18.7717
2106,2008-06-18,12.6818
2107,2008-06-19,17.1533
2108,2008-06-20,12.9112
2109,2008-06-23,7.3942
2110,2008-06-24,2.6265
2111,2008-06-25,12.288
2112,2008-06-26,12.0221
2113,2008-06-27,6.9565
2114,2008-06-30,8.0317
2115,2008-07-01,8.6386
2116,2008-07-02,15.9366
2117,2008-07-03,19.3073
2118,2008-07-07,14.2896
2119,2008-07-08,14.2896
2120,2008-07-09,18.6058
2121,2008-07-10,21.1393
2122,2008-07-11,22.5353
2123,2008-07-14,19.1054
2124,2008-07-15,4.1265
2125,2008-07-16,5.6545
2126,2008-07-17,13.7857
2127,2008-07-18,11.9749
2128,2008-07-21,11.9749
2129,2008-07-22,12.5234
2130,2008-07-23,0.6395
2131,2008-07-24,5.429
2132,2008-07-25,4.7806
2133,2008-07-28,6.7131
2134,2008-07-29,5.5853
2135,2008-07-30,1.3569
2136,2008-07-31,3.922
2137,2008-08-01,12.0328
2138,2008-08-04,12.0328
2139,2008-08-05,1.1652
2140,2008-08-06,9.8552
2141,2008-08-07,16.2908
2142,2008-08-08,21.1138
2143,2008-08-11,22.7726
2144,2008-08-12,21.5069
2145,2008-08-13,22.9697
2146,2008-08-14,19.6175
2147,2008-08-15,19.6175
2148,2008-08-18,19.078
2149,2008-08-19,14.0253
2150,2008-08-20,12.2349
2151,2008-08-21,6.7647
2152,2008-08-22,15.8202
2153,2008-08-25,15.8202
2154,2008-08-26,10.514
2155,2008-08-27,11.5436
2156,2008-08-28,14.7875
2157,2008-08-29,8.8279
2158,2008-09-02,4.6516
2159,2008-09-03,0.7238
2160,2008-09-04,7.4223
2161,2008-09-05,17.7155
2162,2008-09-08,15.6477
2163,2008-09-09,10.6267
2164,2008-09-10,5.9633
2165,2008-09-11,3.8792
2166,2008-09-12,8.0737
2167,2008-09-15,4.4745
2168,2008-09-16,13.082
2169,2008-09-17,24.3609
2170,2008-09-18,29.0186
2171,2008-09-19,13.2837
2172,2008-09-22,13.2837
2173,2008-09-23,13.2837
2174,2008-09-24,13.2837
2175,2008-09-25,1.8138
2176,2008-09-26,6.7416
2177,2008-09-29,6.949
2178,2008-09-30,6.949
2179,2008-10-01,3.0779
2180,2008-10-02,9.7503
2181,2008-10-03,1.7846
2182,2008-10-06,18.3868
2183,2008-10-07,25.7614
2184,2008-10-08,30.0213
2185,2008-10-09,32.7505
2186,2008-10-10,40.779
2187,2008-10-13,10.0896
2188,2008-10-14,8.2754
2189,2008-10-15,15.4198
2190,2008-10-16,22.0925
2191,2008-10-17,14.6101
2192,2008-10-20,16.3697
2193,2008-10-21,14.2224
2194,2008-10-22,27.1251
2195,2008-10-23,27.1738
2196,2008-10-24,24.8056
2197,2008-10-27,24.8056
2198,2008-10-28,13.923
2199,2008-10-29,7.9015
2200,2008-10-30,9.9452
2201,2008-10-31,11.7408
2202,2008-11-03,11.7408
2203,2008-11-04,5.2798
2204,2008-11-05,11.1897
2205,2008-11-06,18.9178
2206,2008-11-07,18.9178
2207,2008-11-10,14.9142
2208,2008-11-11,17.6297
2209,2008-11-12,21.0129
2210,2008-11-13,30.1342
2211,2008-11-14,29.2162
2212,2008-11-17,32.0204
2213,2008-11-18,34.2151
2214,2008-11-19,36.8957
2215,2008-11-20,40.7103
2216,2008-11-21,31.1417
2217,2008-11-24,18.8729
2218,2008-11-25,20.8835
2219,2008-11-26,20.8835
2220,2008-11-28,20.8835
2221,2008-12-01,29.8614
2222,2008-12-02,30.1147
2223,2008-12-03,23.6639
2224,2008-12-04,23.4455
2225,2008-12-05,25.6566
2226,2008-12-08,12.1271
2227,2008-12-09,12.1271
2228,2008-12-10,13.4283
2229,2008-12-11,21.0433
2230,2008-12-12,25.3047
2231,2008-12-15,25.3047
2232,2008-12-16,16.8291
2233,2008-12-17,16.8291
2234,2008-12-18,20.9141
2235,2008-12-19,20.9141
2236,2008-12-22,22.7282
2237,2008-12-23,19.0692
2238,2008-12-24,19.0692
2239,2008-12-26,19.1645
2240,2008-12-29,23.4382
2241,2008-12-30,19.3069
2242,2008-12-31,16.5213
2243,2009-01-02,6.5939
2244,2009-01-05,3.1256
2245,2009-01-06,1.0178
2246,2009-01-07,11.7611
2247,2009-01-08,11.7611
2248,2009-01-09,13.2673
2249,2009-01-12,14.4747
2250,2009-01-13,11.5039
2251,2009-01-14,17.2671
2252,2009-01-15,22.3794
2253,2009-01-16,13.2121
2254,2009-01-20,21.1611
2255,2009-01-21,21.1611
2256,2009-01-22,33.2357
2257,2009-01-23,35.625
2258,2009-01-26,30.7015
2259,2009-01-27,28.251
2260,2009-01-28,23.0891
2261,2009-01-29,24.9592
2262,2009-01-30,29.1313
2263,2009-02-02,23.7771
2264,2009-02-03,16.5931
2265,2009-02-04,11.0791
2266,2009-02-05,13.8289
2267,2009-02-06,3.2121
2268,2009-02-09,3.2121
2269,2009-02-10,9.8186
2270,2009-02-11,9.8186
2271,2009-02-12,14.2209
2272,2009-02-13,11.9502
2273,2009-02-17,24.1237
2274,2009-02-18,24.1237
2275,2009-02-19,25.9967
2276,2009-02-20,27.4843
2277,2009-02-23,32.2621
2278,2009-02-24,39.0279
2279,2009-02-25,39.0279
2280,2009-02-26,39.3634
2281,2009-02-27,42.049
2282,2009-03-02,45.089
2283,2009-03-03,45.72
2284,2009-03-04,42.2779
2285,2009-03-05,47.3693
2286,2009-03-06,50.3151
2287,2009-03-09,47.6883
2288,2009-03-10,30.1339
2289,2009-03-11,20.2201
2290,2009-03-12,20.2201
2291,2009-03-13,23.5576
2292,2009-03-16,23.5576
2293,2009-03-17,23.5576
2294,2009-03-18,17.445
2295,2009-03-19,13.2077
2296,2009-03-20,9.5886
2297,2009-03-23,5.377
2298,2009-03-24,5.377
2299,2009-03-25,0.2148
2300,2009-03-26,8.6092
2301,2009-03-27,7.4408
2302,2009-03-30,4.5974
2303,2009-03-31,9.4978
2304,2009-04-01,16.085
2305,2009-04-02,21.6655
2306,2009-04-03,13.207
2307,2009-04-06,10.7807
2308,2009-04-07,15.0808
2309,2009-04-08,20.195
2310,2009-04-09,21.0294
2311,2009-04-13,22.626
2312,2009-04-14,16.5097
2313,2009-04-15,8.9353
2314,2009-04-16,15.2113
2315,2009-04-17,15.2113
2316,2009-04-20,8.4898
2317,2009-04-21,10.1578
2318,2009-04-22,11.5931
2319,2009-04-23,7.8026
2320,2009-04-24,31.7731
2321,2009-04-27,31.7731
2322,2009-04-28,24.0265
2323,2009-04-29,29.5432
2324,2009-04-30,31.3213
2325,2009-05-01,28.9159
2326,2009-05-04,29.3775
2327,2009-05-05,23.6313
2328,2009-05-06,23.1234
2329,2009-05-07,15.3111
2330,2009-05-08,15.3111
2331,2009-05-11,13.1115
2332,2009-05-12,17.3254
2333,2009-05-13,17.3254
2334,2009-05-14,20.3101
2335,2009-05-15,23.7133
2336,2009-05-18,24.9626
2337,2009-05-19,26.7309
2338,2009-05-20,26.0608
2339,2009-05-21,11.3886
2340,2009-05-22,10.6251
2341,2009-05-26,14.9224
2342,2009-05-27,17.1683
2343,2009-05-28,17.626
2344,2009-05-29,22.2972
2345,2009-06-01,29.8603
2346,2009-06-02,35.5227
2347,2009-06-03,35.5227
2348,2009-06-04,37.1622
2349,2009-06-05,41.7296
2350,2009-06-08,37.1235
2351,2009-06-09,37.1235
2352,2009-06-10,40.6835
2353,2009-06-11,47.3744
2354,2009-06-12,48.5205
2355,2009-06-15,50.0474
2356,2009-06-16,55.0472
2357,2009-06-17,47.6771
2358,2009-06-18,47.6771
2359,2009-06-19,53.565
2360,2009-06-22,40.7411
2361,2009-06-23,39.7582
2362,2009-06-24,40.7384
2363,2009-06-25,42.5954
2364,2009-06-26,42.5954
2365,2009-06-29,46.3229
2366,2009-06-30,48.4971
2367,2009-07-01,49.117
2368,2009-07-02,28.7305
2369,2009-07-06,20.8465
2370,2009-07-07,12.1296
2371,2009-07-08,3.3273
2372,2009-07-09,5.3672
2373,2009-07-10,1.2443
2374,2009-07-13,13.4037
2375,2009-07-14,13.4037
2376,2009-07-15,25.5862
2377,2009-07-16,29.3083
2378,2009-07-17,29.4244
2379,2009-07-20,30.3874
2380,2009-07-21,33.945
2381,2009-07-22,34.7639
2382,2009-07-23,43.4138
2383,2009-07-24,6.5856
2384,2009-07-27,6.5856
2385,2009-07-28,7.8768
2386,2009-07-29,12.4622
2387,2009-07-30,18.621
2388,2009-07-31,15.1763
2389,2009-08-03,15.1763
2390,2009-08-04,15.1763
2391,2009-08-05,21.0349
2392,2009-08-06,11.8429
2393,2009-08-07,11.8429
2394,2009-08-10,8.3366
2395,2009-08-11,4.0447
2396,2009-08-12,11.4316
2397,2009-08-13,11.4316
2398,2009-08-14,11.4316
2399,2009-08-17,6.0968
2400,2009-08-18,6.9343
2401,2009-08-19,8.1416
2402,2009-08-20,10.7532
2403,2009-08-21,19.5779
2404,2009-08-24,24.0698
2405,2009-08-25,25.2978
2406,2009-08-26,24.3291
2407,2009-08-27,21.3662
2408,2009-08-28,31.5289
2409,2009-08-31,23.9301
2410,2009-09-01,15.3787
2411,2009-09-02,12.8565
2412,2009-09-03,12.4253
2413,2009-09-04,22.6872
2414,2009-09-08,23.2593
2415,2009-09-09,24.8728
2416,2009-09-10,26.3545
2417,2009-09-11,28.1446
2418,2009-09-14,23.6621
2419,2009-09-15,26.5266
2420,2009-09-16,27.7942
2421,2009-09-17,28.2826
2422,2009-09-18,29.9452
2423,2009-09-21,29.9452
2424,2009-09-22,37.204
2425,2009-09-23,43.131
2426,2009-09-24,43.131
2427,2009-09-25,38.4179
2428,2009-09-28,43.1993
2429,2009-09-29,43.1993
2430,2009-09-30,32.7838
2431,2009-10-01,16.1463
2432,2009-10-02,7.1323
2433,2009-10-05,7.1323
2434,2009-10-06,10.2608
2435,2009-10-07,10.2608
2436,2009-10-08,23.8962
2437,2009-10-09,23.8962
2438,2009-10-12,25.6351
2439,2009-10-13,26.5188
2440,2009-10-14,31.0064
2441,2009-10-15,38.7322
2442,2009-10-16,38.7322
2443,2009-10-19,38.7322
2444,2009-10-20,28.5286
2445,2009-10-21,32.5702
2446,2009-10-22,24.5392
2447,2009-10-23,54.128
2448,2009-10-26,54.128
2449,2009-10-27,54.128
2450,2009-10-28,42.0264
2451,2009-10-29,39.6705
2452,2009-10-30,35.1857
2453,2009-11-02,29.4296
2454,2009-11-03,29.4296
2455,2009-11-04,37.1404
2456,2009-11-05,40.8063
2457,2009-11-06,38.8579
2458,2009-11-09,42.7169
2459,2009-11-10,45.459
2460,2009-11-11,45.6546
2461,2009-11-12,47.5361
2462,2009-11-13,50.3908
2463,2009-11-16,50.4853
2464,2009-11-17,52.3951
2465,2009-11-18,53.7106
2466,2009-11-19,50.276
2467,2009-11-20,42.0737
2468,2009-11-23,44.8883
2469,2009-11-24,44.8883
2470,2009-11-25,39.5659
2471,2009-11-27,17.4015
2472,2009-11-30,18.3878
2473,2009-12-01,27.5
2474,2009-12-02,27.5
2475,2009-12-03,30.5089
2476,2009-12-04,32.8826
2477,2009-12-07,28.7965
2478,2009-12-08,20.9655
2479,2009-12-09,17.7012
2480,2009-12-10,20.313
2481,2009-12-11,21.0166
2482,2009-12-14,23.8477
2483,2009-12-15,24.7352
2484,2009-12-16,28.2555
2485,2009-12-17,14.9551
2486,2009-12-18,23.6448
2487,2009-12-21,29.6657
2488,2009-12-22,30.9876
2489,2009-12-23,31.2897
2490,2009-12-24,32.0722
2491,2009-12-28,34.8823
2492,2009-12-29,39.5612
2493,2009-12-30,26.6856
2494,2009-12-31,18.1471
2495,2010-01-04,20.0958
2496,2010-01-05,20.0958
2497,2010-01-06,16.7365
2498,2010-01-07,7.9921
2499,2010-01-08,11.7861
2500,2010-01-11,8.6423
2501,2010-01-12,3.2911
2502,2010-01-13,6.0739
2503,2010-01-14,18.0683
2504,2010-01-15,20.6431
2505,2010-01-19,19.7939
2506,2010-01-20,9.7635
2507,2010-01-21,2.2155
2508,2010-01-22,19.5701
2509,2010-01-25,19.5701
2510,2010-01-26,15.1172
2511,2010-01-27,16.3257
2512,2010-01-28,18.5914
2513,2010-01-29,35.8826
2514,2010-02-01,35.8826
2515,2010-02-02,35.3646
2516,2010-02-03,27.9213
2517,2010-02-04,32.1212
2518,2010-02-05,35.1982
2519,2010-02-08,35.1982
2520,2010-02-09,28.2211
2521,2010-02-10,28.2211
2522,2010-02-11,23.8625
2523,2010-02-12,25.8524
2524,2010-02-16,17.5017
2525,2010-02-17,10.5288
2526,2010-02-18,1.891
2527,2010-02-19,1.891
2528,2010-02-22,2.7772
2529,2010-02-23,14.1985
2530,2010-02-24,14.1985
2531,2010-02-25,20.8239
2532,2010-02-26,15.6036
2533,2010-03-01,10.5748
2534,2010-03-02,16.1426
2535,2010-03-03,16.1426
2536,2010-03-04,17.7087
2537,2010-03-05,16.8473
2538,2010-03-08,9.7989
2539,2010-03-09,4.9986
2540,2010-03-10,4.9986
2541,2010-03-11,2.7856
2542,2010-03-12,2.359
2543,2010-03-15,1.5145
2544,2010-03-16,4.8209
2545,2010-03-17,14.4001
2546,2010-03-18,14.4001
2547,2010-03-19,18.695
2548,2010-03-22,18.695
2549,2010-03-23,23.4251
2550,2010-03-24,23.4251
2551,2010-03-25,37.8483
2552,2010-03-26,30.3126
2553,2010-03-29,28.8998
2554,2010-03-30,27.0868
2555,2010-03-31,15.7739
2556,2010-04-01,0.1357
2557,2010-04-05,0.1357
2558,2010-04-06,4.1774
2559,2010-04-07,4.1774
2560,2010-04-08,14.4493
2561,2010-04-09,23.4977
2562,2010-04-12,25.0326
2563,2010-04-13,22.605
2564,2010-04-14,31.8857
2565,2010-04-15,31.8857
2566,2010-04-16,28.1401
2567,2010-04-19,33.0526
2568,2010-04-20,36.2794
2569,2010-04-21,37.2842
2570,2010-04-22,25.7994
2571,2010-04-23,17.9319
2572,2010-04-26,17.9319
2573,2010-04-27,14.4209
2574,2010-04-28,10.3806
2575,2010-04-29,20.3071
2576,2010-04-30,15.6397
2577,2010-05-03,15.6397
2578,2010-05-04,6.5812
2579,2010-05-05,7.9275
2580,2010-05-06,36.5032
2581,2010-05-07,42.7072
2582,2010-05-10,30.6377
2583,2010-05-11,27.0108
2584,2010-05-12,27.0108
2585,2010-05-13,23.6544
2586,2010-05-14,30.6038
2587,2010-05-17,32.867
2588,2010-05-18,33.4681
2589,2010-05-19,40.329
2590,2010-05-20,47.3552
2591,2010-05-21,52.1043
2592,2010-05-24,53.431
2593,2010-05-25,59.2409
2594,2010-05-26,63.6849
2595,2010-05-27,63.6849
2596,2010-05-28,64.0293
2597,2010-06-01,59.3777
2598,2010-06-02,55.2317
2599,2010-06-03,44.7403
2600,2010-06-04,50.8757
2601,2010-06-07,53.4903
2602,2010-06-08,57.2123
2603,2010-06-09,51.5852
2604,2010-06-10,51.5852
2605,2010-06-11,39.4595
2606,2010-06-14,34.6845
2607,2010-06-15,22.0388
2608,2010-06-16,22.0388
2609,2010-06-17,24.21
2610,2010-06-18,24.21
2611,2010-06-21,17.3489
2612,2010-06-22,19.0486
2613,2010-06-23,25.7273
2614,2010-06-24,29.0369
2615,2010-06-25,35.5045
2616,2010-06-28,37.3466
2617,2010-06-29,45.9797
2618,2010-06-30,47.1931
2619,2010-07-01,48.8557
2620,2010-07-02,45.3522
2621,2010-07-06,32.8076
2622,2010-07-07,28.409
2623,2010-07-08,22.8239
2624,2010-07-09,22.8239
2625,2010-07-12,14.0309
2626,2010-07-13,7.1349
2627,2010-07-14,2.215
2628,2010-07-15,4.3041
2629,2010-07-16,5.817
2630,2010-07-19,5.817
2631,2010-07-20,9.1587
2632,2010-07-21,5.9552
2633,2010-07-22,0.2101
2634,2010-07-23,3.6101
2635,2010-07-26,0.3165
2636,2010-07-27,0.424
2637,2010-07-28,2.0494
2638,2010-07-29,6.3451
2639,2010-07-30,10.82
2640,2010-08-02,0.0396
2641,2010-08-03,0.0396
2642,2010-08-04,9.5948
2643,2010-08-05,13.4044
2644,2010-08-06,16.4653
2645,2010-08-09,12.713
2646,2010-08-10,20.4857
2647,2010-08-11,25.0724
2648,2010-08-12,27.8119
2649,2010-08-13,29.4412
2650,2010-08-16,29.4412
2651,2010-08-17,20.6413
2652,2010-08-18,23.6089
2653,2010-08-19,26.6483
2654,2010-08-20,26.8015
2655,2010-08-23,20.4356
2656,2010-08-24,24.4245
2657,2010-08-25,26.5248
2658,2010-08-26,27.8241
2659,2010-08-27,32.2388
2660,2010-08-30,32.2388
2661,2010-08-31,36.5397
2662,2010-09-01,29.7295
2663,2010-09-02,29.7295
2664,2010-09-03,15.2507
2665,2010-09-07,20.4812
2666,2010-09-08,23.669
2667,2010-09-09,23.3798
2668,2010-09-10,26.9755
2669,2010-09-13,3.1621
2670,2010-09-14,4.3006
2671,2010-09-15,4.3006
2672,2010-09-16,7.3191
2673,2010-09-17,10.4891
2674,2010-09-20,10.4891
2675,2010-09-21,9.7095
2676,2010-09-22,6.8881
2677,2010-09-23,6.8881
2678,2010-09-24,1.9057
2679,2010-09-27,2.426
2680,2010-09-28,3.0533
2681,2010-09-29,3.0533
2682,2010-09-30,1.0992
2683,2010-10-01,0.392
2684,2010-10-04,12.2051
2685,2010-10-05,1.0462
2686,2010-10-06,0.9819
2687,2010-10-07,5.6338
2688,2010-10-08,5.6338
2689,2010-10-11,7.6932
2690,2010-10-12,11.9626
2691,2010-10-13,23.8635
2692,2010-10-14,23.8635
2693,2010-10-15,27.5969
2694,2010-10-18,34.0783
2695,2010-10-19,19.9499
2696,2010-10-20,20.4791
2697,2010-10-21,22.9804
2698,2010-10-22,22.9804
2699,2010-10-25,19.9932
2700,2010-10-26,30.9515
2701,2010-10-27,33.1262
2702,2010-10-28,37.1449
2703,2010-10-29,47.2744
2704,2010-11-01,47.4916
2705,2010-11-02,49.6744
2706,2010-11-03,50.4335
2707,2010-11-04,50.4335
2708,2010-11-05,34.9652
2709,2010-11-08,34.9652
2710,2010-11-09,35.8784
2711,2010-11-10,35.8784
2712,2010-11-11,19.4604
2713,2010-11-12,14.5139
2714,2010-11-15,14.5139
2715,2010-11-16,1.1121
2716,2010-11-17,1.2279
2717,2010-11-18,2.7975
2718,2010-11-19,2.545
2719,2010-11-22,1.5286
2720,2010-11-23,9.7811
2721,2010-11-24,9.7811
2722,2010-11-26,9.7811
2723,2010-11-29,15.4483
2724,2010-11-30,13.8796
2725,2010-12-01,6.8953
2726,2010-12-02,21.079
2727,2010-12-03,22.442
2728,2010-12-06,21.888
2729,2010-12-07,24.5818
2730,2010-12-08,26.5374
2731,2010-12-09,28.3162
2732,2010-12-10,29.3959
2733,2010-12-13,30.3165
2734,2010-12-14,35.6188
2735,2010-12-15,39.4957
2736,2010-12-16,39.4957
2737,2010-12-17,41.1324
2738,2010-12-20,38.3744
2739,2010-12-21,40.9761
2740,2010-12-22,45.1975
2741,2010-12-23,44.3615
2742,2010-12-27,40.9445
2743,2010-12-28,40.9445
2744,2010-12-29,37.3425
2745,2010-12-30,32.6586
2746,2010-12-31,26.3927
2747,2011-01-03,32.4178
2748,2011-01-04,29.4157
2749,2011-01-05,25.9797
2750,2011-01-06,42.7728
2751,2011-01-07,42.7728
2752,2011-01-10,34.3307
2753,2011-01-11,34.3307
2754,2011-01-12,40.6286
2755,2011-01-13,38.1672
2756,2011-01-14,34.0509
2757,2011-01-18,40.741
2758,2011-01-19,40.741
2759,2011-01-20,34.8466
2760,2011-01-21,30.332
2761,2011-01-24,33.1176
2762,2011-01-25,33.1176
2763,2011-01-26,43.5128
2764,2011-01-27,50.5538
2765,2011-01-28,16.6782
2766,2011-01-31,15.8865
2767,2011-02-01,18.9733
2768,2011-02-02,19.9397
2769,2011-02-03,10.5051
2770,2011-02-04,9.7036
2771,2011-02-07,19.8964
2772,2011-02-08,19.8964
2773,2011-02-09,15.8396
2774,2011-02-10,0.0572
2775,2011-02-11,4.7881
2776,2011-02-14,7.3637
2777,2011-02-15,5.8566
2778,2011-02-16,13.3275
2779,2011-02-17,5.7554
2780,2011-02-18,5.7554
2781,2011-02-22,15.5504
2782,2011-02-23,17.2833
2783,2011-02-24,11.9117
2784,2011-02-25,11.9117
2785,2011-02-28,11.9117
2786,2011-03-01,19.6388
2787,2011-03-02,21.8439
2788,2011-03-03,20.8916
2789,2011-03-04,28.3576
2790,2011-03-07,32.7528
2791,2011-03-08,32.7528
2792,2011-03-09,32.7528
2793,2011-03-10,38.2331
2794,2011-03-11,33.0775
2795,2011-03-14,33.2646
2796,2011-03-15,39.4979
2797,2011-03-16,44.488
2798,2011-03-17,44.488
2799,2011-03-18,44.488
2800,2011-03-21,28.9786
2801,2011-03-22,28.9786
2802,2011-03-23,23.4717
2803,2011-03-24,14.548
2804,2011-03-25,11.928
2805,2011-03-28,17.1634
2806,2011-03-29,19.092
2807,2011-03-30,12.2166
2808,2011-03-31,16.2864
2809,2011-04-01,17.0455
2810,2011-04-04,12.3967
2811,2011-04-05,3.7067
2812,2011-04-06,7.2053
2813,2011-04-07,7.2053
2814,2011-04-08,7.7765
2815,2011-04-11,2.4652
2816,2011-04-12,5.2174
2817,2011-04-13,4.5573
2818,2011-04-14,17.3803
2819,2011-04-15,13.2896
2820,2011-04-18,23.9798
2821,2011-04-19,23.9798
2822,2011-04-20,0.56
2823,2011-04-21,3.0848
2824,2011-04-25,3.5754
2825,2011-04-26,14.9932
2826,2011-04-27,14.9932
2827,2011-04-28,23.8481
2828,2011-04-29,0.0733
2829,2011-05-02,0.0733
2830,2011-05-03,0.0733
2831,2011-05-04,7.9963
2832,2011-05-05,5.5732
2833,2011-05-06,8.3288
2834,2011-05-09,6.4601
2835,2011-05-10,2.8054
2836,2011-05-11,3.6461
2837,2011-05-12,5.9998
2838,2011-05-13,9.184
2839,2011-05-16,17.96
2840,2011-05-17,22.0145
2841,2011-05-18,20.9205
2842,2011-05-19,17.0538
2843,2011-05-20,18.2334
2844,2011-05-23,25.8211
2845,2011-05-24,24.6333
2846,2011-05-25,24.0172
2847,2011-05-26,4.4492
2848,2011-05-27,4.4492
2849,2011-05-31,0.543
2850,2011-06-01,8.0118
2851,2011-06-02,12.0162
2852,2011-06-03,18.684
2853,2011-06-06,15.698
2854,2011-06-07,15.698
2855,2011-06-08,16.544
2856,2011-06-09,17.4164
2857,2011-06-10,20.2677
2858,2011-06-13,14.8111
2859,2011-06-14,6.9959
2860,2011-06-15,18.6533
2861,2011-06-16,16.0043
2862,2011-06-17,10.2467
2863,2011-06-20,0.7702
2864,2011-06-21,4.0528
2865,2011-06-22,4.0528
2866,2011-06-23,5.6991
2867,2011-06-24,5.9371
2868,2011-06-27,14.8656
2869,2011-06-28,22.8402
