,date,EMA
1943,2007-10-23,30.1086
1944,2007-10-24,30.2173
1945,2007-10-25,30.3861
1946,2007-10-26,30.8284
1947,2007-10-29,31.1847
1948,2007-10-30,31.6024
1949,2007-10-31,32.0983
1950,2007-11-01,32.5709
1951,2007-11-02,32.9984
1952,2007-11-05,33.3538
1953,2007-11-06,33.6449
1954,2007-11-07,33.8234
1955,2007-11-08,33.9107
1956,2007-11-09,33.8935
1957,2007-11-12,33.8446
1958,2007-11-13,33.9032
1959,2007-11-14,33.9058
1960,2007-11-15,33.8919
1961,2007-11-16,33.9108
1962,2007-11-19,33.9154
1963,2007-11-20,33.9787
1964,2007-11-21,34.0027
1965,2007-11-23,34.0129
1966,2007-11-26,33.9136
1967,2007-11-27,33.8323
1968,2007-11-28,33.8197
1969,2007-11-29,33.7978
1970,2007-11-30,33.779
1971,2007-12-03,33.6972
1972,2007-12-04,33.6089
1973,2007-12-05,33.6604
1974,2007-12-06,33.7451
1975,2007-12-07,33.8199
1976,2007-12-10,33.9094
1977,2007-12-11,33.9276
1978,2007-12-12,33.9792
1979,2007-12-13,34.0974
1980,2007-12-14,34.2129
1981,2007-12-17,34.2297
1982,2007-12-18,34.2783
1983,2007-12-19,34.3271
1984,2007-12-20,34.4407
1985,2007-12-21,34.5949
1986,2007-12-24,34.784
1987,2007-12-26,34.9579
1988,2007-12-27,35.0543
1989,2007-12-28,35.1558
1990,2007-12-31,35.1981
1991,2008-01-02,35.2002
1992,2008-01-03,35.2163
1993,2008-01-04,35.1367
1994,2008-01-07,35.0865
1995,2008-01-08,34.9307
1996,2008-01-09,34.8839
1997,2008-01-10,34.8312
1998,2008-01-11,34.7434
1999,2008-01-14,34.7098
2000,2008-01-15,34.6422
2001,2008-01-16,34.5077
2002,2008-01-17,34.3746
2003,2008-01-18,34.2446
2004,2008-01-22,34.0299
2005,2008-01-23,33.8299
2006,2008-01-24,33.7747
2007,2008-01-25,33.6952
2008,2008-01-28,33.6023
2009,2008-01-29,33.5068
2010,2008-01-30,33.3824
2011,2008-01-31,33.3079
2012,2008-02-01,33.0357
2013,2008-02-04,32.7647
2014,2008-02-05,32.4128
2015,2008-02-06,32.042
2016,2008-02-07,31.6685
2017,2008-02-08,31.3725
2018,2008-02-11,31.0713
2019,2008-02-12,30.8112
2020,2008-02-13,30.6349
2021,2008-02-14,30.4315
2022,2008-02-15,30.24
2023,2008-02-19,30.0428
2024,2008-02-20,29.8692
2025,2008-02-21,29.7007
2026,2008-02-22,29.5083
2027,2008-02-25,29.3494
2028,2008-02-26,29.2571
2029,2008-02-27,29.1621
2030,2008-02-28,29.0448
2031,2008-02-29,28.8691
2032,2008-03-03,28.6901
2033,2008-03-04,28.5853
2034,2008-03-05,28.541
2035,2008-03-06,28.4485
2036,2008-03-07,28.3934
2037,2008-03-10,28.3607
2038,2008-03-11,28.4483
2039,2008-03-12,28.4656
2040,2008-03-13,28.4803
2041,2008-03-14,28.4307
2042,2008-03-17,28.4183
2043,2008-03-18,28.5137
2044,2008-03-19,28.5238
2045,2008-03-20,28.5863
2046,2008-03-24,28.6419
2047,2008-03-25,28.6893
2048,2008-03-26,28.677
2049,2008-03-27,28.6173
2050,2008-03-28,28.5499
2051,2008-03-31,28.5338
2052,2008-04-01,28.6258
2053,2008-04-02,28.6766
2054,2008-04-03,28.7074
2055,2008-04-04,28.7505
2056,2008-04-07,28.7895
2057,2008-04-08,28.7858
2058,2008-04-09,28.7957
2059,2008-04-10,28.8256
2060,2008-04-11,28.7737
2061,2008-04-14,28.7057
2062,2008-04-15,28.6623
2063,2008-04-16,28.6897
2064,2008-04-17,28.7402
2065,2008-04-18,28.8602
2066,2008-04-21,29.0087
2067,2008-04-22,29.127
2068,2008-04-23,29.3482
2069,2008-04-24,29.5817
2070,2008-04-25,29.6053
2071,2008-04-28,29.5467
2072,2008-04-29,29.4604
2073,2008-04-30,29.3708
2074,2008-05-01,29.3736
2075,2008-05-02,29.3609
2076,2008-05-05,29.3341
2077,2008-05-06,29.369
2078,2008-05-07,29.3538
2079,2008-05-08,29.3459
2080,2008-05-09,29.3501
2081,2008-05-12,29.411
2082,2008-05-13,29.4461
2083,2008-05-14,29.4922
2084,2008-05-15,29.5835
2085,2008-05-16,29.6222
2086,2008-05-19,29.6067
2087,2008-05-20,29.5261
2088,2008-05-21,29.4046
2089,2008-05-22,29.3155
2090,2008-05-23,29.195
2091,2008-05-27,29.1231
2092,2008-05-28,29.0333
2093,2008-05-29,28.9644
2094,2008-05-30,28.903
2095,2008-06-02,28.798
2096,2008-06-03,28.6563
2097,2008-06-04,28.55
2098,2008-06-05,28.5262
2099,2008-06-06,28.4275
2100,2008-06-09,28.3591
2101,2008-06-10,28.3145
2102,2008-06-11,28.2007
2103,2008-06-12,28.2044
2104,2008-06-13,28.2869
2105,2008-06-16,28.3481
2106,2008-06-17,28.3912
2107,2008-06-18,28.3977
2108,2008-06-19,28.4484
2109,2008-06-20,28.4276
2110,2008-06-23,28.384
2111,2008-06-24,28.3217
2112,2008-06-25,28.3244
2113,2008-06-26,28.2697
2114,2008-06-27,28.2088
2115,2008-06-30,28.1422
2116,2008-07-01,28.0211
2117,2008-07-02,27.8172
2118,2008-07-03,27.6422
2119,2008-07-07,27.4887
2120,2008-07-08,27.3326
2121,2008-07-09,27.1323
2122,2008-07-10,26.9721
2123,2008-07-11,26.8081
2124,2008-07-14,26.6502
2125,2008-07-15,26.6026
2126,2008-07-16,26.6652
2127,2008-07-17,26.7466
2128,2008-07-18,26.6621
2129,2008-07-21,26.5648
2130,2008-07-22,26.492
2131,2008-07-23,26.4861
2132,2008-07-24,26.3864
2133,2008-07-25,26.3649
2134,2008-07-28,26.2825
2135,2008-07-29,26.2661
2136,2008-07-30,26.2626
2137,2008-07-31,26.211
2138,2008-08-01,26.1375
2139,2008-08-04,26.0559
2140,2008-08-05,26.0705
2141,2008-08-06,26.161
2142,2008-08-07,26.278
2143,2008-08-08,26.4544
2144,2008-08-11,26.5921
2145,2008-08-12,26.7376
2146,2008-08-13,26.8492
2147,2008-08-14,26.9503
2148,2008-08-15,27.0322
2149,2008-08-18,27.0948
2150,2008-08-19,27.1163
2151,2008-08-20,27.1328
2152,2008-08-21,27.1373
2153,2008-08-22,27.2042
2154,2008-08-25,27.2476
2155,2008-08-26,27.2498
2156,2008-08-27,27.2793
2157,2008-08-28,27.3422
2158,2008-08-29,27.3373
2159,2008-09-02,27.3147
2160,2008-09-03,27.2752
2161,2008-09-04,27.1871
2162,2008-09-05,27.0407
2163,2008-09-08,26.953
2164,2008-09-09,26.8717
2165,2008-09-10,26.8306
2166,2008-09-11,26.8791
2167,2008-09-12,26.9497
2168,2008-09-15,26.9373
2169,2008-09-16,26.8471
2170,2008-09-17,26.6303
2171,2008-09-18,26.4998
2172,2008-09-19,26.3722
2173,2008-09-22,26.2796
2174,2008-09-23,26.1996
2175,2008-09-24,26.1539
2176,2008-09-25,26.1974
2177,2008-09-26,26.3119
2178,2008-09-29,26.1879
2179,2008-09-30,26.2357
2180,2008-10-01,26.259
2181,2008-10-02,26.2581
2182,2008-10-03,26.264
2183,2008-10-06,26.1351
2184,2008-10-07,25.8584
2185,2008-10-08,25.5871
2186,2008-10-09,25.2741
2187,2008-10-10,24.9146
2188,2008-10-13,24.9704
2189,2008-10-14,24.8875
2190,2008-10-15,24.6753
2191,2008-10-16,24.6291
2192,2008-10-17,24.5625
2193,2008-10-20,24.5775
2194,2008-10-21,24.4616
2195,2008-10-22,24.1824
2196,2008-10-23,24.005
2197,2008-10-24,23.8102
2198,2008-10-27,23.5597
2199,2008-10-28,23.516
2200,2008-10-29,23.4668
2201,2008-10-30,23.3871
2202,2008-10-31,23.2864
2203,2008-11-03,23.223
2204,2008-11-04,23.2522
2205,2008-11-05,23.1406
2206,2008-11-06,22.9253
2207,2008-11-07,22.7895
2208,2008-11-10,22.6477
2209,2008-11-11,22.5098
2210,2008-11-12,22.2993
2211,2008-11-13,22.1994
2212,2008-11-14,21.9957
2213,2008-11-17,21.7408
2214,2008-11-18,21.5388
2215,2008-11-19,21.2294
2216,2008-11-20,20.8771
2217,2008-11-21,20.7631
2218,2008-11-24,20.7561
2219,2008-11-25,20.6832
2220,2008-11-26,20.6648
2221,2008-11-28,20.6224
2222,2008-12-01,20.4308
2223,2008-12-02,20.3088
2224,2008-12-03,20.267
2225,2008-12-04,20.1568
2226,2008-12-05,20.1295
2227,2008-12-08,20.2133
2228,2008-12-09,20.2502
2229,2008-12-10,20.2844
2230,2008-12-11,20.205
2231,2008-12-12,20.1245
2232,2008-12-15,20.0212
2233,2008-12-16,20.0297
2234,2008-12-17,19.9945
2235,2008-12-18,19.9283
2236,2008-12-19,19.8513
2237,2008-12-22,19.7874
2238,2008-12-23,19.7391
2239,2008-12-24,19.6849
2240,2008-12-26,19.632
2241,2008-12-29,19.568
2242,2008-12-30,19.5463
2243,2008-12-31,19.5362
2244,2009-01-02,19.6118
2245,2009-01-05,19.6983
2246,2009-01-06,19.7994
2247,2009-01-07,19.7718
2248,2009-01-08,19.805
2249,2009-01-09,19.7779
2250,2009-01-12,19.7485
2251,2009-01-13,19.7553
2252,2009-01-14,19.692
2253,2009-01-15,19.6489
2254,2009-01-16,19.6547
2255,2009-01-20,19.5429
2256,2009-01-21,19.5274
2257,2009-01-22,19.2971
2258,2009-01-23,19.0974
2259,2009-01-26,18.9577
2260,2009-01-27,18.8341
2261,2009-01-28,18.7584
2262,2009-01-29,18.6472
2263,2009-01-30,18.4998
2264,2009-02-02,18.436
2265,2009-02-03,18.4421
2266,2009-02-04,18.46
2267,2009-02-05,18.5152
2268,2009-02-06,18.6243
2269,2009-02-09,18.702
2270,2009-02-10,18.7113
2271,2009-02-11,18.7588
2272,2009-02-12,18.8065
2273,2009-02-13,18.8335
2274,2009-02-17,18.7627
2275,2009-02-18,18.7015
2276,2009-02-19,18.6261
2277,2009-02-20,18.5665
2278,2009-02-23,18.4373
2279,2009-02-24,18.3166
2280,2009-02-25,18.1874
2281,2009-02-26,18.0191
2282,2009-02-27,17.8411
2283,2009-03-02,17.6457
2284,2009-03-03,17.4776
2285,2009-03-04,17.3483
2286,2009-03-05,17.1503
2287,2009-03-06,16.9722
2288,2009-03-09,16.7987
2289,2009-03-10,16.7683
2290,2009-03-11,16.8009
2291,2009-03-12,16.8208
2292,2009-03-13,16.8045
2293,2009-03-16,16.7517
2294,2009-03-17,16.7658
2295,2009-03-18,16.7843
2296,2009-03-19,16.8182
2297,2009-03-20,16.8412
2298,2009-03-23,16.983
2299,2009-03-24,17.0675
2300,2009-03-25,17.1449
2301,2009-03-26,17.3054
2302,2009-03-27,17.3839
2303,2009-03-30,17.393
2304,2009-03-31,17.4861
2305,2009-04-01,17.6598
2306,2009-04-02,17.8151
2307,2009-04-03,17.9041
2308,2009-04-06,17.9856
2309,2009-04-07,18.0594
2310,2009-04-08,18.167
2311,2009-04-09,18.3102
2312,2009-04-13,18.4321
2313,2009-04-14,18.5195
2314,2009-04-15,18.5491
2315,2009-04-16,18.6644
2316,2009-04-17,18.7154
2317,2009-04-20,18.7054
2318,2009-04-21,18.7306
2319,2009-04-22,18.7353
2320,2009-04-23,18.7529
2321,2009-04-24,18.9583
2322,2009-04-27,19.0956
2323,2009-04-28,19.1751
2324,2009-04-29,19.2775
2325,2009-04-30,19.371
2326,2009-05-01,19.4538
2327,2009-05-04,19.5239
2328,2009-05-05,19.5492
2329,2009-05-06,19.5722
2330,2009-05-07,19.5482
2331,2009-05-08,19.536
2332,2009-05-11,19.5154
2333,2009-05-12,19.5511
2334,2009-05-13,19.57
2335,2009-05-14,19.6167
2336,2009-05-15,19.6741
2337,2009-05-18,19.7623
2338,2009-05-19,19.8145
2339,2009-05-20,19.8683
2340,2009-05-21,19.8637
2341,2009-05-22,19.8529
2342,2009-05-26,19.8993
2343,2009-05-27,19.9213
2344,2009-05-28,19.9716
2345,2009-05-29,20.0591
2346,2009-06-01,20.1868
2347,2009-06-02,20.3023
2348,2009-06-03,20.4383
2349,2009-06-04,20.5708
2350,2009-06-05,20.7203
2351,2009-06-08,20.8469
2352,2009-06-09,20.9644
2353,2009-06-10,21.1154
2354,2009-06-11,21.2787
2355,2009-06-12,21.474
2356,2009-06-15,21.6594
2357,2009-06-16,21.8299
2358,2009-06-17,22.0061
2359,2009-06-18,22.1484
2360,2009-06-19,22.3314
2361,2009-06-22,22.4217
2362,2009-06-23,22.5092
2363,2009-06-24,22.6007
2364,2009-06-25,22.714
2365,2009-06-26,22.7745
2366,2009-06-29,22.8779
2367,2009-06-30,22.9629
2368,2009-07-01,23.0655
2369,2009-07-02,23.0945
2370,2009-07-06,23.1045
2371,2009-07-07,23.0498
2372,2009-07-08,23.0032
2373,2009-07-09,22.9495
2374,2009-07-10,22.8962
2375,2009-07-13,22.928
2376,2009-07-14,22.9453
2377,2009-07-15,23.0572
2378,2009-07-16,23.1889
2379,2009-07-17,23.2938
2380,2009-07-20,23.4115
2381,2009-07-21,23.5466
2382,2009-07-22,23.666
2383,2009-07-23,23.8464
2384,2009-07-24,23.8086
2385,2009-07-27,23.7421
2386,2009-07-28,23.7162
2387,2009-07-29,23.7242
2388,2009-07-30,23.7323
2389,2009-07-31,23.7121
2390,2009-08-03,23.7233
2391,2009-08-04,23.7278
2392,2009-08-05,23.7356
2393,2009-08-06,23.7094
2394,2009-08-07,23.6951
2395,2009-08-10,23.6689
2396,2009-08-11,23.6176
2397,2009-08-12,23.6093
2398,2009-08-13,23.6103
2399,2009-08-14,23.6181
2400,2009-08-17,23.583
2401,2009-08-18,23.5827
2402,2009-08-19,23.5891
2403,2009-08-20,23.5968
2404,2009-08-21,23.6743
2405,2009-08-24,23.7663
2406,2009-08-25,23.8495
2407,2009-08-26,23.9162
2408,2009-08-27,23.9899
2409,2009-08-28,24.0556
2410,2009-08-31,24.1122
2411,2009-09-01,24.1015
2412,2009-09-02,24.0785
2413,2009-09-03,24.0815
2414,2009-09-04,24.1328
2415,2009-09-08,24.1983
2416,2009-09-09,24.2537
2417,2009-09-10,24.3247
2418,2009-09-11,24.3757
2419,2009-09-14,24.4352
2420,2009-09-15,24.508
2421,2009-09-16,24.5739
2422,2009-09-17,24.6431
2423,2009-09-18,24.7018
2424,2009-09-21,24.7588
2425,2009-09-22,24.8551
2426,2009-09-23,24.9365
2427,2009-09-24,25.0321
2428,2009-09-25,25.0814
2429,2009-09-28,25.1527
2430,2009-09-29,25.2096
2431,2009-09-30,25.2582
2432,2009-10-01,25.2222
2433,2009-10-02,25.1972
2434,2009-10-05,25.1441
2435,2009-10-06,25.1409
2436,2009-10-07,25.137
2437,2009-10-08,25.1878
2438,2009-10-09,25.2223
2439,2009-10-12,25.2697
2440,2009-10-13,25.3211
2441,2009-10-14,25.382
2442,2009-10-15,25.5084
2443,2009-10-16,25.6029
2444,2009-10-19,25.675
2445,2009-10-20,25.7412
2446,2009-10-21,25.8211
2447,2009-10-22,25.8943
2448,2009-10-23,26.0967
2449,2009-10-26,26.3428
2450,2009-10-27,26.5568
2451,2009-10-28,26.6961
2452,2009-10-29,26.8413
2453,2009-10-30,26.9259
2454,2009-11-02,27.0168
2455,2009-11-03,27.0657
2456,2009-11-04,27.1604
2457,2009-11-05,27.2851
2458,2009-11-06,27.4027
2459,2009-11-09,27.5539
2460,2009-11-10,27.6925
2461,2009-11-11,27.8285
2462,2009-11-12,27.9744
2463,2009-11-13,28.132
2464,2009-11-16,28.2661
2465,2009-11-17,28.4313
2466,2009-11-18,28.5911
2467,2009-11-19,28.7044
2468,2009-11-20,28.7916
2469,2009-11-23,28.9009
2470,2009-11-24,28.997
2471,2009-11-25,29.0726
2472,2009-11-27,29.0866
2473,2009-11-30,29.1174
2474,2009-12-01,29.2024
2475,2009-12-02,29.2574
2476,2009-12-03,29.312
2477,2009-12-04,29.3756
2478,2009-12-07,29.415
2479,2009-12-08,29.4298
2480,2009-12-09,29.4565
2481,2009-12-10,29.4959
2482,2009-12-11,29.5296
2483,2009-12-14,29.5849
2484,2009-12-15,29.6263
2485,2009-12-16,29.6714
2486,2009-12-17,29.6646
2487,2009-12-18,29.7309
2488,2009-12-21,29.806
2489,2009-12-22,29.9026
2490,2009-12-23,29.9995
2491,2009-12-24,30.0948
2492,2009-12-28,30.1972
2493,2009-12-29,30.3108
2494,2009-12-30,30.3726
2495,2009-12-31,30.3828
2496,2010-01-04,30.4368
2497,2010-01-05,30.4867
2498,2010-01-06,30.5137
2499,2010-01-07,30.5078
2500,2010-01-08,30.5223
2501,2010-01-11,30.4983
2502,2010-01-12,30.4575
2503,2010-01-13,30.4472
2504,2010-01-14,30.4961
2505,2010-01-15,30.5307
2506,2010-01-19,30.5849
2507,2010-01-20,30.5849
2508,2010-01-21,30.5302
2509,2010-01-22,30.3806
2510,2010-01-25,30.2796
2511,2010-01-26,30.2054
2512,2010-01-27,30.1544
2513,2010-01-28,30.0597
2514,2010-01-29,29.8807
2515,2010-02-01,29.7406
2516,2010-02-02,29.6186
2517,2010-02-03,29.5245
2518,2010-02-04,29.3641
2519,2010-02-05,29.2361
2520,2010-02-08,29.0917
2521,2010-02-09,28.9887
2522,2010-02-10,28.8935
2523,2010-02-11,28.8199
2524,2010-02-12,28.7351
2525,2010-02-16,28.6984
2526,2010-02-17,28.6881
2527,2010-02-18,28.7149
2528,2010-02-19,28.7201
2529,2010-02-22,28.7211
2530,2010-02-23,28.6838
2531,2010-02-24,28.6787
2532,2010-02-25,28.6712
2533,2010-02-26,28.6711
2534,2010-03-01,28.7043
2535,2010-03-02,28.681
2536,2010-03-03,28.66
2537,2010-03-04,28.6571
2538,2010-03-05,28.6505
2539,2010-03-08,28.6486
2540,2010-03-09,28.663
2541,2010-03-10,28.6922
2542,2010-03-11,28.7387
2543,2010-03-12,28.7893
2544,2010-03-15,28.837
2545,2010-03-16,28.8877
2546,2010-03-17,28.9584
2547,2010-03-18,29.0205
2548,2010-03-19,29.0747
2549,2010-03-22,29.1247
2550,2010-03-23,29.1967
2551,2010-03-24,29.2398
2552,2010-03-25,29.3132
2553,2010-03-26,29.3462
2554,2010-03-29,29.3694
2555,2010-03-30,29.4076
2556,2010-03-31,29.3962
2557,2010-04-01,29.3737
2558,2010-04-05,29.3638
2559,2010-04-06,29.3596
2560,2010-04-07,29.3587
2561,2010-04-08,29.4122
2562,2010-04-09,29.5005
2563,2010-04-12,29.5786
2564,2010-04-13,29.6616
2565,2010-04-14,29.7719
2566,2010-04-15,29.8765
2567,2010-04-16,29.952
2568,2010-04-19,30.0556
2569,2010-04-20,30.1798
2570,2010-04-21,30.2895
2571,2010-04-22,30.3943
2572,2010-04-23,30.4482
2573,2010-04-26,30.5112
2574,2010-04-27,30.543
2575,2010-04-28,30.578
2576,2010-04-29,30.6185
2577,2010-04-30,30.6105
2578,2010-05-03,30.6343
2579,2010-05-04,30.5862
2580,2010-05-05,30.5161
2581,2010-05-06,30.3698
2582,2010-05-07,30.1641
2583,2010-05-10,30.0475
2584,2010-05-11,29.9363
2585,2010-05-12,29.8891
2586,2010-05-13,29.8273
2587,2010-05-14,29.7418
2588,2010-05-17,29.6654
2589,2010-05-18,29.5637
2590,2010-05-19,29.4377
2591,2010-05-20,29.216
2592,2010-05-21,28.9897
2593,2010-05-24,28.7307
2594,2010-05-25,28.4773
2595,2010-05-26,28.1471
2596,2010-05-27,27.9426
2597,2010-05-28,27.7385
2598,2010-06-01,27.5625
2599,2010-06-02,27.4575
2600,2010-06-03,27.4006
2601,2010-06-04,27.2472
2602,2010-06-07,27.0608
2603,2010-06-08,26.875
2604,2010-06-09,26.6764
2605,2010-06-10,26.5168
2606,2010-06-11,26.4352
2607,2010-06-14,26.3456
2608,2010-06-15,26.3682
2609,2010-06-16,26.3636
2610,2010-06-17,26.3642
2611,2010-06-18,26.3714
2612,2010-06-21,26.3313
2613,2010-06-22,26.2778
2614,2010-06-23,26.1855
2615,2010-06-24,26.0726
2616,2010-06-25,25.9259
2617,2010-06-28,25.772
2618,2010-06-29,25.5375
2619,2010-06-30,25.2968
2620,2010-07-01,25.0933
2621,2010-07-02,24.9197
2622,2010-07-06,24.8149
2623,2010-07-07,24.7659
2624,2010-07-08,24.7319
2625,2010-07-09,24.6879
2626,2010-07-12,24.7015
2627,2010-07-13,24.7423
2628,2010-07-14,24.8087
2629,2010-07-15,24.8755
2630,2010-07-16,24.8769
2631,2010-07-19,24.9105
2632,2010-07-20,24.9648
2633,2010-07-21,24.9796
2634,2010-07-22,25.0615
2635,2010-07-23,25.1328
2636,2010-07-26,25.2249
2637,2010-07-27,25.314
2638,2010-07-28,25.3745
2639,2010-07-29,25.437
2640,2010-07-30,25.4725
2641,2010-08-02,25.5542
2642,2010-08-03,25.6119
2643,2010-08-04,25.6231
2644,2010-08-05,25.599
2645,2010-08-06,25.5943
2646,2010-08-09,25.5958
2647,2010-08-10,25.5457
2648,2010-08-11,25.4804
2649,2010-08-12,25.3861
2650,2010-08-13,25.2922
2651,2010-08-16,25.2167
2652,2010-08-17,25.1685
2653,2010-08-18,25.1353
2654,2010-08-19,25.0691
2655,2010-08-20,24.9892
2656,2010-08-23,24.9216
2657,2010-08-24,24.8377
2658,2010-08-25,24.7674
2659,2010-08-26,24.6772
2660,2010-08-27,24.606
2661,2010-08-30,24.514
2662,2010-08-31,24.4141
2663,2010-09-01,24.3651
2664,2010-09-02,24.3247
2665,2010-09-03,24.3214
2666,2010-09-07,24.2869
2667,2010-09-08,24.2529
2668,2010-09-09,24.2298
2669,2010-09-10,24.1936
2670,2010-09-13,24.2809
2671,2010-09-14,24.3523
2672,2010-09-15,24.4249
2673,2010-09-16,24.5111
2674,2010-09-17,24.5786
2675,2010-09-20,24.6597
2676,2010-09-21,24.7064
2677,2010-09-22,24.6972
2678,2010-09-23,24.6718
2679,2010-09-24,24.6816
2680,2010-09-27,24.6864
2681,2010-09-28,24.6856
2682,2010-09-29,24.6679
2683,2010-09-30,24.651
2684,2010-10-01,24.6252
2685,2010-10-04,24.5571
2686,2010-10-05,24.5373
2687,2010-10-06,24.5271
2688,2010-10-07,24.5274
2689,2010-10-08,24.5314
2690,2010-10-11,24.537
2691,2010-10-12,24.5649
2692,2010-10-13,24.6387
2693,2010-10-14,24.6951
2694,2010-10-15,24.7755
2695,2010-10-18,24.875
2696,2010-10-19,24.8964
2697,2010-10-20,24.9358
2698,2010-10-21,24.9819
2699,2010-10-22,25.0196
2700,2010-10-25,25.0358
2701,2010-10-26,25.1181
2702,2010-10-27,25.2069
2703,2010-10-28,25.3091
2704,2010-10-29,25.4382
2705,2010-11-01,25.5822
2706,2010-11-02,25.7544
2707,2010-11-03,25.8759
2708,2010-11-04,25.9963
2709,2010-11-05,26.0776
2710,2010-11-08,26.1473
2711,2010-11-09,26.2238
2712,2010-11-10,26.292
2713,2010-11-11,26.3289
2714,2010-11-12,26.3233
2715,2010-11-15,26.3116
2716,2010-11-16,26.2638
2717,2010-11-17,26.1977
2718,2010-11-18,26.1634
2719,2010-11-19,26.1183
2720,2010-11-22,26.0813
2721,2010-11-23,25.9898
2722,2010-11-24,25.9308
2723,2010-11-26,25.8659
2724,2010-11-29,25.813
2725,2010-11-30,25.7601
2726,2010-12-01,25.7867
2727,2010-12-02,25.8918
2728,2010-12-03,25.9993
2729,2010-12-06,26.0793
2730,2010-12-07,26.1546
2731,2010-12-08,26.257
2732,2010-12-09,26.3354
2733,2010-12-10,26.4311
2734,2010-12-13,26.5086
2735,2010-12-14,26.6145
2736,2010-12-15,26.7321
2737,2010-12-16,26.8517
2738,2010-12-17,26.9518
2739,2010-12-20,27.0335
2740,2010-12-21,27.1322
2741,2010-12-22,27.2327
2742,2010-12-23,27.3344
2743,2010-12-27,27.4044
2744,2010-12-28,27.4621
2745,2010-12-29,27.5105
2746,2010-12-30,27.5428
2747,2010-12-31,27.5778
2748,2011-01-03,27.6161
2749,2011-01-04,27.661
2750,2011-01-05,27.6933
2751,2011-01-06,27.8006
2752,2011-01-07,27.8767
2753,2011-01-10,27.9094
2754,2011-01-11,27.9285
2755,2011-01-12,27.9877
2756,2011-01-13,28.007
2757,2011-01-14,28.0349
2758,2011-01-18,28.0944
2759,2011-01-19,28.1302
2760,2011-01-20,28.1514
2761,2011-01-21,28.1388
2762,2011-01-24,28.1618
2763,2011-01-25,28.1893
2764,2011-01-26,28.2455
2765,2011-01-27,28.305
2766,2011-01-28,28.2522
2767,2011-01-31,28.202
2768,2011-02-01,28.1821
2769,2011-02-02,28.159
2770,2011-02-03,28.1105
2771,2011-02-04,28.0781
2772,2011-02-07,28.0895
2773,2011-02-08,28.1079
2774,2011-02-09,28.0947
2775,2011-02-10,28.0381
2776,2011-02-11,27.963
2777,2011-02-14,27.8932
2778,2011-02-15,27.8043
2779,2011-02-16,27.7296
2780,2011-02-17,27.6802
2781,2011-02-18,27.6211
2782,2011-02-22,27.5229
2783,2011-02-23,27.434
2784,2011-02-24,27.3708
2785,2011-02-25,27.2926
2786,2011-02-28,27.2248
2787,2011-03-01,27.1234
2788,2011-03-02,27.0237
2789,2011-03-03,26.9453
2790,2011-03-04,26.8507
2791,2011-03-07,26.7431
2792,2011-03-08,26.6637
2793,2011-03-09,26.59
2794,2011-03-10,26.4776
2795,2011-03-11,26.4017
2796,2011-03-14,26.3339
2797,2011-03-15,26.244
2798,2011-03-16,26.1055
2799,2011-03-17,25.9793
2800,2011-03-18,25.867
2801,2011-03-21,25.8158
2802,2011-03-22,25.7662
2803,2011-03-23,25.7447
2804,2011-03-24,25.7509
2805,2011-03-25,25.7384
2806,2011-03-28,25.7072
2807,2011-03-29,25.6865
2808,2011-03-30,25.6792
2809,2011-03-31,25.6517
2810,2011-04-01,25.6353
2811,2011-04-04,25.6272
2812,2011-04-05,25.6417
2813,2011-04-06,25.6901
2814,2011-04-07,25.7387
2815,2011-04-08,25.7703
2816,2011-04-11,25.7902
2817,2011-04-12,25.7759
2818,2011-04-13,25.762
2819,2011-04-14,25.7294
2820,2011-04-15,25.6952
2821,2011-04-18,25.6366
2822,2011-04-19,25.5903
2823,2011-04-20,25.6064
2824,2011-04-21,25.5982
2825,2011-04-25,25.5993
2826,2011-04-26,25.6556
2827,2011-04-27,25.7246
2828,2011-04-28,25.8184
2829,2011-04-29,25.8281
2830,2011-05-02,25.8121
2831,2011-05-03,25.8119
2832,2011-05-04,25.8355
2833,2011-05-05,25.8312
2834,2011-05-06,25.8349
2835,2011-05-09,25.8344
2836,2011-05-10,25.8188
2837,2011-05-11,25.7751
2838,2011-05-12,25.7317
2839,2011-05-13,25.6649
2840,2011-05-16,25.5606
2841,2011-05-17,25.4615
2842,2011-05-18,25.388
2843,2011-05-19,25.3239
2844,2011-05-20,25.2445
2845,2011-05-23,25.1422
2846,2011-05-24,25.0477
2847,2011-05-25,24.966
2848,2011-05-26,24.9378
2849,2011-05-27,24.9209
2850,2011-05-31,24.9294
2851,2011-06-01,24.8818
2852,2011-06-02,24.8188
2853,2011-06-03,24.7318
2854,2011-06-06,24.663
2855,2011-06-07,24.6056
2856,2011-06-08,24.5422
2857,2011-06-09,24.4867
2858,2011-06-10,24.4123
2859,2011-06-13,24.3768
2860,2011-06-14,24.3619
2861,2011-06-15,24.3027
2862,2011-06-16,24.2734
2863,2011-06-17,24.2721
2864,2011-06-20,24.2909
2865,2011-06-21,24.3356
2866,2011-06-22,24.3656
2867,2011-06-23,24.3907
2868,2011-06-24,24.3821
2869,2011-06-27,24.46
2870,2011-06-28,24.5876
2871,2011-06-29,24.6859
2872,2011-06-30,24.8111
2873,2011-07-01,24.9262
2874,2011-07-05,25.0313
2875,2011-07-06,25.155
2876,2011-07-07,25.3088
2877,2011-07-08,25.4623
2878,2011-07-11,25.5735
2879,2011-07-12,25.6655
2880,2011-07-13,25.7574
