,date,SMA
986,2004-01-05,1086.675
987,2004-01-06,1089.7835
988,2004-01-07,1092.635
989,2004-01-08,1096.222
990,2004-01-09,1099.3625
991,2004-01-12,1102.1635
992,2004-01-13,1104.5175
993,2004-01-14,1107.6415
994,2004-01-15,1110.4875
995,2004-01-16,1113.655
996,2004-01-20,1116.1345
997,2004-01-21,1119.0825
998,2004-01-22,1121.6325
999,2004-01-23,1123.909
1000,2004-01-26,1126.9755
1001,2004-01-27,1129.3835
1002,2004-01-28,1130.3335
1003,2004-01-29,1131.557
1004,2004-01-30,1132.5175
1005,2004-02-02,1133.8565
1006,2004-02-03,1134.547
1007,2004-02-04,1134.6895
1008,2004-02-05,1134.8025
1009,2004-02-06,1135.3445
1010,2004-02-09,1136.242
1011,2004-02-10,1137.1575
1012,2004-02-11,1138.9845
1013,2004-02-12,1140.064
1014,2004-02-13,1140.752
1015,2004-02-17,1141.61
1016,2004-02-18,1142.2625
1017,2004-02-19,1142.2345
1018,2004-02-20,1142.243
1019,2004-02-23,1142.215
1020,2004-02-24,1141.401
1021,2004-02-25,1141.382
1022,2004-02-26,1142.2035
1023,2004-02-27,1142.745
1024,2004-03-01,1143.987
1025,2004-03-02,1144.679
1026,2004-03-03,1145.429
1027,2004-03-04,1146.8465
1028,2004-03-05,1148.26
1029,2004-03-08,1148.482
1030,2004-03-09,1148.5205
1031,2004-03-10,1147.438
1032,2004-03-11,1144.889
1033,2004-03-12,1143.312
1034,2004-03-15,1141.246
1035,2004-03-16,1138.9315
1036,2004-03-17,1137.528
1037,2004-03-18,1136.291
1038,2004-03-19,1134.5745
1039,2004-03-22,1132.295
1040,2004-03-23,1130.038
1041,2004-03-24,1127.421
1042,2004-03-25,1125.635
1043,2004-03-26,1123.791
1044,2004-03-29,1122.116
1045,2004-03-30,1121.011
1046,2004-03-31,1119.77
1047,2004-04-01,1118.635
1048,2004-04-02,1117.8825
1049,2004-04-05,1118.051
1050,2004-04-06,1118.43
1051,2004-04-07,1119.262
1052,2004-04-08,1120.889
1053,2004-04-12,1122.1205
1054,2004-04-13,1123.368
1055,2004-04-14,1124.2415
1056,2004-04-15,1124.496
1057,2004-04-16,1125.1105
1058,2004-04-19,1126.4125
1059,2004-04-20,1127.55
1060,2004-04-21,1129.057
1061,2004-04-22,1131.487
1062,2004-04-23,1133.0575
1063,2004-04-26,1134.431
1064,2004-04-27,1135.213
1065,2004-04-28,1134.9835
1066,2004-04-29,1134.3675
1067,2004-04-30,1133.124
1068,2004-05-03,1131.908
1069,2004-05-04,1130.357
1070,2004-05-05,1129.0255
1071,2004-05-06,1127.6985
1072,2004-05-07,1125.6675
1073,2004-05-10,1122.7635
1074,2004-05-11,1121.064
1075,2004-05-12,1119.5195
1076,2004-05-13,1117.8995
1077,2004-05-14,1115.954
1078,2004-05-17,1113.368
1079,2004-05-18,1112.035
1080,2004-05-19,1110.2645
1081,2004-05-20,1107.7275
1082,2004-05-21,1105.3755
1083,2004-05-24,1103.3695
1084,2004-05-25,1102.1165
1085,2004-05-26,1101.743
1086,2004-05-27,1102.1125
1087,2004-05-28,1102.7815
1088,2004-06-01,1102.967
1089,2004-06-02,1103.239
1090,2004-06-03,1102.9945
1091,2004-06-04,1103.42
1092,2004-06-07,1105.506
1093,2004-06-08,1108.259
1094,2004-06-09,1110.053
1095,2004-06-10,1112.0125
1096,2004-06-14,1113.455
1097,2004-06-15,1115.2705
1098,2004-06-16,1117.7435
1099,2004-06-17,1119.7715
1100,2004-06-18,1122.0885
1101,2004-06-21,1124.144
1102,2004-06-22,1126.1865
1103,2004-06-23,1128.619
1104,2004-06-24,1129.999
1105,2004-06-25,1130.9735
1106,2004-06-28,1131.577
1107,2004-06-29,1132.353
1108,2004-06-30,1133.335
1109,2004-07-01,1133.5325
1110,2004-07-02,1133.9695
1111,2004-07-06,1133.655
1112,2004-07-07,1132.5505
1113,2004-07-08,1130.897
1114,2004-07-09,1129.971
1115,2004-07-12,1128.865
1116,2004-07-13,1128.3575
1117,2004-07-14,1127.3305
1118,2004-07-15,1125.987
1119,2004-07-16,1124.454
1120,2004-07-19,1122.748
1121,2004-07-20,1121.6665
1122,2004-07-21,1119.64
1123,2004-07-22,1117.279
1124,2004-07-23,1114.5565
1125,2004-07-26,1112.0385
1126,2004-07-27,1110.1125
1127,2004-07-28,1108.0735
1128,2004-07-29,1106.053
1129,2004-07-30,1104.692
1130,2004-08-02,1103.754
1131,2004-08-03,1102.928
1132,2004-08-04,1101.943
1133,2004-08-05,1100.5225
1134,2004-08-06,1098.0805
1135,2004-08-09,1095.624
1136,2004-08-10,1093.819
1137,2004-08-11,1092.035
1138,2004-08-12,1089.862
1139,2004-08-13,1088.0325
1140,2004-08-16,1086.9545
1141,2004-08-17,1085.6065
1142,2004-08-18,1085.671
1143,2004-08-19,1085.3905
1144,2004-08-20,1085.998
1145,2004-08-23,1086.5785
1146,2004-08-24,1086.6465
1147,2004-08-25,1087.1235
1148,2004-08-26,1087.3565
1149,2004-08-27,1087.659
1150,2004-08-30,1087.2855
1151,2004-08-31,1087.513
1152,2004-09-01,1087.877
1153,2004-09-02,1089.7575
1154,2004-09-03,1092.2405
1155,2004-09-07,1095.0445
1156,2004-09-08,1096.906
1157,2004-09-09,1099.0355
1158,2004-09-10,1102.07
1159,2004-09-13,1105.121
1160,2004-09-14,1107.5705
1161,2004-09-15,1109.5035
1162,2004-09-16,1110.92
1163,2004-09-17,1112.786
1164,2004-09-20,1113.9785
1165,2004-09-21,1115.6595
1166,2004-09-22,1116.528
1167,2004-09-23,1116.698
1168,2004-09-24,1116.949
1169,2004-09-27,1116.7365
1170,2004-09-28,1117.282
1171,2004-09-29,1117.81
1172,2004-09-30,1118.2435
1173,2004-10-01,1118.903
1174,2004-10-04,1119.98
1175,2004-10-05,1120.639
1176,2004-10-06,1121.928
1177,2004-10-07,1122.5415
1178,2004-10-08,1122.4525
1179,2004-10-11,1122.381
1180,2004-10-12,1122.0565
1181,2004-10-13,1121.7205
1182,2004-10-14,1120.71
1183,2004-10-15,1119.6925
1184,2004-10-18,1119.2835
1185,2004-10-19,1117.98
1186,2004-10-20,1117.485
1187,2004-10-21,1117.3915
1188,2004-10-22,1116.673
1189,2004-10-25,1116.237
1190,2004-10-26,1116.2885
1191,2004-10-27,1116.8185
1192,2004-10-28,1117.4615
1193,2004-10-29,1117.3965
1194,2004-11-01,1117.1635
1195,2004-11-02,1116.9675
1196,2004-11-03,1117.025
1197,2004-11-04,1118.576
1198,2004-11-05,1120.7775
1199,2004-11-08,1122.8025
1200,2004-11-09,1124.9145
1201,2004-11-10,1127.3775
1202,2004-11-11,1130.887
1203,2004-11-12,1134.6855
1204,2004-11-15,1138.175
1205,2004-11-16,1141.785
1206,2004-11-17,1145.699
1207,2004-11-18,1149.552
1208,2004-11-19,1153.282
1209,2004-11-22,1157.404
1210,2004-11-23,1160.6965
1211,2004-11-24,1163.5145
1212,2004-11-26,1166.275
1213,2004-11-29,1168.6935
1214,2004-11-30,1170.859
1215,2004-12-01,1173.8995
1216,2004-12-02,1176.256
1217,2004-12-03,1177.731
1218,2004-12-06,1178.935
1219,2004-12-07,1179.544
1220,2004-12-08,1180.4805
1221,2004-12-09,1181.797
1222,2004-12-10,1182.523
1223,2004-12-13,1183.2485
1224,2004-12-14,1184.227
1225,2004-12-15,1185.7415
1226,2004-12-16,1186.805
1227,2004-12-17,1187.3375
1228,2004-12-20,1188.553
1229,2004-12-21,1189.9635
1230,2004-12-22,1191.595
1231,2004-12-23,1193.0135
1232,2004-12-27,1194.127
1233,2004-12-28,1195.8755
1234,2004-12-29,1197.857
1235,2004-12-30,1198.966
1236,2004-12-31,1200.0455
1237,2005-01-03,1200.591
1238,2005-01-04,1200.481
1239,2005-01-05,1200.8145
1240,2005-01-06,1201.0685
1241,2005-01-07,1200.916
1242,2005-01-10,1201.0285
1243,2005-01-11,1200.244
1244,2005-01-12,1199.46
1245,2005-01-13,1198.0465
1246,2005-01-14,1197.112
1247,2005-01-18,1197.201
1248,2005-01-19,1196.7
1249,2005-01-20,1195.198
1250,2005-01-21,1193.113
1251,2005-01-24,1190.794
1252,2005-01-25,1188.9685
1253,2005-01-26,1186.995
1254,2005-01-27,1185.05
1255,2005-01-28,1182.9405
1256,2005-01-31,1181.408
1257,2005-02-01,1180.7745
1258,2005-02-02,1181.0315
1259,2005-02-03,1181.339
1260,2005-02-04,1182.096
1261,2005-02-07,1182.8725
1262,2005-02-08,1183.475
1263,2005-02-09,1183.925
1264,2005-02-10,1184.3905
1265,2005-02-11,1185.783
1266,2005-02-14,1186.864
1267,2005-02-15,1187.571
1268,2005-02-16,1188.8565
1269,2005-02-17,1190.1235
1270,2005-02-18,1191.8095
1271,2005-02-22,1192.83
1272,2005-02-23,1193.9495
1273,2005-02-24,1195.256
1274,2005-02-25,1197.097
1275,2005-02-28,1198.709
1276,2005-03-01,1200.166
1277,2005-03-02,1201.1995
1278,2005-03-03,1202.0635
1279,2005-03-04,1203.675
1280,2005-03-07,1204.789
1281,2005-03-08,1205.6745
1282,2005-03-09,1205.91
1283,2005-03-10,1206.773
1284,2005-03-11,1206.9265
1285,2005-03-14,1207.003
1286,2005-03-15,1206.5835
1287,2005-03-16,1205.481
1288,2005-03-17,1204.4745
1289,2005-03-18,1203.9195
1290,2005-03-21,1203.029
1291,2005-03-22,1202.4065
1292,2005-03-23,1201.493
1293,2005-03-24,1200.054
1294,2005-03-28,1198.1995
1295,2005-03-29,1196.2875
1296,2005-03-30,1194.8375
1297,2005-03-31,1193.363
1298,2005-04-01,1191.4855
1299,2005-04-04,1189.1855
1300,2005-04-05,1186.9895
1301,2005-04-06,1185.2215
1302,2005-04-07,1184.428
1303,2005-04-08,1183.0255
1304,2005-04-11,1182.082
1305,2005-04-12,1181.1285
1306,2005-04-13,1179.9305
1307,2005-04-14,1178.6295
1308,2005-04-15,1176.25
1309,2005-04-18,1174.0665
1310,2005-04-19,1172.5165
1311,2005-04-20,1170.806
1312,2005-04-21,1170.177
1313,2005-04-22,1169.212
1314,2005-04-25,1168.603
1315,2005-04-26,1167.9265
1316,2005-04-27,1166.675
1317,2005-04-28,1164.8065
1318,2005-04-29,1164.003
1319,2005-05-02,1163.305
1320,2005-05-03,1162.294
1321,2005-05-04,1161.873
1322,2005-05-05,1160.9475
1323,2005-05-06,1160.455
1324,2005-05-09,1160.3365
1325,2005-05-10,1159.2595
1326,2005-05-11,1159.1255
1327,2005-05-12,1158.991
1328,2005-05-13,1159.5625
1329,2005-05-16,1160.548
1330,2005-05-17,1161.599
1331,2005-05-18,1164.002
1332,2005-05-19,1165.5585
1333,2005-05-20,1167.4165
1334,2005-05-23,1169.0045
1335,2005-05-24,1171.1165
1336,2005-05-25,1172.798
1337,2005-05-26,1175.518
1338,2005-05-27,1177.6145
1339,2005-05-31,1179.0815
1340,2005-06-01,1181.134
1341,2005-06-02,1182.566
1342,2005-06-03,1183.7355
1343,2005-06-06,1185.0435
1344,2005-06-07,1185.9645
1345,2005-06-08,1187.387
1346,2005-06-09,1188.878
1347,2005-06-10,1190.8155
1348,2005-06-13,1193.154
1349,2005-06-14,1195.065
1350,2005-06-15,1196.704
1351,2005-06-16,1197.974
1352,2005-06-17,1199.268
1353,2005-06-20,1200.609
1354,2005-06-21,1201.5965
1355,2005-06-22,1202.587
1356,2005-06-23,1203.123
1357,2005-06-24,1202.8205
1358,2005-06-27,1202.416
1359,2005-06-28,1202.9195
1360,2005-06-29,1202.801
1361,2005-06-30,1202.153
1362,2005-07-01,1202.074
1363,2005-07-05,1202.448
1364,2005-07-06,1202.332
1365,2005-07-07,1202.492
1366,2005-07-08,1203.0385
1367,2005-07-11,1204.105
1368,2005-07-12,1205.1745
1369,2005-07-13,1206.1435
1370,2005-07-14,1207.1395
1371,2005-07-15,1207.9875
1372,2005-07-18,1208.196
1373,2005-07-19,1208.8585
1374,2005-07-20,1209.938
1375,2005-07-21,1210.596
1376,2005-07-22,1212.2435
1377,2005-07-25,1214.1165
1378,2005-07-26,1216.14
1379,2005-07-27,1217.901
1380,2005-07-28,1220.0945
1381,2005-07-29,1222.237
1382,2005-08-01,1224.2825
1383,2005-08-02,1226.239
1384,2005-08-03,1228.744
1385,2005-08-04,1230.6435
1386,2005-08-05,1231.3715
1387,2005-08-08,1231.556
1388,2005-08-09,1232.0145
1389,2005-08-10,1232.3065
1390,2005-08-11,1232.872
1391,2005-08-12,1232.9955
1392,2005-08-15,1233.6325
1393,2005-08-16,1233.132
1394,2005-08-17,1232.384
1395,2005-08-18,1231.983
1396,2005-08-19,1231.2845
1397,2005-08-22,1230.9195
1398,2005-08-23,1230.241
1399,2005-08-24,1228.881
1400,2005-08-25,1227.3135
1401,2005-08-26,1225.8595
1402,2005-08-29,1224.706
1403,2005-08-30,1222.9205
1404,2005-08-31,1221.685
1405,2005-09-01,1220.9715
1406,2005-09-02,1220.5515
1407,2005-09-06,1221.0645
1408,2005-09-07,1221.3135
1409,2005-09-08,1221.4405
1410,2005-09-09,1221.624
1411,2005-09-12,1222.1325
1412,2005-09-13,1221.999
1413,2005-09-14,1222.39
1414,2005-09-15,1222.7645
1415,2005-09-16,1223.709
1416,2005-09-19,1224.2745
1417,2005-09-20,1224.255
1418,2005-09-21,1223.8855
1419,2005-09-22,1224.137
1420,2005-09-23,1224.283
1421,2005-09-26,1224.8095
1422,2005-09-27,1224.9785
1423,2005-09-28,1225.4025
1424,2005-09-29,1225.77
1425,2005-09-30,1226.131
1426,2005-10-03,1226.565
1427,2005-10-04,1225.619
1428,2005-10-05,1223.6205
1429,2005-10-06,1221.6115
1430,2005-10-07,1219.3325
1431,2005-10-10,1216.671
1432,2005-10-11,1214.3545
1433,2005-10-12,1211.8805
1434,2005-10-13,1209.336
1435,2005-10-14,1206.769
1436,2005-10-17,1204.723
1437,2005-10-18,1202.563
1438,2005-10-19,1201.841
1439,2005-10-20,1200.0
1440,2005-10-21,1198.215
1441,2005-10-24,1197.4025
1442,2005-10-25,1196.4465
1443,2005-10-26,1195.171
1444,2005-10-27,1192.732
1445,2005-10-28,1191.212
1446,2005-10-31,1190.2275
1447,2005-11-01,1189.642
1448,2005-11-02,1190.5605
1449,2005-11-03,1191.983
1450,2005-11-04,1193.195
1451,2005-11-07,1194.969
1452,2005-11-08,1196.655
1453,2005-11-09,1198.8035
1454,2005-11-10,1201.5095
1455,2005-11-11,1203.917
1456,2005-11-14,1206.1
1457,2005-11-15,1208.6435
1458,2005-11-16,1210.416
1459,2005-11-17,1213.666
1460,2005-11-18,1217.1
1461,2005-11-21,1219.8735
1462,2005-11-22,1223.108
1463,2005-11-23,1226.8195
1464,2005-11-25,1231.287
1465,2005-11-28,1234.2395
1466,2005-11-29,1236.763
1467,2005-11-30,1239.099
1468,2005-12-01,1241.5945
1469,2005-12-02,1243.8515
1470,2005-12-05,1245.949
1471,2005-12-06,1247.9935
1472,2005-12-07,1249.9325
1473,2005-12-08,1251.692
1474,2005-12-09,1253.1125
1475,2005-12-12,1254.398
1476,2005-12-13,1256.0815
1477,2005-12-14,1258.268
1478,2005-12-15,1260.2545
1479,2005-12-16,1261.4805
1480,2005-12-19,1262.063
1481,2005-12-20,1262.3015
1482,2005-12-21,1262.3795
1483,2005-12-22,1262.505
1484,2005-12-23,1262.5255
1485,2005-12-27,1262.4795
1486,2005-12-28,1262.514
1487,2005-12-29,1262.761
1488,2005-12-30,1261.942
1489,2006-01-03,1262.128
1490,2006-01-04,1262.6965
1491,2006-01-05,1263.1855
1492,2006-01-06,1264.5895
1493,2006-01-09,1266.305
1494,2006-01-10,1267.821
1495,2006-01-11,1269.5085
1496,2006-01-12,1270.44
1497,2006-01-13,1271.1835
1498,2006-01-17,1271.783
1499,2006-01-18,1272.3135
1500,2006-01-19,1273.5695
1501,2006-01-20,1273.663
1502,2006-01-23,1273.7145
1503,2006-01-24,1273.6515
1504,2006-01-25,1273.4525
1505,2006-01-26,1274.317
1506,2006-01-27,1275.5945
1507,2006-01-30,1277.133
1508,2006-01-31,1278.7225
1509,2006-02-01,1279.4055
1510,2006-02-02,1279.2745
1511,2006-02-03,1278.802
1512,2006-02-06,1277.7805
1513,2006-02-07,1276.012
1514,2006-02-08,1274.81
1515,2006-02-09,1273.29
1516,2006-02-10,1272.3365
1517,2006-02-13,1271.099
1518,2006-02-14,1270.729
1519,2006-02-15,1270.8325
1520,2006-02-16,1271.0495
1521,2006-02-17,1272.337
1522,2006-02-21,1273.2975
1523,2006-02-22,1274.588
1524,2006-02-23,1275.7435
1525,2006-02-24,1276.5235
1526,2006-02-27,1277.0435
1527,2006-02-28,1276.817
1528,2006-03-01,1277.375
1529,2006-03-02,1277.709
1530,2006-03-03,1278.5285
1531,2006-03-06,1279.24
1532,2006-03-07,1279.783
1533,2006-03-08,1280.9675
1534,2006-03-09,1281.2965
1535,2006-03-10,1282.1785
1536,2006-03-13,1283.0355
1537,2006-03-14,1284.7665
1538,2006-03-15,1286.141
1539,2006-03-16,1287.4075
1540,2006-03-17,1288.301
1541,2006-03-20,1289.193
1542,2006-03-21,1289.903
1543,2006-03-22,1290.5215
1544,2006-03-23,1291.2155
1545,2006-03-24,1291.8915
1546,2006-03-27,1292.266
1547,2006-03-28,1292.8945
1548,2006-03-29,1293.477
1549,2006-03-30,1294.0325
1550,2006-03-31,1294.4145
1551,2006-04-03,1295.392
1552,2006-04-04,1296.8945
1553,2006-04-05,1298.549
1554,2006-04-06,1300.3895
1555,2006-04-07,1301.0935
1556,2006-04-10,1301.718
1557,2006-04-11,1301.1725
1558,2006-04-12,1300.4275
1559,2006-04-13,1299.617
1560,2006-04-17,1298.521
1561,2006-04-18,1298.631
1562,2006-04-19,1299.266
1563,2006-04-20,1299.587
1564,2006-04-21,1300.0675
1565,2006-04-24,1300.3255
1566,2006-04-25,1300.332
1567,2006-04-26,1300.941
1568,2006-04-27,1301.2825
1569,2006-04-28,1301.8005
1570,2006-05-01,1302.3165
1571,2006-05-02,1303.0865
1572,2006-05-03,1303.196
1573,2006-05-04,1303.2305
1574,2006-05-05,1304.0665
1575,2006-05-08,1305.5245
1576,2006-05-09,1306.9505
1577,2006-05-10,1308.7645
1578,2006-05-11,1309.6545
1579,2006-05-12,1309.7605
1580,2006-05-15,1310.219
1581,2006-05-16,1309.459
1582,2006-05-17,1307.4785
1583,2006-05-18,1304.996
1584,2006-05-19,1302.7835
1585,2006-05-22,1300.4815
1586,2006-05-23,1298.2235
1587,2006-05-24,1295.8815
1588,2006-05-25,1294.0395
1589,2006-05-26,1292.517
1590,2006-05-30,1290.251
1591,2006-05-31,1288.095
1592,2006-06-01,1286.9745
1593,2006-06-02,1285.773
1594,2006-06-05,1282.7495
1595,2006-06-06,1279.709
1596,2006-06-07,1276.2595
1597,2006-06-08,1273.0135
1598,2006-06-09,1270.3325
1599,2006-06-12,1267.6425
1600,2006-06-13,1264.102
1601,2006-06-14,1261.0
1602,2006-06-15,1260.292
1603,2006-06-16,1259.7785
1604,2006-06-19,1258.4335
1605,2006-06-20,1257.336
1606,2006-06-21,1257.117
1607,2006-06-22,1256.4685
1608,2006-06-23,1255.0495
1609,2006-06-26,1253.5695
1610,2006-06-27,1252.536
1611,2006-06-28,1251.3315
1612,2006-06-29,1250.6895
1613,2006-06-30,1249.7885
1614,2006-07-03,1250.5335
1615,2006-07-05,1250.8865
1616,2006-07-06,1251.783
1617,2006-07-07,1252.1605
1618,2006-07-10,1252.9125
1619,2006-07-11,1254.662
1620,2006-07-12,1256.4075
1621,2006-07-13,1257.0195
1622,2006-07-14,1256.0215
1623,2006-07-17,1255.169
1624,2006-07-18,1255.0055
1625,2006-07-19,1255.99
1626,2006-07-20,1255.8365
1627,2006-07-21,1255.571
1628,2006-07-24,1256.3915
1629,2006-07-25,1257.3075
1630,2006-07-26,1258.7675
1631,2006-07-27,1259.6275
1632,2006-07-28,1259.9115
1633,2006-07-31,1260.2345
1634,2006-08-01,1259.771
1635,2006-08-02,1260.096
1636,2006-08-03,1260.4055
1637,2006-08-04,1261.0995
1638,2006-08-07,1261.521
1639,2006-08-08,1261.4735
1640,2006-08-09,1261.841
1641,2006-08-10,1263.3175
1642,2006-08-11,1264.8445
1643,2006-08-14,1266.5305
1644,2006-08-15,1268.9665
1645,2006-08-16,1270.7475
1646,2006-08-17,1273.165
1647,2006-08-18,1276.2655
1648,2006-08-21,1278.096
1649,2006-08-22,1279.593
1650,2006-08-23,1280.8225
1651,2006-08-24,1282.4655
1652,2006-08-25,1283.2925
1653,2006-08-28,1284.5485
1654,2006-08-29,1286.2165
1655,2006-08-30,1287.6145
1656,2006-08-31,1288.792
1657,2006-09-01,1290.3745
1658,2006-09-05,1292.2485
1659,2006-09-06,1293.6875
1660,2006-09-07,1295.091
1661,2006-09-08,1296.4465
1662,2006-09-11,1298.0865
1663,2006-09-12,1300.326
1664,2006-09-13,1301.9505
1665,2006-09-14,1302.993
1666,2006-09-15,1304.102
1667,2006-09-18,1305.046
1668,2006-09-19,1306.052
1669,2006-09-20,1307.37
1670,2006-09-21,1308.622
1671,2006-09-22,1309.558
1672,2006-09-25,1311.122
1673,2006-09-26,1312.8505
1674,2006-09-27,1314.466
1675,2006-09-28,1316.1415
1676,2006-09-29,1317.743
1677,2006-10-02,1318.7585
1678,2006-10-03,1319.8015
1679,2006-10-04,1322.2985
1680,2006-10-05,1325.2585
1681,2006-10-06,1327.792
1682,2006-10-09,1330.348
1683,2006-10-10,1332.369
1684,2006-10-11,1333.963
1685,2006-10-12,1336.2905
1686,2006-10-13,1338.5885
1687,2006-10-16,1340.9825
1688,2006-10-17,1343.303
1689,2006-10-18,1345.334
1690,2006-10-19,1347.7805
1691,2006-10-20,1350.4715
1692,2006-10-23,1353.004
1693,2006-10-24,1355.0555
1694,2006-10-25,1357.337
1695,2006-10-26,1359.847
1696,2006-10-27,1361.9215
1697,2006-10-30,1364.252
1698,2006-10-31,1366.4435
1699,2006-11-01,1367.324
1700,2006-11-02,1368.03
1701,2006-11-03,1368.7655
1702,2006-11-06,1370.2215
1703,2006-11-07,1371.6925
1704,2006-11-08,1373.481
1705,2006-11-09,1374.256
1706,2006-11-10,1375.02
1707,2006-11-13,1375.788
1708,2006-11-14,1377.2465
1709,2006-11-15,1378.785
1710,2006-11-16,1380.425
1711,2006-11-17,1382.055
1712,2006-11-20,1383.229
1713,2006-11-21,1384.5005
1714,2006-11-22,1385.694
1715,2006-11-24,1386.2875
1716,2006-11-27,1386.5185
1717,2006-11-28,1386.958
1718,2006-11-29,1388.035
1719,2006-11-30,1389.676
1720,2006-12-01,1391.1445
1721,2006-12-04,1393.3855
1722,2006-12-05,1395.1345
1723,2006-12-06,1396.6375
1724,2006-12-07,1397.716
1725,2006-12-08,1399.2915
1726,2006-12-11,1400.8985
1727,2006-12-12,1402.2555
1728,2006-12-13,1403.255
1729,2006-12-14,1404.701
1730,2006-12-15,1406.0675
1731,2006-12-18,1407.1315
1732,2006-12-19,1408.384
1733,2006-12-20,1409.42
1734,2006-12-21,1410.0305
1735,2006-12-22,1410.521
1736,2006-12-26,1412.268
1737,2006-12-27,1414.274
1738,2006-12-28,1415.5365
1739,2006-12-29,1416.42
1740,2007-01-03,1417.4145
1741,2007-01-04,1417.8755
1742,2007-01-05,1417.623
1743,2007-01-08,1417.62
1744,2007-01-09,1417.861
1745,2007-01-10,1418.1115
1746,2007-01-11,1418.6505
1747,2007-01-12,1419.609
1748,2007-01-16,1420.5435
1749,2007-01-17,1420.8
1750,2007-01-18,1420.764
1751,2007-01-19,1421.165
1752,2007-01-22,1421.035
1753,2007-01-23,1421.258
1754,2007-01-24,1422.3495
1755,2007-01-25,1423.0065
1756,2007-01-26,1423.2705
1757,2007-01-29,1422.9595
1758,2007-01-30,1423.164
1759,2007-01-31,1424.161
1760,2007-02-01,1425.628
1761,2007-02-02,1427.1305
1762,2007-02-05,1428.9945
1763,2007-02-06,1430.7525
1764,2007-02-07,1432.648
1765,2007-02-08,1434.321
1766,2007-02-09,1435.033
1767,2007-02-12,1435.165
1768,2007-02-13,1435.783
1769,2007-02-14,1437.017
1770,2007-02-15,1438.539
1771,2007-02-16,1439.791
1772,2007-02-20,1441.6275
1773,2007-02-21,1443.1095
1774,2007-02-22,1443.922
1775,2007-02-23,1445.2865
1776,2007-02-26,1446.646
1777,2007-02-27,1445.567
1778,2007-02-28,1444.467
1779,2007-03-01,1442.7135
1780,2007-03-02,1439.775
1781,2007-03-05,1436.0615
1782,2007-03-06,1433.4825
1783,2007-03-07,1430.681
1784,2007-03-08,1428.2745
1785,2007-03-09,1426.001
1786,2007-03-12,1424.428
1787,2007-03-13,1421.657
1788,2007-03-14,1418.8025
1789,2007-03-15,1415.6515
1790,2007-03-16,1412.1585
1791,2007-03-19,1409.4845
1792,2007-03-20,1407.0475
1793,2007-03-21,1405.918
1794,2007-03-22,1404.826
1795,2007-03-23,1404.072
1796,2007-03-26,1403.4785
1797,2007-03-27,1404.957
1798,2007-03-28,1405.4775
1799,2007-03-29,1406.4455
1800,2007-03-30,1408.13
1801,2007-04-02,1410.6515
1802,2007-04-03,1412.7695
1803,2007-04-04,1415.1395
1804,2007-04-05,1417.233
1805,2007-04-09,1419.3215
1806,2007-04-10,1421.411
1807,2007-04-11,1424.457
1808,2007-04-12,1427.4885
1809,2007-04-13,1430.517
1810,2007-04-16,1434.586
1811,2007-04-17,1438.057
1812,2007-04-18,1441.135
1813,2007-04-19,1442.9195
1814,2007-04-20,1445.41
1815,2007-04-23,1447.651
1816,2007-04-24,1449.7965
1817,2007-04-25,1453.137
1818,2007-04-26,1456.988
1819,2007-04-27,1460.565
1820,2007-04-30,1463.6405
1821,2007-05-01,1466.728
1822,2007-05-02,1469.6355
1823,2007-05-03,1472.7865
1824,2007-05-04,1475.8795
1825,2007-05-07,1479.123
1826,2007-05-08,1482.0895
1827,2007-05-09,1485.775
1828,2007-05-10,1487.9585
1829,2007-05-11,1490.6085
1830,2007-05-14,1492.3495
1831,2007-05-15,1493.835
1832,2007-05-16,1495.917
1833,2007-05-17,1498.018
1834,2007-05-18,1499.938
1835,2007-05-21,1502.1465
1836,2007-05-22,1504.332
1837,2007-05-23,1505.675
1838,2007-05-24,1506.338
1839,2007-05-25,1507.421
1840,2007-05-29,1509.208
1841,2007-05-30,1511.4045
1842,2007-05-31,1513.1395
1843,2007-06-01,1514.837
1844,2007-06-04,1516.515
1845,2007-06-05,1517.5885
1846,2007-06-06,1518.0715
1847,2007-06-07,1516.9785
1848,2007-06-08,1517.7885
1849,2007-06-11,1517.952
1850,2007-06-12,1517.4445
1851,2007-06-13,1518.1685
1852,2007-06-14,1518.61
1853,2007-06-15,1519.618
1854,2007-06-18,1520.033
1855,2007-06-19,1520.463
1856,2007-06-20,1519.899
1857,2007-06-21,1519.8945
1858,2007-06-22,1519.647
1859,2007-06-25,1518.7475
1860,2007-06-26,1517.4865
1861,2007-06-27,1516.292
1862,2007-06-28,1515.0465
1863,2007-06-29,1513.397
1864,2007-07-02,1512.4095
1865,2007-07-03,1512.1055
1866,2007-07-05,1512.5065
1867,2007-07-06,1514.4925
1868,2007-07-09,1515.7015
1869,2007-07-10,1515.7515
1870,2007-07-11,1517.0395
1871,2007-07-12,1518.641
1872,2007-07-13,1520.1175
1873,2007-07-16,1520.948
1874,2007-07-17,1521.864
1875,2007-07-18,1522.4875
1876,2007-07-19,1524.4995
1877,2007-07-20,1525.095
1878,2007-07-23,1527.0455
1879,2007-07-24,1527.7105
1880,2007-07-25,1528.9705
1881,2007-07-26,1527.7865
1882,2007-07-27,1525.4485
1883,2007-07-30,1523.9765
1884,2007-07-31,1520.7685
1885,2007-08-01,1517.8155
1886,2007-08-02,1515.1555
1887,2007-08-03,1510.2865
1888,2007-08-06,1507.0775
