Date,Volume,Adj Close,High,Low,Close,Open
2016-03-21,423556.0,63.8159,64.69,64.32,64.33,64.5
2016-03-22,328080.0,63.8258,64.6,64.34,64.34,64.39
2016-03-23,455844.0,64.0143,64.65,64.3,64.53,64.45
2016-03-24,382476.0,64.2821,64.87,64.52,64.8,64.52
2016-03-28,322029.0,64.302,65.0,64.68,64.82,64.83
2016-03-29,654481.0,64.679,65.2,64.87,65.2,64.89
2016-03-30,672837.0,64.4012,65.175,64.9,64.92,65.14
2016-03-31,573370.0,64.6194,65.16,64.86,65.14,64.93
2016-04-01,893600.0,64.9865,65.56,65.065,65.51,65.14
2016-04-04,611300.0,64.8873,65.58,65.32,65.41,65.48
2016-04-05,793691.0,64.7087,65.48,65.15,65.23,65.4
2016-04-06,830333.0,64.3714,65.37,64.71,64.89,65.19
2016-04-07,656564.0,64.7186,65.31,64.89,65.24,64.89
2016-04-08,383836.0,64.8575,65.43,65.2,65.38,65.2
2016-04-11,405488.0,64.8079,65.39,65.1,65.33,65.35
2016-04-12,314124.0,64.8079,65.44,65.14,65.33,65.24
2016-04-13,416343.0,64.6988,65.35,65.06,65.22,65.35
2016-04-14,548457.0,64.7682,65.6,65.15,65.29,65.18
2016-04-15,344813.0,64.8575,65.49,65.27,65.38,65.38
2016-04-18,492173.0,65.0857,65.66,65.36,65.61,65.4
2016-04-19,607529.0,65.3039,65.85,65.46,65.83,65.59
2016-04-20,829530.0,64.6889,65.815,65.18,65.21,65.78
2016-04-21,854373.0,64.55,65.45,64.99,65.07,65.34
2016-04-22,821042.0,64.5599,65.38,65.06,65.08,65.14
2016-04-25,746128.0,65.0658,65.6,64.99,65.59,64.99
2016-04-26,773812.0,65.1055,65.785,65.46,65.63,65.55
2016-04-27,1116855.0,65.3734,65.95,65.59,65.9,65.65
2016-04-28,800775.0,65.1948,65.9,65.52,65.72,65.82
2016-04-29,1180893.0,65.3337,65.89,65.48,65.86,65.64
2016-05-02,1360742.0,65.5222,66.1,65.73,66.05,65.76
2016-05-03,976288.0,65.8594,66.49,66.0,66.39,66.02
2016-05-04,937404.0,65.6809,66.4,66.1,66.21,66.37
2016-05-05,650475.0,65.7007,66.38,66.05,66.23,66.16
2016-05-06,643830.0,65.6114,66.2637,65.91,66.14,66.26
2016-05-09,490001.0,65.661,66.26,66.08,66.19,66.17
2016-05-10,317701.0,65.671,66.32,66.15,66.2,66.2
2016-05-11,539276.0,65.79,65.99,65.54,65.79,65.97
2016-05-12,716805.0,65.85,65.88,65.64,65.85,65.73
2016-05-13,705068.0,65.77,65.85,65.61,65.77,65.85
2016-05-16,530598.0,65.61,65.8,65.53,65.61,65.77
2016-05-17,1566902.0,65.59,65.72,65.57,65.59,65.61
2016-05-18,917395.0,65.56,65.805,65.55,65.56,65.59
2016-05-19,650302.0,65.62,65.78,65.55,65.62,65.55
2016-05-20,747372.0,65.63,65.78,65.57,65.63,65.76
2016-05-23,605830.0,65.59,65.74,65.5425,65.59,65.65
2016-05-24,835239.0,65.6,65.73,65.48,65.6,65.61
2016-05-25,960395.0,65.6,65.78,65.52,65.6,65.63
2016-05-26,740568.0,65.59,65.73,65.57,65.59,65.58
2016-05-27,746301.0,65.64,65.71,65.54,65.64,65.6
2016-05-31,1873681.0,65.8,65.92,65.47,65.8,65.6
2016-06-01,889119.0,65.56,65.95,65.52,65.56,65.79
2016-06-02,443186.0,65.79,65.83,65.58,65.79,65.58
2016-06-03,823059.0,65.74,65.94,65.66,65.74,65.8
2016-06-06,491380.0,65.73,65.82,65.61,65.73,65.74
2016-06-07,690113.0,65.79,65.81,65.7,65.79,65.71
2016-06-08,1272249.0,65.8,66.05,65.75,65.8,65.79
2016-06-09,867761.0,65.9,65.95,65.81,65.9,65.82
2016-06-10,942969.0,65.93,66.0,65.84,65.93,65.89
2016-06-13,521496.0,65.92,65.98,65.89,65.92,65.9
2016-06-14,952708.0,65.86,65.95,65.82,65.86,65.9
2016-06-15,804046.0,65.85,65.98,65.81,65.85,65.86
2016-06-16,594387.0,65.82,65.92,65.8,65.82,65.82
2016-06-17,794048.0,65.92,65.96,65.82,65.92,65.84
2016-06-20,551137.0,65.85,65.91,65.83,65.85,65.91
2016-06-21,770286.0,65.87,65.94,65.81,65.87,65.88
2016-06-22,550099.0,65.91,65.935,65.82,65.91,65.87
2016-06-23,736970.0,65.98,65.98,65.86,65.98,65.91
2016-06-24,1094848.0,65.9,66.04,65.78,65.9,65.88
2016-06-27,968251.0,66.01,66.01,65.83,66.01,65.87
2016-06-28,836574.0,66.01,66.01,65.85,66.01,65.96
2016-06-29,1176912.0,65.99,66.01,65.93,65.99,66.0
2016-06-30,8500560.0,65.97,66.0,65.97,65.97,65.98
2016-07-01,0.0,65.97,65.97,65.97,65.97,65.97
