,date,CMO
1877,2007-07-23,18.9866
1878,2007-07-24,10.5625
1879,2007-07-25,8.6932
1880,2007-07-26,-5.0179
1881,2007-07-27,-14.2219
1882,2007-07-30,-14.0267
1883,2007-07-31,-19.9876
1884,2007-08-01,-13.7127
1885,2007-08-02,-9.4373
1886,2007-08-03,-17.7244
1887,2007-08-06,-7.0452
1888,2007-08-07,-6.8692
1889,2007-08-08,0.8515
1890,2007-08-09,-9.8167
1891,2007-08-10,-17.5543
1892,2007-08-13,-18.5518
1893,2007-08-14,-22.9662
1894,2007-08-15,-24.9872
1895,2007-08-16,-28.362
1896,2007-08-17,-19.7571
1897,2007-08-20,-19.5654
1898,2007-08-21,-22.0612
1899,2007-08-22,-18.9929
1900,2007-08-23,-17.3369
1901,2007-08-24,-7.3153
1902,2007-08-27,-12.2645
1903,2007-08-28,-20.1217
1904,2007-08-29,-8.1103
1905,2007-08-30,-10.1172
1906,2007-08-31,-5.2768
1907,2007-09-04,-3.9032
1908,2007-09-05,-9.0555
1909,2007-09-06,-1.5849
1910,2007-09-07,-8.7749
1911,2007-09-10,-8.0676
1912,2007-09-11,-0.3411
1913,2007-09-12,-0.3411
1914,2007-09-13,3.5637
1915,2007-09-14,1.3966
1916,2007-09-17,-4.1456
1917,2007-09-18,-0.3867
1918,2007-09-19,-4.9659
1919,2007-09-20,-9.1895
1920,2007-09-21,-4.686
1921,2007-09-24,3.1812
1922,2007-09-25,11.0338
1923,2007-09-26,9.8631
1924,2007-09-27,9.6599
1925,2007-09-28,9.0231
1926,2007-10-01,14.4294
1927,2007-10-02,12.8339
1928,2007-10-03,7.2749
1929,2007-10-04,12.0218
1930,2007-10-05,14.3519
1931,2007-10-08,14.3519
1932,2007-10-09,19.0984
1933,2007-10-10,21.3937
1934,2007-10-11,13.0865
1935,2007-10-12,17.8921
1936,2007-10-15,14.5583
1937,2007-10-16,19.7061
1938,2007-10-17,31.4981
1939,2007-10-18,32.595
1940,2007-10-19,9.7115
1941,2007-10-22,15.0138
1942,2007-10-23,20.641
1943,2007-10-24,25.3126
1944,2007-10-25,33.9641
1945,2007-10-26,56.0028
1946,2007-10-29,48.1286
1947,2007-10-30,53.4996
1948,2007-10-31,59.0359
1949,2007-11-01,60.0455
1950,2007-11-02,60.0455
1951,2007-11-05,54.4773
1952,2007-11-06,49.1795
1953,2007-11-07,35.5681
1954,2007-11-08,25.0428
1955,2007-11-09,13.0767
1956,2007-11-12,9.2627
1957,2007-11-13,18.2222
1958,2007-11-14,12.4847
1959,2007-11-15,10.6713
1960,2007-11-16,13.5201
1961,2007-11-19,12.0384
1962,2007-11-20,17.4476
1963,2007-11-21,13.3072
1964,2007-11-23,11.8836
1965,2007-11-26,-0.6038
1966,2007-11-27,0.3208
1967,2007-11-28,6.7364
1968,2007-11-29,5.5078
1969,2007-11-30,5.6117
1970,2007-12-03,-2.0986
1971,2007-12-04,-3.7305
1972,2007-12-05,10.6872
1973,2007-12-06,14.3207
1974,2007-12-07,14.0764
1975,2007-12-10,16.2427
1976,2007-12-11,8.0166
1977,2007-12-12,11.7039
1978,2007-12-13,18.661
1979,2007-12-14,19.4626
1980,2007-12-17,8.0094
1981,2007-12-18,11.4106
1982,2007-12-19,11.9004
1983,2007-12-20,18.8003
1984,2007-12-21,23.4676
1985,2007-12-24,27.6812
1986,2007-12-26,27.9221
1987,2007-12-27,19.0161
1988,2007-12-28,20.3836
1989,2007-12-31,13.3961
1990,2008-01-02,8.5495
1991,2008-01-03,10.1453
1992,2008-01-04,-1.7636
1993,2008-01-07,0.8578
1994,2008-01-08,-11.2758
1995,2008-01-09,-0.4224
1996,2008-01-10,-1.5456
1997,2008-01-11,-5.8151
1998,2008-01-14,-0.5685
1999,2008-01-15,-4.6135
2000,2008-01-16,-12.0494
2001,2008-01-17,-13.16
2002,2008-01-18,-14.1113
2003,2008-01-22,-23.1504
2004,2008-01-23,-23.648
2005,2008-01-24,-7.5263
2006,2008-01-25,-10.4138
2007,2008-01-28,-12.4559
2008,2008-01-29,-13.5869
2009,2008-01-30,-17.3341
2010,2008-01-31,-12.2121
2011,2008-02-01,-29.6011
2012,2008-02-04,-31.3311
2013,2008-02-05,-38.2204
2014,2008-02-06,-41.2663
2015,2008-02-07,-43.4025
2016,2008-02-08,-37.6073
2017,2008-02-11,-39.6494
2018,2008-02-12,-37.885
2019,2008-02-13,-29.6604
2020,2008-02-14,-32.7912
2021,2008-02-15,-33.3345
2022,2008-02-19,-35.061
2023,2008-02-20,-34.3286
2024,2008-02-21,-35.2161
2025,2008-02-22,-38.2888
2026,2008-02-25,-35.7077
2027,2008-02-26,-27.2689
2028,2008-02-27,-28.3117
2029,2008-02-28,-31.1684
2030,2008-02-29,-37.0137
2031,2008-03-03,-38.5919
2032,2008-03-04,-28.8757
2033,2008-03-05,-20.9903
2034,2008-03-06,-25.9403
2035,2008-03-07,-21.5666
2036,2008-03-10,-18.9574
2037,2008-03-11,-3.0485
2038,2008-03-12,-9.7616
2039,2008-03-13,-9.8627
2040,2008-03-14,-16.3704
2041,2008-03-17,-11.9861
2042,2008-03-18,0.9532
2043,2008-03-19,-7.1161
2044,2008-03-20,-1.1582
2045,2008-03-24,-1.2614
2046,2008-03-25,-1.586
2047,2008-03-26,-7.757
2048,2008-03-27,-12.817
2049,2008-03-28,-14.1774
2050,2008-03-31,-8.2106
2051,2008-04-01,4.3293
2052,2008-04-02,0.6046
2053,2008-04-03,-1.1442
2054,2008-04-04,0.6732
2055,2008-04-07,0.6732
2056,2008-04-08,-4.2137
2057,2008-04-09,-2.4266
2058,2008-04-10,0.3987
2059,2008-04-11,-9.5134
2060,2008-04-14,-11.9392
2061,2008-04-15,-9.276
2062,2008-04-16,-0.0455
2063,2008-04-17,3.2719
2064,2008-04-18,12.132
2065,2008-04-21,16.4688
2066,2008-04-22,14.0701
2067,2008-04-23,25.4748
2068,2008-04-24,28.3926
2069,2008-04-25,4.2173
2070,2008-04-28,-3.904
2071,2008-04-29,-7.0799
2072,2008-04-30,-8.1751
2073,2008-05-01,0.8465
2074,2008-05-02,-0.7379
2075,2008-05-05,-2.3527
2076,2008-05-06,4.0165
2077,2008-05-07,-1.1033
2078,2008-05-08,-0.4659
2079,2008-05-09,0.85
2080,2008-05-12,7.2445
2081,2008-05-13,4.7555
2082,2008-05-14,6.389
2083,2008-05-15,11.9037
2084,2008-05-16,6.0842
2085,2008-05-19,-0.2085
2086,2008-05-20,-7.8111
2087,2008-05-21,-12.9001
2088,2008-05-22,-10.1394
2089,2008-05-23,-14.3483
2090,2008-05-27,-9.3424
2091,2008-05-28,-12.0445
2092,2008-05-29,-10.314
2093,2008-05-30,-10.1762
2094,2008-06-02,-15.9243
2095,2008-06-03,-20.9425
2096,2008-06-04,-17.478
2097,2008-06-05,-6.8334
2098,2008-06-06,-15.4302
2099,2008-06-09,-12.4633
2100,2008-06-10,-10.0277
2101,2008-06-11,-18.0221
2102,2008-06-12,-3.8885
2103,2008-06-13,4.9872
2104,2008-06-16,3.4185
2105,2008-06-17,1.9297
2106,2008-06-18,-1.9559
2107,2008-06-19,3.4023
2108,2008-06-20,-4.4686
2109,2008-06-23,-7.2296
2110,2008-06-24,-9.7636
2111,2008-06-25,-2.1744
2112,2008-06-26,-8.6111
2113,2008-06-27,-9.8598
2114,2008-06-30,-11.1378
2115,2008-07-01,-17.6895
2116,2008-07-02,-26.5119
2117,2008-07-03,-25.0863
2118,2008-07-07,-24.3489
2119,2008-07-08,-26.0021
2120,2008-07-09,-31.4347
2121,2008-07-10,-27.9267
2122,2008-07-11,-29.7216
2123,2008-07-14,-30.6309
2124,2008-07-15,-14.9727
2125,2008-07-16,-0.8485
2126,2008-07-17,2.1164
2127,2008-07-18,-14.7312
2128,2008-07-21,-16.6496
2129,2008-07-22,-14.6745
2130,2008-07-23,-7.1545
2131,2008-07-24,-16.2402
2132,2008-07-25,-8.139
2133,2008-07-28,-13.9272
2134,2008-07-29,-7.3466
2135,2008-07-30,-6.0778
2136,2008-07-31,-10.7947
2137,2008-08-01,-13.3108
2138,2008-08-04,-14.757
2139,2008-08-05,-4.1285
2140,2008-08-06,4.0213
2141,2008-08-07,7.5023
2142,2008-08-08,14.0638
2143,2008-08-11,11.4766
2144,2008-08-12,13.4532
2145,2008-08-13,10.9637
2146,2008-08-14,10.9637
2147,2008-08-15,9.6937
2148,2008-08-18,8.1305
2149,2008-08-19,3.3502
2150,2008-08-20,2.9617
2151,2008-08-21,1.4893
2152,2008-08-22,9.6497
2153,2008-08-25,7.1027
2154,2008-08-26,1.7141
2155,2008-08-27,5.438
2156,2008-08-28,10.1345
2157,2008-08-29,1.0941
2158,2008-09-02,-1.3963
2159,2008-09-03,-4.0162
2160,2008-09-04,-10.8716
2161,2008-09-05,-18.655
2162,2008-09-08,-11.7573
2163,2008-09-09,-11.9864
2164,2008-09-10,-7.0129
2165,2008-09-11,4.7714
2166,2008-09-12,8.0861
2167,2008-09-15,-2.1566
2168,2008-09-16,-11.333
2169,2008-09-17,-24.1448
2170,2008-09-18,-15.6011
2171,2008-09-19,-16.478
2172,2008-09-22,-13.4988
2173,2008-09-23,-12.9918
2174,2008-09-24,-9.3912
2175,2008-09-25,1.1485
2176,2008-09-26,9.3126
2177,2008-09-29,-13.4506
2178,2008-09-30,1.6962
2179,2008-10-01,-0.0595
2180,2008-10-02,-2.0098
2181,2008-10-03,-1.376
2182,2008-10-06,-12.8559
2183,2008-10-07,-23.9574
2184,2008-10-08,-25.2697
2185,2008-10-09,-29.4082
2186,2008-10-10,-33.759
2187,2008-10-13,-0.9966
2188,2008-10-14,-9.1912
2189,2008-10-15,-16.6598
2190,2008-10-16,-6.8328
2191,2008-10-17,-8.2158
2192,2008-10-20,-3.3108
2193,2008-10-21,-10.6497
2194,2008-10-22,-19.3232
2195,2008-10-23,-14.2821
2196,2008-10-24,-15.9847
2197,2008-10-27,-19.6257
2198,2008-10-28,-7.5488
2199,2008-10-29,-8.0577
2200,2008-10-30,-9.9874
2201,2008-10-31,-11.5714
2202,2008-11-03,-9.6087
2203,2008-11-04,-3.5895
2204,2008-11-05,-11.7207
2205,2008-11-06,-17.7629
2206,2008-11-07,-13.5366
2207,2008-11-10,-14.5776
2208,2008-11-11,-15.1154
2209,2008-11-12,-19.8939
2210,2008-11-13,-12.8362
2211,2008-11-14,-19.1144
2212,2008-11-17,-22.7563
2213,2008-11-18,-20.4421
2214,2008-11-19,-26.8753
2215,2008-11-20,-30.2671
2216,2008-11-21,-14.4581
2217,2008-11-24,-7.9782
2218,2008-11-25,-11.6281
2219,2008-11-26,-8.3955
2220,2008-11-28,-9.879
2221,2008-12-01,-18.1944
2222,2008-12-02,-14.4655
2223,2008-12-03,-9.6121
2224,2008-12-04,-13.6789
2225,2008-12-05,-8.5384
2226,2008-12-08,-1.3053
2227,2008-12-09,-3.734
2228,2008-12-10,-3.6685
2229,2008-12-11,-10.5636
2230,2008-12-12,-11.0834
2231,2008-12-15,-12.9763
2232,2008-12-16,-5.1011
2233,2008-12-17,-7.9419
2234,2008-12-18,-10.2055
2235,2008-12-19,-11.3527
2236,2008-12-22,-10.8557
2237,2008-12-23,-9.9945
2238,2008-12-24,-10.7969
2239,2008-12-26,-11.1003
2240,2008-12-29,-12.4326
2241,2008-12-30,-8.603
2242,2008-12-31,-7.5879
2243,2009-01-02,1.0746
2244,2009-01-05,2.8327
2245,2009-01-06,5.0758
2246,2009-01-07,-6.7287
2247,2009-01-08,-0.9056
2248,2009-01-09,-6.2041
2249,2009-01-12,-6.642
2250,2009-01-13,-3.0956
2251,2009-01-14,-9.6893
2252,2009-01-15,-8.0984
2253,2009-01-16,-3.1633
2254,2009-01-20,-13.9814
2255,2009-01-21,-4.9509
2256,2009-01-22,-21.4695
2257,2009-01-23,-20.5949
2258,2009-01-26,-16.3802
2259,2009-01-27,-16.0823
2260,2009-01-28,-12.2507
2261,2009-01-29,-15.7185
2262,2009-01-30,-19.3707
2263,2009-02-02,-11.7749
2264,2009-02-03,-5.3014
2265,2009-02-04,-4.0704
2266,2009-02-05,-0.1823
2267,2009-02-06,5.4411
2268,2009-02-09,3.2758
2269,2009-02-10,-2.8343
2270,2009-02-11,1.111
2271,2009-02-12,1.5956
2272,2009-02-13,-0.1556
2273,2009-02-17,-9.7847
2274,2009-02-18,-9.4513
2275,2009-02-19,-11.4328
2276,2009-02-20,-10.3435
2277,2009-02-23,-17.7706
2278,2009-02-24,-18.1321
2279,2009-02-25,-20.0737
2280,2009-02-26,-24.895
2281,2009-02-27,-27.2061
2282,2009-03-02,-30.2198
2283,2009-03-03,-28.8164
2284,2009-03-04,-25.0338
2285,2009-03-05,-32.4307
2286,2009-03-06,-32.2691
2287,2009-03-09,-33.3816
2288,2009-03-10,-13.3333
2289,2009-03-11,-5.4316
2290,2009-03-12,-6.5206
2291,2009-03-13,-10.4291
2292,2009-03-16,-14.6051
2293,2009-03-17,-6.1405
2294,2009-03-18,-5.3842
2295,2009-03-19,-3.0651
2296,2009-03-20,-4.0529
2297,2009-03-23,11.0877
2298,2009-03-24,5.2487
2299,2009-03-25,5.3625
2300,2009-03-26,15.5124
2301,2009-03-27,6.6414
2302,2009-03-30,-0.8047
2303,2009-03-31,8.4124
2304,2009-04-01,16.8635
2305,2009-04-02,16.6225
2306,2009-04-03,10.1653
2307,2009-04-06,10.2621
2308,2009-04-07,10.2621
2309,2009-04-08,14.6466
2310,2009-04-09,19.2808
2311,2009-04-13,18.1553
2312,2009-04-14,14.7367
2313,2009-04-15,7.634
2314,2009-04-16,17.2748
2315,2009-04-17,9.9976
2316,2009-04-20,2.9151
2317,2009-04-21,6.7706
2318,2009-04-22,4.4658
2319,2009-04-23,6.039
2320,2009-04-24,24.6133
2321,2009-04-27,18.3043
2322,2009-04-28,12.766
2323,2009-04-29,15.5978
2324,2009-04-30,15.6878
2325,2009-05-01,15.4286
2326,2009-05-04,14.752
2327,2009-05-05,9.354
2328,2009-05-06,9.354
2329,2009-05-07,3.0432
2330,2009-05-08,4.2804
2331,2009-05-11,2.8983
2332,2009-05-12,10.0511
2333,2009-05-13,7.9944
2334,2009-05-14,11.8349
2335,2009-05-15,13.7901
2336,2009-05-18,18.3184
2337,2009-05-19,13.528
2338,2009-05-20,14.4085
2339,2009-05-21,5.373
2340,2009-05-22,4.2893
2341,2009-05-26,12.2924
2342,2009-05-27,8.8813
2343,2009-05-28,13.1147
2344,2009-05-29,18.5893
2345,2009-06-01,24.4011
2346,2009-06-02,24.4011
2347,2009-06-03,28.0821
2348,2009-06-04,29.182
2349,2009-06-05,32.5483
2350,2009-06-08,30.6504
2351,2009-06-09,30.997
2352,2009-06-10,36.2523
2353,2009-06-11,39.1581
2354,2009-06-12,43.9598
2355,2009-06-15,44.7854
2356,2009-06-16,45.0694
2357,2009-06-17,47.2584
2358,2009-06-18,42.5778
2359,2009-06-19,48.0788
2360,2009-06-22,29.9207
2361,2009-06-23,30.601
2362,2009-06-24,32.1043
2363,2009-06-25,35.7127
2364,2009-06-26,26.0191
2365,2009-06-29,31.9496
2366,2009-06-30,30.0136
2367,2009-07-01,33.1127
2368,2009-07-02,19.3122
2369,2009-07-06,16.0974
2370,2009-07-07,4.4247
2371,2009-07-08,4.8755
2372,2009-07-09,2.8333
2373,2009-07-10,1.9625
2374,2009-07-13,14.7316
2375,2009-07-14,12.5277
2376,2009-07-15,25.2496
2377,2009-07-16,28.7076
2378,2009-07-17,25.8353
2379,2009-07-20,28.5218
2380,2009-07-21,31.7738
2381,2009-07-22,31.1457
2382,2009-07-23,38.9101
2383,2009-07-24,4.479
2384,2009-07-27,0.2636
2385,2009-07-28,4.5556
2386,2009-07-29,8.3607
2387,2009-07-30,8.4771
2388,2009-07-31,4.4284
2389,2009-08-03,8.2804
2390,2009-08-04,7.3985
2391,2009-08-05,7.9247
2392,2009-08-06,2.5565
2393,2009-08-07,3.9927
2394,2009-08-10,1.7819
2395,2009-08-11,-2.7271
2396,2009-08-12,3.4811
2397,2009-08-13,4.8431
2398,2009-08-14,5.9605
2399,2009-08-17,-1.5133
2400,2009-08-18,3.8183
2401,2009-08-19,4.9332
2402,2009-08-20,5.2635
2403,2009-08-21,16.554
2404,2009-08-24,19.6856
2405,2009-08-25,19.6856
2406,2009-08-26,17.7693
2407,2009-08-27,19.87
2408,2009-08-28,19.6402
2409,2009-08-31,18.9203
2410,2009-09-01,4.5687
2411,2009-09-02,1.7838
2412,2009-09-03,6.4662
2413,2009-09-04,15.1524
2414,2009-09-08,18.285
2415,2009-09-09,17.3727
2416,2009-09-10,20.9045
2417,2009-09-11,17.5391
2418,2009-09-14,19.8864
2419,2009-09-15,23.175
2420,2009-09-16,23.175
2421,2009-09-17,24.8833
2422,2009-09-18,23.7249
2423,2009-09-21,24.4625
2424,2009-09-22,32.5315
2425,2009-09-23,30.656
2426,2009-09-24,34.4018
2427,2009-09-25,22.5829
2428,2009-09-28,27.4072
2429,2009-09-29,25.0633
2430,2009-09-30,24.1616
2431,2009-10-01,2.402
2432,2009-10-02,4.0871
2433,2009-10-05,-2.967
2434,2009-10-06,6.7985
2435,2009-10-07,6.5721
2436,2009-10-08,17.1133
2437,2009-10-09,14.2565
2438,2009-10-12,17.266
2439,2009-10-13,18.8532
2440,2009-10-14,21.4955
2441,2009-10-15,32.9809
2442,2009-10-16,27.4837
2443,2009-10-19,23.8898
2444,2009-10-20,24.0507
2445,2009-10-21,27.4432
2446,2009-10-22,27.6053
2447,2009-10-23,45.8235
2448,2009-10-26,51.7256
2449,2009-10-27,49.3895
2450,2009-10-28,35.4829
2451,2009-10-29,37.6274
2452,2009-10-30,26.7612
2453,2009-11-02,28.5783
2454,2009-11-03,21.193
2455,2009-11-04,27.803
2456,2009-11-05,32.4188
2457,2009-11-06,32.969
2458,2009-11-09,37.9656
2459,2009-11-10,38.172
2460,2009-11-11,39.3407
2461,2009-11-12,41.8645
2462,2009-11-13,44.5943
2463,2009-11-16,42.2506
2464,2009-11-17,46.8827
2465,2009-11-18,47.934
2466,2009-11-19,39.2323
2467,2009-11-20,35.1744
2468,2009-11-23,38.922
2469,2009-11-24,38.134
2470,2009-11-25,34.9116
2471,2009-11-27,20.8193
2472,2009-11-30,23.6187
2473,2009-12-01,31.6514
2474,2009-12-02,26.2922
2475,2009-12-03,26.9724
2476,2009-12-04,29.0406
2477,2009-12-07,24.3453
2478,2009-12-08,19.065
2479,2009-12-09,21.3036
2480,2009-12-10,23.8378
2481,2009-12-11,23.3153
2482,2009-12-14,27.5011
2483,2009-12-15,25.0147
2484,2009-12-16,26.3584
2485,2009-12-17,13.0324
2486,2009-12-18,25.5885
2487,2009-12-21,27.8955
2488,2009-12-22,32.0532
2489,2009-12-23,33.4006
2490,2009-12-24,34.4945
2491,2009-12-28,36.816
2492,2009-12-29,39.7258
2493,2009-12-30,27.6326
2494,2009-12-31,15.8508
2495,2010-01-04,23.1616
2496,2010-01-05,23.3108
2497,2010-01-06,18.7005
2498,2010-01-07,11.365
2499,2010-01-08,14.9824
2500,2010-01-11,6.411
2501,2010-01-12,2.2946
2502,2010-01-13,7.5642
2503,2010-01-14,17.7384
2504,2010-01-15,15.5438
2505,2010-01-19,19.342
2506,2010-01-20,8.337
2507,2010-01-21,-2.2561
2508,2010-01-22,-17.7206
2509,2010-01-25,-11.3619
2510,2010-01-26,-8.2835
2511,2010-01-27,-5.3872
2512,2010-01-28,-12.7561
2513,2010-01-29,-24.6298
2514,2010-02-01,-20.5758
2515,2010-02-02,-19.6849
2516,2010-02-03,-16.6015
2517,2010-02-04,-25.9351
2518,2010-02-05,-22.6432
2519,2010-02-08,-26.0352
2520,2010-02-09,-20.6519
2521,2010-02-10,-20.8972
2522,2010-02-11,-18.3931
2523,2010-02-12,-20.9132
2524,2010-02-16,-12.8074
2525,2010-02-17,-8.4349
2526,2010-02-18,-1.8712
2527,2010-02-19,-5.0479
2528,2010-02-22,-5.6939
2529,2010-02-23,-11.9958
2530,2010-02-24,-6.3834
2531,2010-02-25,-6.8747
2532,2010-02-26,-5.5148
2533,2010-03-01,1.1079
2534,2010-03-02,-8.5584
2535,2010-03-03,-8.5584
2536,2010-03-04,-5.1762
2537,2010-03-05,-5.9473
2538,2010-03-08,-5.0481
2539,2010-03-09,-1.4234
2540,2010-03-10,2.1312
2541,2010-03-11,6.397
2542,2010-03-12,8.202
2543,2010-03-15,8.6142
2544,2010-03-16,10.3101
2545,2010-03-17,15.6641
2546,2010-03-18,15.1077
2547,2010-03-19,14.5278
2548,2010-03-22,14.7538
2549,2010-03-23,20.9178
2550,2010-03-24,13.8026
2551,2010-03-25,21.4209
2552,2010-03-26,11.3494
2553,2010-03-29,9.4384
2554,2010-03-30,13.4587
2555,2010-03-31,0.8287
2556,2010-04-01,-2.1995
2557,2010-04-05,0.514
2558,2010-04-06,1.762
2559,2010-04-07,2.5342
2560,2010-04-08,15.7753
2561,2010-04-09,23.8041
2562,2010-04-12,23.2154
2563,2010-04-13,25.635
2564,2010-04-14,32.0502
2565,2010-04-15,32.8739
2566,2010-04-16,26.4212
2567,2010-04-19,32.7626
2568,2010-04-20,37.6809
2569,2010-04-21,36.7623
2570,2010-04-22,37.6691
2571,2010-04-23,23.8147
2572,2010-04-26,26.5297
2573,2010-04-27,18.6656
2574,2010-04-28,19.9502
2575,2010-04-29,21.8101
2576,2010-04-30,8.4615
2577,2010-05-03,15.2504
2578,2010-05-04,-1.944
2579,2010-05-05,-7.515
2580,2010-05-06,-22.0075
2581,2010-05-07,-31.9431
2582,2010-05-10,-17.0611
2583,2010-05-11,-17.8626
2584,2010-05-12,-7.6424
2585,2010-05-13,-10.5581
2586,2010-05-14,-14.9395
2587,2010-05-17,-14.7486
2588,2010-05-18,-19.5641
2589,2010-05-19,-24.2645
2590,2010-05-20,-36.5928
2591,2010-05-21,-39.0867
2592,2010-05-24,-43.9828
2593,2010-05-25,-45.5978
2594,2010-05-26,-53.1358
2595,2010-05-27,-34.7764
2596,2010-05-28,-36.3979
2597,2010-06-01,-34.8104
2598,2010-06-02,-25.103
2599,2010-06-03,-18.7847
2600,2010-06-04,-28.8964
2601,2010-06-07,-32.9996
2602,2010-06-08,-34.4335
2603,2010-06-09,-36.9581
2604,2010-06-10,-33.4095
2605,2010-06-11,-22.877
2606,2010-06-14,-24.4467
2607,2010-06-15,-9.0483
2608,2010-06-16,-11.8206
2609,2010-06-17,-11.1413
2610,2010-06-18,-10.1553
2611,2010-06-21,-15.6684
2612,2010-06-22,-17.623
2613,2010-06-23,-22.4775
2614,2010-06-24,-25.5561
2615,2010-06-25,-29.9977
2616,2010-06-28,-32.0294
2617,2010-06-29,-40.2355
2618,2010-06-30,-42.4304
2619,2010-07-01,-39.7295
2620,2010-07-02,-37.7137
2621,2010-07-06,-27.9951
2622,2010-07-07,-20.2023
2623,2010-07-08,-18.4703
2624,2010-07-09,-20.0159
2625,2010-07-12,-11.115
2626,2010-07-13,-6.6545
2627,2010-07-14,-2.1923
2628,2010-07-15,-1.1861
2629,2010-07-16,-9.4946
2630,2010-07-19,-4.4261
2631,2010-07-20,-0.8141
2632,2010-07-21,-5.7553
2633,2010-07-22,4.2834
2634,2010-07-23,3.851
2635,2010-07-26,7.7431
2636,2010-07-27,8.5494
2637,2010-07-28,5.1635
2638,2010-07-29,6.3351
2639,2010-07-30,2.6638
2640,2010-08-02,10.3636
2641,2010-08-03,7.4389
2642,2010-08-04,0.3576
2643,2010-08-05,-5.1516
2644,2010-08-06,-2.1988
2645,2010-08-09,-1.2017
2646,2010-08-10,-9.5613
2647,2010-08-11,-12.589
2648,2010-08-12,-17.6989
2649,2010-08-13,-18.9126
2650,2010-08-16,-16.8964
2651,2010-08-17,-12.6732
2652,2010-08-18,-10.4726
2653,2010-08-19,-16.4093
2654,2010-08-20,-19.514
2655,2010-08-23,-18.4118
2656,2010-08-24,-22.0445
2657,2010-08-25,-20.631
2658,2010-08-26,-24.9034
2659,2010-08-27,-22.1836
2660,2010-08-30,-26.618
2661,2010-08-31,-29.1814
2662,2010-09-01,-18.3626
2663,2010-09-02,-17.4108
2664,2010-09-03,-9.3146
2665,2010-09-07,-15.1234
2666,2010-09-08,-15.6405
2667,2010-09-09,-13.6961
2668,2010-09-10,-16.6466
2669,2010-09-13,9.1106
2670,2010-09-14,7.5238
2671,2010-09-15,9.0039
2672,2010-09-16,12.7231
2673,2010-09-17,10.2953
2674,2010-09-20,14.0168
2675,2010-09-21,7.7433
2676,2010-09-22,-3.0825
2677,2010-09-23,-6.3829
2678,2010-09-24,0.4564
2679,2010-09-27,-0.3742
2680,2010-09-28,-1.4837
2681,2010-09-29,-5.0751
2682,2010-09-30,-5.2798
2683,2010-10-01,-7.5881
2684,2010-10-04,-16.7163
2685,2010-10-05,-6.363
2686,2010-10-06,-4.5874
2687,2010-10-07,-2.3395
2688,2010-10-08,-1.4216
2689,2010-10-11,-0.9451
2690,2010-10-12,4.7098
2691,2010-10-13,15.3209
2692,2010-10-14,12.4773
2693,2010-10-15,18.4431
2694,2010-10-18,23.4069
2695,2010-10-19,5.9522
2696,2010-10-20,9.8662
2697,2010-10-21,11.8881
2698,2010-10-22,10.8766
2699,2010-10-25,6.409
2700,2010-10-26,19.3603
2701,2010-10-27,21.7678
2702,2010-10-28,25.3643
2703,2010-10-29,30.9571
2704,2010-11-01,34.7661
2705,2010-11-02,40.1335
2706,2010-11-03,30.8604
2707,2010-11-04,32.3013
2708,2010-11-05,25.0681
2709,2010-11-08,24.0831
2710,2010-11-09,26.2237
2711,2010-11-10,25.9567
2712,2010-11-11,19.063
2713,2010-11-12,9.1473
2714,2010-11-15,7.5377
2715,2010-11-16,-1.0222
2716,2010-11-17,-5.8755
2717,2010-11-18,-0.1159
2718,2010-11-19,-3.1732
2719,2010-11-22,-2.2795
2720,2010-11-23,-14.2083
2721,2010-11-24,-8.4947
2722,2010-11-26,-10.7507
2723,2010-11-29,-9.332
2724,2010-11-30,-10.3893
2725,2010-12-01,6.6827
2726,2010-12-02,20.7049
2727,2010-12-03,22.5778
2728,2010-12-06,18.4985
2729,2010-12-07,18.9716
2730,2010-12-08,24.5069
2731,2010-12-09,20.8849
2732,2010-12-10,24.8725
2733,2010-12-13,22.4978
2734,2010-12-14,28.1733
2735,2010-12-15,31.4159
2736,2010-12-16,33.3104
2737,2010-12-17,30.9564
2738,2010-12-20,28.3601
2739,2010-12-21,32.3297
2740,2010-12-22,34.0676
2741,2010-12-23,35.7311
2742,2010-12-27,28.7408
2743,2010-12-28,26.9455
2744,2010-12-29,25.7153
2745,2010-12-30,21.9822
2746,2010-12-31,23.1828
2747,2011-01-03,24.6075
2748,2011-01-04,26.8022
2749,2011-01-05,23.7165
2750,2011-01-06,38.4835
2751,2011-01-07,31.3051
2752,2011-01-10,19.9959
2753,2011-01-11,16.9272
2754,2011-01-12,25.0027
2755,2011-01-13,15.3458
2756,2011-01-14,17.3982
2757,2011-01-18,23.7656
2758,2011-01-19,18.683
2759,2011-01-20,15.5928
2760,2011-01-21,7.273
2761,2011-01-24,14.3027
2762,2011-01-25,15.6122
2763,2011-01-26,21.5598
2764,2011-01-27,23.1155
2765,2011-01-28,-2.2551
2766,2011-01-31,-2.7453
2767,2011-02-01,2.5474
2768,2011-02-02,1.4676
2769,2011-02-03,-4.3865
2770,2011-02-04,-1.8276
2771,2011-02-07,6.7451
2772,2011-02-08,8.3598
2773,2011-02-09,1.5547
2774,2011-02-10,-7.6291
2775,2011-02-11,-12.0808
2776,2011-02-14,-12.4362
2777,2011-02-15,-17.1926
2778,2011-02-16,-15.7222
2779,2011-02-17,-11.0766
2780,2011-02-18,-13.9474
2781,2011-02-22,-22.2284
2782,2011-02-23,-22.2284
2783,2011-02-24,-17.4329
2784,2011-02-25,-21.4004
2785,2011-02-28,-20.5688
