,date,APO
1880,2007-08-02,0.1949
1881,2007-08-03,0.0666
1882,2007-08-06,-0.0864
1883,2007-08-07,-0.2236
1884,2007-08-08,-0.3328
1885,2007-08-09,-0.4301
1886,2007-08-10,-0.5476
1887,2007-08-13,-0.6085
1888,2007-08-14,-0.6403
1889,2007-08-15,-0.7013
1890,2007-08-16,-0.7351
1891,2007-08-17,-0.7526
1892,2007-08-20,-0.7976
1893,2007-08-21,-0.7964
1894,2007-08-22,-0.8079
1895,2007-08-23,-0.8113
1896,2007-08-24,-0.8066
1897,2007-08-27,-0.7714
1898,2007-08-28,-0.711
1899,2007-08-29,-0.6294
1900,2007-08-30,-0.5274
1901,2007-08-31,-0.4269
1902,2007-09-04,-0.3212
1903,2007-09-05,-0.2667
1904,2007-09-06,-0.2094
1905,2007-09-07,-0.1455
1906,2007-09-10,-0.0839
1907,2007-09-11,-0.0302
1908,2007-09-12,0.0033
1909,2007-09-13,0.0741
1910,2007-09-14,0.2035
1911,2007-09-17,0.2369
1912,2007-09-18,0.2684
1913,2007-09-19,0.2619
1914,2007-09-20,0.2236
1915,2007-09-21,0.2166
1916,2007-09-24,0.182
1917,2007-09-25,0.2249
1918,2007-09-26,0.2622
1919,2007-09-27,0.2543
1920,2007-09-28,0.2507
1921,2007-10-01,0.245
1922,2007-10-02,0.2658
1923,2007-10-03,0.2894
1924,2007-10-04,0.2859
1925,2007-10-05,0.3354
1926,2007-10-08,0.4002
1927,2007-10-09,0.4684
1928,2007-10-10,0.5096
1929,2007-10-11,0.4838
1930,2007-10-12,0.4911
1931,2007-10-15,0.4754
1932,2007-10-16,0.4763
1933,2007-10-17,0.5028
1934,2007-10-18,0.5387
1935,2007-10-19,0.5596
1936,2007-10-22,0.5698
1937,2007-10-23,0.5745
1938,2007-10-24,0.6027
1939,2007-10-25,0.6325
1940,2007-10-26,0.7783
1941,2007-10-29,0.9389
1942,2007-10-30,1.1393
1943,2007-10-31,1.4246
1944,2007-11-01,1.6955
1945,2007-11-02,1.9027
1946,2007-11-05,2.0873
1947,2007-11-06,2.3519
1948,2007-11-07,2.5455
1949,2007-11-08,2.6622
1950,2007-11-09,2.7142
1951,2007-11-12,2.6939
1952,2007-11-13,2.4687
1953,2007-11-14,2.2681
1954,2007-11-15,1.9815
1955,2007-11-16,1.594
1956,2007-11-19,1.1899
1957,2007-11-20,0.8087
1958,2007-11-21,0.4499
1959,2007-11-23,0.1417
1960,2007-11-26,-0.1404
1961,2007-11-27,-0.3915
1962,2007-11-28,-0.5167
1963,2007-11-29,-0.6027
1964,2007-11-30,-0.7647
1965,2007-12-03,-0.8847
1966,2007-12-04,-0.8803
1967,2007-12-05,-0.8591
1968,2007-12-06,-0.7707
1969,2007-12-07,-0.6872
1970,2007-12-10,-0.5546
1971,2007-12-11,-0.4415
1972,2007-12-12,-0.2296
1973,2007-12-13,-0.0038
1974,2007-12-14,0.1384
1975,2007-12-17,0.2185
1976,2007-12-18,0.2747
1977,2007-12-19,0.3763
1978,2007-12-20,0.5647
1979,2007-12-21,0.6419
1980,2007-12-24,0.7026
1981,2007-12-26,0.779
1982,2007-12-27,0.8026
1983,2007-12-28,0.9117
1984,2007-12-31,0.9531
1985,2008-01-02,0.9104
1986,2008-01-03,0.8231
1987,2008-01-04,0.7715
1988,2008-01-07,0.7257
1989,2008-01-08,0.6194
1990,2008-01-09,0.4971
1991,2008-01-10,0.2987
1992,2008-01-11,0.0324
1993,2008-01-14,-0.1619
1994,2008-01-15,-0.3049
1995,2008-01-16,-0.4957
1996,2008-01-17,-0.6397
1997,2008-01-18,-0.782
1998,2008-01-22,-0.9683
1999,2008-01-23,-1.0459
2000,2008-01-24,-1.08
2001,2008-01-25,-1.0667
2002,2008-01-28,-1.1324
2003,2008-01-29,-1.1923
2004,2008-01-30,-1.2071
2005,2008-01-31,-1.2232
2006,2008-02-01,-1.2833
2007,2008-02-04,-1.2897
2008,2008-02-05,-1.361
2009,2008-02-06,-1.4428
2010,2008-02-07,-1.4776
2011,2008-02-08,-1.5023
2012,2008-02-11,-1.6469
2013,2008-02-12,-1.798
2014,2008-02-13,-1.894
2015,2008-02-14,-2.0453
2016,2008-02-15,-2.1287
2017,2008-02-19,-2.261
2018,2008-02-20,-2.2279
2019,2008-02-21,-2.1602
2020,2008-02-22,-2.0329
2021,2008-02-25,-1.8823
2022,2008-02-26,-1.6787
2023,2008-02-27,-1.521
2024,2008-02-28,-1.3882
2025,2008-02-29,-1.3013
2026,2008-03-03,-1.2247
2027,2008-03-04,-1.0947
2028,2008-03-05,-0.9428
2029,2008-03-06,-0.7994
2030,2008-03-07,-0.662
2031,2008-03-10,-0.4912
2032,2008-03-11,-0.3128
2033,2008-03-12,-0.187
2034,2008-03-13,-0.1497
2035,2008-03-14,-0.1532
2036,2008-03-17,-0.1292
2037,2008-03-18,0.0227
2038,2008-03-19,0.1428
2039,2008-03-20,0.2429
2040,2008-03-24,0.3224
2041,2008-03-25,0.4286
2042,2008-03-26,0.4807
2043,2008-03-27,0.4853
2044,2008-03-28,0.3831
2045,2008-03-31,0.3515
2046,2008-04-01,0.3548
2047,2008-04-02,0.404
2048,2008-04-03,0.4385
2049,2008-04-04,0.3822
2050,2008-04-07,0.3799
2051,2008-04-08,0.2845
2052,2008-04-09,0.1881
2053,2008-04-10,0.1271
2054,2008-04-11,0.0976
2055,2008-04-14,0.0796
2056,2008-04-15,0.0933
2057,2008-04-16,0.1062
2058,2008-04-17,0.0852
2059,2008-04-18,0.1025
2060,2008-04-21,0.1516
2061,2008-04-22,0.1544
2062,2008-04-23,0.224
2063,2008-04-24,0.3867
2064,2008-04-25,0.4185
2065,2008-04-28,0.4158
2066,2008-04-29,0.4662
2067,2008-04-30,0.5283
2068,2008-05-01,0.5919
2069,2008-05-02,0.5703
2070,2008-05-05,0.5136
2071,2008-05-06,0.4378
2072,2008-05-07,0.3481
2073,2008-05-08,0.2622
2074,2008-05-09,0.0756
2075,2008-05-12,-0.1072
2076,2008-05-13,-0.1352
2077,2008-05-14,-0.1022
2078,2008-05-15,-0.0114
2079,2008-05-16,0.0772
2080,2008-05-19,0.0369
2081,2008-05-20,-0.0301
2082,2008-05-21,-0.0992
2083,2008-05-22,-0.1833
2084,2008-05-23,-0.2349
2085,2008-05-27,-0.2441
2086,2008-05-28,-0.2588
2087,2008-05-29,-0.3242
2088,2008-05-30,-0.3254
2089,2008-06-02,-0.3491
2090,2008-06-03,-0.5139
2091,2008-06-04,-0.6622
2092,2008-06-05,-0.7458
2093,2008-06-06,-0.8121
2094,2008-06-09,-0.7921
2095,2008-06-10,-0.7885
2096,2008-06-11,-0.7906
2097,2008-06-12,-0.7511
2098,2008-06-13,-0.6715
2099,2008-06-16,-0.6068
2100,2008-06-17,-0.5441
2101,2008-06-18,-0.4303
2102,2008-06-19,-0.2626
2103,2008-06-20,-0.1397
2104,2008-06-23,-0.0718
2105,2008-06-24,0.0351
2106,2008-06-25,0.1312
2107,2008-06-26,0.1583
2108,2008-06-27,0.2247
2109,2008-06-30,0.2008
2110,2008-07-01,0.0628
2111,2008-07-02,-0.0929
2112,2008-07-03,-0.2433
2113,2008-07-07,-0.3581
2114,2008-07-08,-0.5197
2115,2008-07-09,-0.6709
2116,2008-07-10,-0.8094
2117,2008-07-11,-0.9279
2118,2008-07-14,-1.0735
2119,2008-07-15,-1.1553
2120,2008-07-16,-1.1688
2121,2008-07-17,-1.1537
2122,2008-07-18,-1.1894
2123,2008-07-21,-1.1094
2124,2008-07-22,-0.9987
2125,2008-07-23,-0.8692
2126,2008-07-24,-0.7741
2127,2008-07-25,-0.6081
2128,2008-07-28,-0.4721
2129,2008-07-29,-0.3188
2130,2008-07-30,-0.1619
2131,2008-07-31,-0.1204
2132,2008-08-01,-0.1602
2133,2008-08-04,-0.2519
2134,2008-08-05,-0.1681
2135,2008-08-06,-0.0342
2136,2008-08-07,0.0783
2137,2008-08-08,0.1334
2138,2008-08-11,0.2646
2139,2008-08-12,0.3475
2140,2008-08-13,0.4691
2141,2008-08-14,0.516
2142,2008-08-15,0.5569
2143,2008-08-18,0.6272
2144,2008-08-19,0.7004
2145,2008-08-20,0.8241
2146,2008-08-21,0.908
2147,2008-08-22,0.964
2148,2008-08-25,0.9173
2149,2008-08-26,0.7829
2150,2008-08-27,0.6869
2151,2008-08-28,0.6138
2152,2008-08-29,0.491
2153,2008-09-02,0.3874
2154,2008-09-03,0.2577
2155,2008-09-04,0.1368
2156,2008-09-05,0.0199
2157,2008-09-08,-0.0929
2158,2008-09-09,-0.2083
2159,2008-09-10,-0.3696
2160,2008-09-11,-0.4397
2161,2008-09-12,-0.4337
2162,2008-09-15,-0.4734
2163,2008-09-16,-0.5536
2164,2008-09-17,-0.6522
2165,2008-09-18,-0.6955
2166,2008-09-19,-0.7347
2167,2008-09-22,-0.7174
2168,2008-09-23,-0.6437
2169,2008-09-24,-0.6013
2170,2008-09-25,-0.5315
2171,2008-09-26,-0.4557
2172,2008-09-29,-0.5664
2173,2008-09-30,-0.5997
2174,2008-10-01,-0.5826
2175,2008-10-02,-0.5217
2176,2008-10-03,-0.3282
2177,2008-10-06,-0.2408
2178,2008-10-07,-0.2455
2179,2008-10-08,-0.2874
2180,2008-10-09,-0.3721
2181,2008-10-10,-0.5372
2182,2008-10-13,-0.624
2183,2008-10-14,-0.8213
2184,2008-10-15,-0.8848
2185,2008-10-16,-1.0066
2186,2008-10-17,-1.0879
2187,2008-10-20,-1.1039
2188,2008-10-21,-1.2175
2189,2008-10-22,-1.3276
2190,2008-10-23,-1.3169
2191,2008-10-24,-1.2775
2192,2008-10-27,-1.2178
2193,2008-10-28,-0.996
2194,2008-10-29,-1.1104
2195,2008-10-30,-1.1141
2196,2008-10-31,-0.977
2197,2008-11-03,-0.924
2198,2008-11-04,-0.9004
2199,2008-11-05,-0.9431
2200,2008-11-06,-0.9344
2201,2008-11-07,-0.7542
2202,2008-11-10,-0.6461
2203,2008-11-11,-0.5667
2204,2008-11-12,-0.5274
2205,2008-11-13,-0.6138
2206,2008-11-14,-0.7727
2207,2008-11-17,-0.9647
2208,2008-11-18,-0.9644
2209,2008-11-19,-1.1017
2210,2008-11-20,-1.4044
2211,2008-11-21,-1.431
2212,2008-11-24,-1.3222
2213,2008-11-25,-1.2661
2214,2008-11-26,-1.2232
2215,2008-11-28,-1.2545
2216,2008-12-01,-1.2526
2217,2008-12-02,-1.3196
2218,2008-12-03,-1.285
2219,2008-12-04,-1.149
2220,2008-12-05,-1.0078
2221,2008-12-08,-0.7188
2222,2008-12-09,-0.3965
2223,2008-12-10,-0.2417
2224,2008-12-11,-0.1881
2225,2008-12-12,-0.136
2226,2008-12-15,-0.186
2227,2008-12-16,-0.1417
2228,2008-12-17,0.0088
2229,2008-12-18,0.0944
2230,2008-12-19,0.0773
2231,2008-12-22,0.1628
2232,2008-12-23,0.1436
2233,2008-12-24,-0.004
2234,2008-12-26,-0.1076
2235,2008-12-29,-0.2709
2236,2008-12-30,-0.3497
2237,2008-12-31,-0.3338
2238,2009-01-02,-0.2124
2239,2009-01-05,-0.1987
2240,2009-01-06,-0.1174
2241,2009-01-07,-0.0726
2242,2009-01-08,-0.0473
2243,2009-01-09,-0.0332
2244,2009-01-12,-0.002
2245,2009-01-13,0.0249
2246,2009-01-14,0.0515
2247,2009-01-15,0.1429
2248,2009-01-16,0.208
2249,2009-01-20,0.2099
2250,2009-01-21,0.1335
2251,2009-01-22,-0.0642
2252,2009-01-23,-0.2901
2253,2009-01-26,-0.3513
2254,2009-01-27,-0.4794
2255,2009-01-28,-0.5543
2256,2009-01-29,-0.6521
2257,2009-01-30,-0.7988
2258,2009-02-02,-0.848
2259,2009-02-03,-0.8839
2260,2009-02-04,-0.9547
2261,2009-02-05,-0.9111
2262,2009-02-06,-0.9001
2263,2009-02-09,-0.7059
2264,2009-02-10,-0.5137
2265,2009-02-11,-0.3317
2266,2009-02-12,-0.1406
2267,2009-02-13,-0.037
2268,2009-02-17,0.0828
2269,2009-02-18,0.2216
2270,2009-02-19,0.2883
2271,2009-02-20,0.3166
2272,2009-02-23,0.2706
2273,2009-02-24,0.1944
2274,2009-02-25,0.0751
2275,2009-02-26,-0.0973
2276,2009-02-27,-0.1939
2277,2009-03-02,-0.4281
2278,2009-03-03,-0.659
2279,2009-03-04,-0.8485
2280,2009-03-05,-0.9915
2281,2009-03-06,-1.1221
2282,2009-03-09,-1.2582
2283,2009-03-10,-1.361
2284,2009-03-11,-1.3417
2285,2009-03-12,-1.2977
2286,2009-03-13,-1.2474
2287,2009-03-16,-1.1542
2288,2009-03-17,-0.9856
2289,2009-03-18,-0.7927
2290,2009-03-19,-0.6238
2291,2009-03-20,-0.4628
2292,2009-03-23,-0.1721
2293,2009-03-24,0.0907
2294,2009-03-25,0.3263
2295,2009-03-26,0.4948
2296,2009-03-27,0.5713
2297,2009-03-30,0.6305
2298,2009-03-31,0.7292
2299,2009-04-01,0.9019
2300,2009-04-02,1.0115
2301,2009-04-03,1.071
2302,2009-04-06,1.1056
2303,2009-04-07,1.1331
2304,2009-04-08,1.0774
2305,2009-04-09,1.0909
2306,2009-04-13,1.0672
2307,2009-04-14,0.954
2308,2009-04-15,0.8708
2309,2009-04-16,0.9347
2310,2009-04-17,0.9235
2311,2009-04-20,0.8036
2312,2009-04-21,0.6877
2313,2009-04-22,0.5929
2314,2009-04-23,0.5285
2315,2009-04-24,0.5558
2316,2009-04-27,0.5312
2317,2009-04-28,0.4425
2318,2009-04-29,0.4237
2319,2009-04-30,0.4076
2320,2009-05-01,0.4343
2321,2009-05-04,0.4178
2322,2009-05-05,0.4031
2323,2009-05-06,0.4126
2324,2009-05-07,0.4053
2325,2009-05-08,0.4544
2326,2009-05-11,0.4865
2327,2009-05-12,0.3577
2328,2009-05-13,0.2654
2329,2009-05-14,0.2263
2330,2009-05-15,0.1842
2331,2009-05-18,0.1767
2332,2009-05-19,0.1549
2333,2009-05-20,0.1311
2334,2009-05-21,0.0955
2335,2009-05-22,0.0926
2336,2009-05-26,0.1337
2337,2009-05-27,0.1344
2338,2009-05-28,0.1717
2339,2009-05-29,0.1738
2340,2009-06-01,0.216
2341,2009-06-02,0.3088
2342,2009-06-03,0.3835
2343,2009-06-04,0.4129
2344,2009-06-05,0.4927
2345,2009-06-08,0.563
2346,2009-06-09,0.6806
2347,2009-06-10,0.8231
2348,2009-06-11,0.9137
2349,2009-06-12,1.0442
2350,2009-06-15,1.134
2351,2009-06-16,1.1924
2352,2009-06-17,1.2147
2353,2009-06-18,1.2508
2354,2009-06-19,1.2797
2355,2009-06-22,1.2767
2356,2009-06-23,1.2567
2357,2009-06-24,1.2646
2358,2009-06-25,1.2733
2359,2009-06-26,1.2257
2360,2009-06-29,1.1562
2361,2009-06-30,1.0382
2362,2009-07-01,0.9476
2363,2009-07-02,0.8163
2364,2009-07-06,0.6705
2365,2009-07-07,0.5266
2366,2009-07-08,0.3562
2367,2009-07-09,0.2462
2368,2009-07-10,0.1416
2369,2009-07-13,0.0678
2370,2009-07-14,-0.0262
2371,2009-07-15,-0.0417
2372,2009-07-16,-0.0841
2373,2009-07-17,-0.1077
2374,2009-07-20,-0.1322
2375,2009-07-21,-0.0683
2376,2009-07-22,0.012
2377,2009-07-23,0.1833
2378,2009-07-24,0.2663
2379,2009-07-27,0.3372
2380,2009-07-28,0.4503
2381,2009-07-29,0.4778
2382,2009-07-30,0.518
2383,2009-07-31,0.4661
2384,2009-08-03,0.4137
2385,2009-08-04,0.3542
2386,2009-08-05,0.2962
2387,2009-08-06,0.1939
2388,2009-08-07,0.109
2389,2009-08-10,-0.0712
2390,2009-08-11,-0.0952
2391,2009-08-12,-0.0987
2392,2009-08-13,-0.1269
2393,2009-08-14,-0.1841
2394,2009-08-17,-0.2638
2395,2009-08-18,-0.2723
2396,2009-08-19,-0.3081
2397,2009-08-20,-0.2991
2398,2009-08-21,-0.2479
2399,2009-08-24,-0.1631
2400,2009-08-25,-0.0773
2401,2009-08-26,0.0277
2402,2009-08-27,0.1619
2403,2009-08-28,0.2916
2404,2009-08-31,0.3312
2405,2009-09-01,0.3227
2406,2009-09-02,0.3585
2407,2009-09-03,0.3908
2408,2009-09-04,0.4404
2409,2009-09-08,0.4863
2410,2009-09-09,0.4806
2411,2009-09-10,0.4633
2412,2009-09-11,0.4412
2413,2009-09-14,0.4195
2414,2009-09-15,0.3989
2415,2009-09-16,0.3738
2416,2009-09-17,0.3445
2417,2009-09-18,0.3829
2418,2009-09-21,0.4383
2419,2009-09-22,0.4967
2420,2009-09-23,0.4929
2421,2009-09-24,0.4955
2422,2009-09-25,0.4866
2423,2009-09-28,0.4727
2424,2009-09-29,0.4953
2425,2009-09-30,0.5138
2426,2009-10-01,0.4779
2427,2009-10-02,0.4421
2428,2009-10-05,0.389
2429,2009-10-06,0.36
2430,2009-10-07,0.326
2431,2009-10-08,0.2535
2432,2009-10-09,0.1751
2433,2009-10-12,0.0949
2434,2009-10-13,0.0708
2435,2009-10-14,0.0378
2436,2009-10-15,0.0435
2437,2009-10-16,0.0508
2438,2009-10-19,0.1165
2439,2009-10-20,0.1813
2440,2009-10-21,0.2899
2441,2009-10-22,0.3597
2442,2009-10-23,0.4985
2443,2009-10-26,0.6178
2444,2009-10-27,0.7446
2445,2009-10-28,0.8497
2446,2009-10-29,0.954
2447,2009-10-30,1.0326
2448,2009-11-02,1.0405
2449,2009-11-03,1.061
2450,2009-11-04,1.1138
2451,2009-11-05,1.183
2452,2009-11-06,1.2047
2453,2009-11-09,1.2497
2454,2009-11-10,1.1641
2455,2009-11-11,1.0465
2456,2009-11-12,0.9469
2457,2009-11-13,0.9287
2458,2009-11-16,0.8853
2459,2009-11-17,0.9098
2460,2009-11-18,0.9303
2461,2009-11-19,0.9708
2462,2009-11-20,0.9889
2463,2009-11-23,0.9791
2464,2009-11-24,0.9584
2465,2009-11-25,0.8935
2466,2009-11-27,0.8095
2467,2009-11-30,0.7252
2468,2009-12-01,0.7028
2469,2009-12-02,0.673
2470,2009-12-03,0.6495
2471,2009-12-04,0.5724
2472,2009-12-07,0.4854
2473,2009-12-08,0.3971
2474,2009-12-09,0.3342
2475,2009-12-10,0.2384
2476,2009-12-11,0.1646
2477,2009-12-14,0.1281
2478,2009-12-15,0.1371
2479,2009-12-16,0.1519
2480,2009-12-17,0.0951
2481,2009-12-18,0.0957
2482,2009-12-21,0.1086
2483,2009-12-22,0.1328
2484,2009-12-23,0.1739
2485,2009-12-24,0.2546
2486,2009-12-28,0.3355
2487,2009-12-29,0.4003
2488,2009-12-30,0.4412
2489,2009-12-31,0.4513
2490,2010-01-04,0.4888
2491,2010-01-05,0.5154
2492,2010-01-06,0.5533
2493,2010-01-07,0.5209
2494,2010-01-08,0.5076
2495,2010-01-11,0.4429
2496,2010-01-12,0.3628
2497,2010-01-13,0.2944
2498,2010-01-14,0.2319
2499,2010-01-15,0.1382
2500,2010-01-19,0.0964
2501,2010-01-20,0.0776
2502,2010-01-21,-0.0069
2503,2010-01-22,-0.1293
2504,2010-01-25,-0.2232
2505,2010-01-26,-0.2795
2506,2010-01-27,-0.3647
2507,2010-01-28,-0.411
2508,2010-01-29,-0.4785
2509,2010-02-01,-0.5475
2510,2010-02-02,-0.6612
2511,2010-02-03,-0.7559
2512,2010-02-04,-0.8995
2513,2010-02-05,-0.9836
2514,2010-02-08,-1.0498
2515,2010-02-09,-1.034
2516,2010-02-10,-1.031
2517,2010-02-11,-1.0367
2518,2010-02-12,-1.0725
2519,2010-02-16,-1.0592
2520,2010-02-17,-0.9454
2521,2010-02-18,-0.8488
2522,2010-02-19,-0.7729
2523,2010-02-22,-0.7023
2524,2010-02-23,-0.5603
2525,2010-02-24,-0.4237
2526,2010-02-25,-0.2542
2527,2010-02-26,-0.1256
2528,2010-03-01,-0.0016
2529,2010-03-02,0.0459
2530,2010-03-03,0.1232
2531,2010-03-04,0.18
2532,2010-03-05,0.2214
2533,2010-03-08,0.2135
2534,2010-03-09,0.1922
2535,2010-03-10,0.1906
2536,2010-03-11,0.2338
2537,2010-03-12,0.2625
2538,2010-03-15,0.2642
2539,2010-03-16,0.2706
2540,2010-03-17,0.248
2541,2010-03-18,0.2823
2542,2010-03-19,0.3149
2543,2010-03-22,0.3388
2544,2010-03-23,0.3715
2545,2010-03-24,0.4065
2546,2010-03-25,0.4528
2547,2010-03-26,0.4837
2548,2010-03-29,0.4863
2549,2010-03-30,0.488
2550,2010-03-31,0.4509
2551,2010-04-01,0.4131
2552,2010-04-05,0.3573
2553,2010-04-06,0.3081
2554,2010-04-07,0.2754
2555,2010-04-08,0.2459
2556,2010-04-09,0.212
2557,2010-04-12,0.2028
2558,2010-04-13,0.1678
2559,2010-04-14,0.1803
2560,2010-04-15,0.2073
2561,2010-04-16,0.2169
2562,2010-04-19,0.2914
2563,2010-04-20,0.3943
2564,2010-04-21,0.4876
2565,2010-04-22,0.5824
2566,2010-04-23,0.6655
2567,2010-04-26,0.7069
2568,2010-04-27,0.7007
2569,2010-04-28,0.6995
2570,2010-04-29,0.7024
2571,2010-04-30,0.6446
2572,2010-05-03,0.6111
2573,2010-05-04,0.548
2574,2010-05-05,0.4389
2575,2010-05-06,0.271
2576,2010-05-07,0.0523
2577,2010-05-10,-0.1434
2578,2010-05-11,-0.3018
2579,2010-05-12,-0.4455
2580,2010-05-13,-0.5751
2581,2010-05-14,-0.702
2582,2010-05-17,-0.8201
2583,2010-05-18,-0.9153
2584,2010-05-19,-1.0486
2585,2010-05-20,-1.1576
2586,2010-05-21,-1.2534
2587,2010-05-24,-1.31
2588,2010-05-25,-1.2972
2589,2010-05-26,-1.3805
2590,2010-05-27,-1.4154
2591,2010-05-28,-1.5038
2592,2010-06-01,-1.5879
2593,2010-06-02,-1.6149
2594,2010-06-03,-1.635
2595,2010-06-04,-1.672
2596,2010-06-07,-1.6981
2597,2010-06-08,-1.6561
2598,2010-06-09,-1.5935
2599,2010-06-10,-1.502
2600,2010-06-11,-1.375
2601,2010-06-14,-1.2006
2602,2010-06-15,-1.0894
2603,2010-06-16,-0.9453
2604,2010-06-17,-0.8088
2605,2010-06-18,-0.6951
2606,2010-06-21,-0.6444
2607,2010-06-22,-0.5245
2608,2010-06-23,-0.3833
2609,2010-06-24,-0.2541
2610,2010-06-25,-0.133
2611,2010-06-28,-0.0828
2612,2010-06-29,-0.1428
2613,2010-06-30,-0.2245
2614,2010-07-01,-0.3978
2615,2010-07-02,-0.5851
2616,2010-07-06,-0.7137
2617,2010-07-07,-0.8344
2618,2010-07-08,-0.9058
2619,2010-07-09,-0.9466
2620,2010-07-12,-0.9083
2621,2010-07-13,-0.8721
2622,2010-07-14,-0.8023
2623,2010-07-15,-0.7176
2624,2010-07-16,-0.5898
2625,2010-07-19,-0.4137
2626,2010-07-20,-0.2134
2627,2010-07-21,-0.0448
2628,2010-07-22,0.1521
2629,2010-07-23,0.2975
2630,2010-07-26,0.4488
2631,2010-07-27,0.6171
2632,2010-07-28,0.7104
2633,2010-07-29,0.7754
2634,2010-07-30,0.7869
2635,2010-08-02,0.8041
2636,2010-08-03,0.8473
2637,2010-08-04,0.8344
2638,2010-08-05,0.746
2639,2010-08-06,0.6841
2640,2010-08-09,0.5707
2641,2010-08-10,0.4398
2642,2010-08-11,0.2965
2643,2010-08-12,0.15
2644,2010-08-13,0.0212
2645,2010-08-16,-0.1151
2646,2010-08-17,-0.2022
2647,2010-08-18,-0.3161
2648,2010-08-19,-0.421
2649,2010-08-20,-0.4967
2650,2010-08-23,-0.5641
2651,2010-08-24,-0.6442
2652,2010-08-25,-0.7169
2653,2010-08-26,-0.7711
2654,2010-08-27,-0.7751
2655,2010-08-30,-0.7625
2656,2010-08-31,-0.7391
2657,2010-09-01,-0.7021
2658,2010-09-02,-0.689
2659,2010-09-03,-0.6663
2660,2010-09-07,-0.6351
2661,2010-09-08,-0.5678
2662,2010-09-09,-0.5076
2663,2010-09-10,-0.4511
2664,2010-09-13,-0.357
2665,2010-09-14,-0.2361
2666,2010-09-15,-0.1183
2667,2010-09-16,0.0125
2668,2010-09-17,0.1449
2669,2010-09-20,0.2362
2670,2010-09-21,0.3082
2671,2010-09-22,0.3307
2672,2010-09-23,0.3806
2673,2010-09-24,0.4528
2674,2010-09-27,0.5017
2675,2010-09-28,0.5535
2676,2010-09-29,0.4942
2677,2010-09-30,0.4319
2678,2010-10-01,0.3598
2679,2010-10-04,0.238
2680,2010-10-05,0.1494
2681,2010-10-06,0.0357
2682,2010-10-07,-0.057
2683,2010-10-08,-0.0861
2684,2010-10-11,-0.0977
2685,2010-10-12,-0.1139
2686,2010-10-13,-0.1164
2687,2010-10-14,-0.1203
2688,2010-10-15,-0.0925
2689,2010-10-18,-0.0574
2690,2010-10-19,0.0029
2691,2010-10-20,0.1088
2692,2010-10-21,0.1863
2693,2010-10-22,0.2634
2694,2010-10-25,0.3196
2695,2010-10-26,0.4123
2696,2010-10-27,0.4994
2697,2010-10-28,0.556
2698,2010-10-29,0.5804
2699,2010-11-01,0.6401
2700,2010-11-02,0.6921
2701,2010-11-03,0.7024
2702,2010-11-04,0.7709
2703,2010-11-05,0.8084
2704,2010-11-08,0.8308
2705,2010-11-09,0.8449
2706,2010-11-10,0.8912
2707,2010-11-11,0.8696
2708,2010-11-12,0.821
2709,2010-11-15,0.7517
2710,2010-11-16,0.6335
2711,2010-11-17,0.49
2712,2010-11-18,0.3415
2713,2010-11-19,0.2122
2714,2010-11-22,0.0874
2715,2010-11-23,-0.0299
2716,2010-11-24,-0.1603
2717,2010-11-26,-0.2996
2718,2010-11-29,-0.4312
2719,2010-11-30,-0.5452
2720,2010-12-01,-0.597
2721,2010-12-02,-0.5776
2722,2010-12-03,-0.5141
2723,2010-12-06,-0.4298
2724,2010-12-07,-0.3516
2725,2010-12-08,-0.2341
2726,2010-12-09,-0.1096
2727,2010-12-10,0.0634
2728,2010-12-13,0.2157
2729,2010-12-14,0.3835
2730,2010-12-15,0.5552
2731,2010-12-16,0.7428
2732,2010-12-17,0.861
2733,2010-12-20,0.8942
2734,2010-12-21,0.9125
2735,2010-12-22,0.9483
2736,2010-12-23,0.9717
2737,2010-12-27,0.9456
2738,2010-12-28,0.9395
2739,2010-12-29,0.9043
2740,2010-12-30,0.8732
2741,2010-12-31,0.79
2742,2011-01-03,0.7005
2743,2011-01-04,0.5997
2744,2011-01-05,0.5044
2745,2011-01-06,0.4515
2746,2011-01-07,0.3972
2747,2011-01-10,0.3488
2748,2011-01-11,0.291
2749,2011-01-12,0.2652
2750,2011-01-13,0.2295
2751,2011-01-14,0.2158
2752,2011-01-18,0.2225
2753,2011-01-19,0.2258
2754,2011-01-20,0.2142
2755,2011-01-21,0.1932
2756,2011-01-24,0.2045
2757,2011-01-25,0.1558
2758,2011-01-26,0.1371
2759,2011-01-27,0.1505
2760,2011-01-28,0.1328
2761,2011-01-31,0.0819
2762,2011-02-01,0.0773
2763,2011-02-02,0.0523
2764,2011-02-03,-0.0181
2765,2011-02-04,-0.0687
2766,2011-02-07,-0.095
2767,2011-02-08,-0.0874
2768,2011-02-09,-0.1212
2769,2011-02-10,-0.1778
2770,2011-02-11,-0.2764
2771,2011-02-14,-0.352
2772,2011-02-15,-0.3548
2773,2011-02-16,-0.3674
2774,2011-02-17,-0.398
2775,2011-02-18,-0.414
2776,2011-02-22,-0.4408
2777,2011-02-23,-0.4734
2778,2011-02-24,-0.5196
2779,2011-02-25,-0.5902
2780,2011-02-28,-0.6378
2781,2011-03-01,-0.678
2782,2011-03-02,-0.6871
2783,2011-03-03,-0.6864
2784,2011-03-04,-0.6616
2785,2011-03-07,-0.6488
2786,2011-03-08,-0.6863
2787,2011-03-09,-0.7132
2788,2011-03-10,-0.7122
2789,2011-03-11,-0.7012
