,date,CCI
1881,2007-07-26,-25.9696
1882,2007-07-27,-75.6962
1883,2007-07-30,-110.0583
1884,2007-07-31,-110.4152
1885,2007-08-01,-101.564
1886,2007-08-02,-71.4196
1887,2007-08-03,-89.1943
1888,2007-08-06,-76.9594
1889,2007-08-07,-57.8493
1890,2007-08-08,-31.9676
1891,2007-08-09,-59.0287
1892,2007-08-10,-121.3664
1893,2007-08-13,-106.5373
1894,2007-08-14,-116.39
1895,2007-08-15,-115.4418
1896,2007-08-16,-155.7584
1897,2007-08-17,-127.8573
1898,2007-08-20,-103.6649
1899,2007-08-21,-109.407
1900,2007-08-22,-88.3231
1901,2007-08-23,-73.3468
1902,2007-08-24,-28.3349
1903,2007-08-27,-27.2637
1904,2007-08-28,-80.4816
1905,2007-08-29,-45.0775
1906,2007-08-30,-7.3225
1907,2007-08-31,14.6017
1908,2007-09-04,44.0693
1909,2007-09-05,5.9752
1910,2007-09-06,89.6641
1911,2007-09-07,31.986
1912,2007-09-10,39.9833
1913,2007-09-11,119.5088
1914,2007-09-12,141.2876
1915,2007-09-13,159.8707
1916,2007-09-14,125.7137
1917,2007-09-17,47.1295
1918,2007-09-18,35.9785
1919,2007-09-19,0.6483
1920,2007-09-20,-65.8127
1921,2007-09-21,-9.1001
1922,2007-09-24,159.7519
1923,2007-09-25,197.9363
1924,2007-09-26,215.3895
1925,2007-09-27,164.2008
1926,2007-09-28,121.5313
1927,2007-10-01,140.0318
1928,2007-10-02,128.1724
1929,2007-10-03,85.2679
1930,2007-10-04,93.0545
1931,2007-10-05,116.2416
1932,2007-10-08,91.1067
1933,2007-10-09,139.9479
1934,2007-10-10,131.9296
1935,2007-10-11,106.0899
1936,2007-10-12,106.69
1937,2007-10-15,93.8481
1938,2007-10-16,125.7488
1939,2007-10-17,199.5103
1940,2007-10-18,178.3821
1941,2007-10-19,83.2157
1942,2007-10-22,73.1624
1943,2007-10-23,136.9688
1944,2007-10-24,137.3069
1945,2007-10-25,221.0983
1946,2007-10-26,404.4502
1947,2007-10-29,261.5455
1948,2007-10-30,214.4064
1949,2007-10-31,204.5789
1950,2007-11-01,175.3924
1951,2007-11-02,142.6351
1952,2007-11-05,115.8738
1953,2007-11-06,89.1495
1954,2007-11-07,65.6916
1955,2007-11-08,42.895
1956,2007-11-09,12.0389
1957,2007-11-12,-9.4397
1958,2007-11-13,9.1577
1959,2007-11-14,3.5859
1960,2007-11-15,-14.247
1961,2007-11-16,-14.2291
1962,2007-11-19,-24.3856
1963,2007-11-20,-9.212
1964,2007-11-21,-31.7262
1965,2007-11-23,-62.7162
1966,2007-11-26,-97.2432
1967,2007-11-27,-105.2729
1968,2007-11-28,-74.8811
1969,2007-11-29,-64.4933
1970,2007-11-30,-60.2562
1971,2007-12-03,-104.7023
1972,2007-12-04,-127.8481
1973,2007-12-05,-2.6195
1974,2007-12-06,77.3612
1975,2007-12-07,109.6782
1976,2007-12-10,132.6789
1977,2007-12-11,67.3541
1978,2007-12-12,86.3745
1979,2007-12-13,141.6062
1980,2007-12-14,168.492
1981,2007-12-17,65.9649
1982,2007-12-18,62.535
1983,2007-12-19,73.8803
1984,2007-12-20,135.3433
1985,2007-12-21,160.7086
1986,2007-12-24,183.4704
1987,2007-12-26,167.3463
1988,2007-12-27,120.851
1989,2007-12-28,95.0556
1990,2007-12-31,62.392
1991,2008-01-02,29.6718
1992,2008-01-03,11.4737
1993,2008-01-04,-71.0988
1994,2008-01-07,-73.8516
1995,2008-01-08,-140.0891
1996,2008-01-09,-104.9589
1997,2008-01-10,-94.0094
1998,2008-01-11,-111.2455
1999,2008-01-14,-68.1195
2000,2008-01-15,-79.3781
2001,2008-01-16,-147.0385
2002,2008-01-17,-119.6466
2003,2008-01-18,-104.1492
2004,2008-01-22,-170.9905
2005,2008-01-23,-171.4734
2006,2008-01-24,-87.7794
2007,2008-01-25,-36.5693
2008,2008-01-28,-89.2263
2009,2008-01-29,-89.3869
2010,2008-01-30,-99.7359
2011,2008-01-31,-90.2881
2012,2008-02-01,-158.0113
2013,2008-02-04,-198.8113
2014,2008-02-05,-225.0685
2015,2008-02-06,-209.2685
2016,2008-02-07,-188.9447
2017,2008-02-08,-143.7943
2018,2008-02-11,-135.4472
2019,2008-02-12,-112.9845
2020,2008-02-13,-82.9943
2021,2008-02-14,-79.5344
2022,2008-02-15,-79.0175
2023,2008-02-19,-74.6857
2024,2008-02-20,-75.5828
2025,2008-02-21,-62.388
2026,2008-02-22,-79.1798
2027,2008-02-25,-73.174
2028,2008-02-26,-50.1014
2029,2008-02-27,-44.6845
2030,2008-02-28,-68.8966
2031,2008-02-29,-141.9223
2032,2008-03-03,-195.7037
2033,2008-03-04,-138.8843
2034,2008-03-05,-14.9928
2035,2008-03-06,-66.8873
2036,2008-03-07,-58.8876
2037,2008-03-10,-6.3069
2038,2008-03-11,156.2237
2039,2008-03-12,123.7327
2040,2008-03-13,80.559
2041,2008-03-14,21.4393
2042,2008-03-17,7.0437
2043,2008-03-18,179.0902
2044,2008-03-19,118.482
2045,2008-03-20,112.5257
2046,2008-03-24,122.8747
2047,2008-03-25,101.7019
2048,2008-03-26,39.6036
2049,2008-03-27,-17.2642
2050,2008-03-28,-32.1875
2051,2008-03-31,-13.4834
2052,2008-04-01,98.1124
2053,2008-04-02,93.6927
2054,2008-04-03,59.087
2055,2008-04-04,55.6786
2056,2008-04-07,82.0473
2057,2008-04-08,-7.1817
2058,2008-04-09,5.7559
2059,2008-04-10,55.5406
2060,2008-04-11,-54.7058
2061,2008-04-14,-124.7336
2062,2008-04-15,-100.9803
2063,2008-04-16,2.2103
2064,2008-04-17,67.8747
2065,2008-04-18,179.1047
2066,2008-04-21,217.3329
2067,2008-04-22,175.7859
2068,2008-04-23,222.4956
2069,2008-04-24,228.5141
2070,2008-04-25,55.0354
2071,2008-04-28,-16.8774
2072,2008-04-29,-65.579
2073,2008-04-30,-54.2764
2074,2008-05-01,-20.1408
2075,2008-05-02,-10.3308
2076,2008-05-05,6.7973
2077,2008-05-06,9.4722
2078,2008-05-07,4.6282
2079,2008-05-08,-21.1509
2080,2008-05-09,-18.3934
2081,2008-05-12,25.9525
2082,2008-05-13,20.1744
2083,2008-05-14,32.9004
2084,2008-05-15,65.3292
2085,2008-05-16,42.2306
2086,2008-05-19,-20.7373
2087,2008-05-20,-91.6574
2088,2008-05-21,-137.2252
2089,2008-05-22,-142.1346
2090,2008-05-23,-170.0124
2091,2008-05-27,-119.4465
2092,2008-05-28,-120.0948
2093,2008-05-29,-99.1381
2094,2008-05-30,-84.464
2095,2008-06-02,-120.553
2096,2008-06-03,-128.3254
2097,2008-06-04,-127.1732
2098,2008-06-05,-66.6872
2099,2008-06-06,-88.4746
2100,2008-06-09,-87.5822
2101,2008-06-10,-67.382
2102,2008-06-11,-105.438
2103,2008-06-12,-40.4866
2104,2008-06-13,99.0713
2105,2008-06-16,99.6038
2106,2008-06-17,114.1904
2107,2008-06-18,69.5495
2108,2008-06-19,100.04
2109,2008-06-20,36.478
2110,2008-06-23,-20.7685
2111,2008-06-24,-63.2864
2112,2008-06-25,15.8866
2113,2008-06-26,-36.7839
2114,2008-06-27,-67.4204
2115,2008-06-30,-65.2515
2116,2008-07-01,-166.0507
2117,2008-07-02,-223.6342
2118,2008-07-03,-217.3804
2119,2008-07-07,-174.3945
2120,2008-07-08,-153.1975
2121,2008-07-09,-153.2006
2122,2008-07-10,-131.4277
2123,2008-07-11,-117.5578
2124,2008-07-14,-99.2863
2125,2008-07-15,-61.5088
2126,2008-07-16,-4.9116
2127,2008-07-17,42.3734
2128,2008-07-18,-59.466
2129,2008-07-21,-55.8379
2130,2008-07-22,-53.6696
2131,2008-07-23,-0.849
2132,2008-07-24,-54.0438
2133,2008-07-25,-21.6844
2134,2008-07-28,-52.4014
2135,2008-07-29,-11.4546
2136,2008-07-30,51.1883
2137,2008-07-31,-2.735
2138,2008-08-01,-78.6948
2139,2008-08-04,-100.3723
2140,2008-08-05,22.302
2141,2008-08-06,147.1228
2142,2008-08-07,172.8459
2143,2008-08-08,195.712
2144,2008-08-11,170.7425
2145,2008-08-12,143.6177
2146,2008-08-13,127.7166
2147,2008-08-14,111.3136
2148,2008-08-15,92.068
2149,2008-08-18,76.339
2150,2008-08-19,48.2503
2151,2008-08-20,37.423
2152,2008-08-21,14.8787
2153,2008-08-22,52.2949
2154,2008-08-25,48.5528
2155,2008-08-26,21.5773
2156,2008-08-27,27.6284
2157,2008-08-28,60.9207
2158,2008-08-29,5.7422
2159,2008-09-02,-39.6428
2160,2008-09-03,-131.7787
2161,2008-09-04,-215.7673
2162,2008-09-05,-281.1871
2163,2008-09-08,-196.4628
2164,2008-09-09,-137.8586
2165,2008-09-10,-88.3581
2166,2008-09-11,-28.6723
2167,2008-09-12,39.5333
2168,2008-09-15,-12.0852
2169,2008-09-16,-134.8219
2170,2008-09-17,-209.8302
2171,2008-09-18,-177.8861
2172,2008-09-19,-138.4698
2173,2008-09-22,-74.4671
2174,2008-09-23,-69.12
2175,2008-09-24,-53.8483
2176,2008-09-25,7.8413
2177,2008-09-26,73.7693
2178,2008-09-29,-32.9923
2179,2008-09-30,17.1402
2180,2008-10-01,52.653
2181,2008-10-02,5.0246
2182,2008-10-03,61.8635
2183,2008-10-06,-119.4126
2184,2008-10-07,-197.6439
2185,2008-10-08,-204.2875
2186,2008-10-09,-199.4743
2187,2008-10-10,-225.5
2188,2008-10-13,-39.8284
2189,2008-10-14,-39.3939
2190,2008-10-15,-106.8673
2191,2008-10-16,-89.3796
2192,2008-10-17,-39.5814
2193,2008-10-20,-33.6152
2194,2008-10-21,-43.3621
2195,2008-10-22,-131.523
2196,2008-10-23,-114.9756
2197,2008-10-24,-107.1648
2198,2008-10-27,-120.3828
2199,2008-10-28,-56.4619
2200,2008-10-29,-14.8744
2201,2008-10-30,-23.2955
2202,2008-10-31,-50.4048
2203,2008-11-03,-34.0415
2204,2008-11-04,33.5335
2205,2008-11-05,-36.9489
2206,2008-11-06,-122.5069
2207,2008-11-07,-115.184
2208,2008-11-10,-96.2515
2209,2008-11-11,-118.8755
2210,2008-11-12,-142.651
2211,2008-11-13,-131.9322
2212,2008-11-14,-125.2753
2213,2008-11-17,-166.8511
2214,2008-11-18,-162.9029
2215,2008-11-19,-168.07
2216,2008-11-20,-183.8888
2217,2008-11-21,-103.6595
2218,2008-11-24,-29.2324
2219,2008-11-25,-41.5719
2220,2008-11-26,-28.6476
2221,2008-11-28,-29.9639
2222,2008-12-01,-94.3974
2223,2008-12-02,-90.5009
2224,2008-12-03,-51.3765
2225,2008-12-04,-57.0566
2226,2008-12-05,-37.4962
2227,2008-12-08,86.4301
2228,2008-12-09,91.3943
2229,2008-12-10,82.4974
2230,2008-12-11,-11.5792
2231,2008-12-12,-40.7302
2232,2008-12-15,-55.5339
2233,2008-12-16,14.5444
2234,2008-12-17,9.5467
2235,2008-12-18,-28.6404
2236,2008-12-19,-53.383
2237,2008-12-22,-82.6411
2238,2008-12-23,-55.9135
2239,2008-12-24,-57.7787
2240,2008-12-26,-61.6278
2241,2008-12-29,-94.4179
2242,2008-12-30,-42.4262
2243,2008-12-31,-16.306
2244,2009-01-02,70.0234
2245,2009-01-05,111.1793
2246,2009-01-06,137.3575
2247,2009-01-07,14.2512
2248,2009-01-08,53.8571
2249,2009-01-09,30.5631
2250,2009-01-12,-9.4721
2251,2009-01-13,33.4547
2252,2009-01-14,-64.129
2253,2009-01-15,-98.3987
2254,2009-01-16,6.013
2255,2009-01-20,-121.8604
2256,2009-01-21,-70.4698
2257,2009-01-22,-278.47
2258,2009-01-23,-250.0718
2259,2009-01-26,-167.4126
2260,2009-01-27,-129.6702
2261,2009-01-28,-88.7242
2262,2009-01-29,-100.1772
2263,2009-01-30,-109.8223
2264,2009-02-02,-77.8112
2265,2009-02-03,-32.7934
2266,2009-02-04,8.2861
2267,2009-02-05,20.7181
2268,2009-02-06,84.4305
2269,2009-02-09,81.6542
2270,2009-02-10,51.7499
2271,2009-02-11,65.6202
2272,2009-02-12,52.393
2273,2009-02-13,65.3606
2274,2009-02-17,-22.7068
2275,2009-02-18,-17.1998
2276,2009-02-19,-28.4635
2277,2009-02-20,-40.6322
2278,2009-02-23,-90.804
2279,2009-02-24,-140.5907
2280,2009-02-25,-137.2453
2281,2009-02-26,-142.4777
2282,2009-02-27,-155.5972
2283,2009-03-02,-161.9996
2284,2009-03-03,-139.7523
2285,2009-03-04,-107.4211
2286,2009-03-05,-127.1249
2287,2009-03-06,-122.1551
2288,2009-03-09,-106.4006
2289,2009-03-10,-58.6341
2290,2009-03-11,-8.6931
2291,2009-03-12,-6.5146
2292,2009-03-13,-14.8748
2293,2009-03-16,-17.9173
2294,2009-03-17,8.1443
2295,2009-03-18,42.6176
2296,2009-03-19,79.6244
2297,2009-03-20,92.5191
2298,2009-03-23,191.2984
2299,2009-03-24,159.6229
2300,2009-03-25,135.6985
2301,2009-03-26,172.9976
2302,2009-03-27,123.3394
2303,2009-03-30,53.8518
2304,2009-03-31,108.8935
2305,2009-04-01,140.1463
2306,2009-04-02,152.2786
2307,2009-04-03,97.294
2308,2009-04-06,75.5422
2309,2009-04-07,88.1208
2310,2009-04-08,112.2781
2311,2009-04-09,122.7418
2312,2009-04-13,118.0907
2313,2009-04-14,85.8909
2314,2009-04-15,40.5991
2315,2009-04-16,98.9822
2316,2009-04-17,70.4891
2317,2009-04-20,-7.2818
2318,2009-04-21,10.1485
2319,2009-04-22,6.5637
2320,2009-04-23,-20.9998
2321,2009-04-24,228.6434
2322,2009-04-27,185.9077
2323,2009-04-28,110.1573
2324,2009-04-29,147.7046
2325,2009-04-30,132.488
2326,2009-05-01,82.8337
2327,2009-05-04,78.5381
2328,2009-05-05,37.6243
2329,2009-05-06,24.6311
2330,2009-05-07,-19.9903
2331,2009-05-08,-29.5218
2332,2009-05-11,-33.1492
2333,2009-05-12,20.2994
2334,2009-05-13,15.4029
2335,2009-05-14,41.8205
2336,2009-05-15,63.8383
2337,2009-05-18,93.3777
2338,2009-05-19,80.4502
2339,2009-05-20,75.0324
2340,2009-05-21,-43.8365
2341,2009-05-22,-50.1071
2342,2009-05-26,17.7171
2343,2009-05-27,56.1716
2344,2009-05-28,81.5862
2345,2009-05-29,148.5555
2346,2009-06-01,215.8696
2347,2009-06-02,211.0278
2348,2009-06-03,183.1025
2349,2009-06-04,171.9686
2350,2009-06-05,175.2945
2351,2009-06-08,138.2201
2352,2009-06-09,126.0386
2353,2009-06-10,133.0603
2354,2009-06-11,146.8201
2355,2009-06-12,145.4239
2356,2009-06-15,138.9748
2357,2009-06-16,142.7955
2358,2009-06-17,121.0626
2359,2009-06-18,105.6315
2360,2009-06-19,127.7189
2361,2009-06-22,83.9578
2362,2009-06-23,70.5076
2363,2009-06-24,71.6999
2364,2009-06-25,73.2154
2365,2009-06-26,54.0614
2366,2009-06-29,80.1229
2367,2009-06-30,82.2287
2368,2009-07-01,102.3202
2369,2009-07-02,34.4949
2370,2009-07-06,-33.1415
2371,2009-07-07,-113.6101
2372,2009-07-08,-176.7998
2373,2009-07-09,-158.345
2374,2009-07-10,-170.6694
2375,2009-07-13,-75.4219
2376,2009-07-14,-42.6554
2377,2009-07-15,89.5599
2378,2009-07-16,125.3373
2379,2009-07-17,117.0101
2380,2009-07-20,127.7918
2381,2009-07-21,141.5745
2382,2009-07-22,129.0702
2383,2009-07-23,166.6667
2384,2009-07-24,-25.0318
2385,2009-07-27,-44.5898
2386,2009-07-28,-27.7236
2387,2009-07-29,8.2778
2388,2009-07-30,37.4404
2389,2009-07-31,9.393
2390,2009-08-03,9.9347
2391,2009-08-04,2.025
2392,2009-08-05,22.5258
2393,2009-08-06,-29.4639
2394,2009-08-07,-33.9236
2395,2009-08-10,-69.6774
2396,2009-08-11,-105.9237
2397,2009-08-12,-56.8812
2398,2009-08-13,-33.6957
2399,2009-08-14,-23.8668
2400,2009-08-17,-69.5888
2401,2009-08-18,-42.6689
2402,2009-08-19,-27.5116
2403,2009-08-20,50.2685
2404,2009-08-21,208.5623
2405,2009-08-24,276.0443
2406,2009-08-25,228.7763
2407,2009-08-26,164.9031
2408,2009-08-27,142.9852
2409,2009-08-28,163.0559
2410,2009-08-31,96.6581
2411,2009-09-01,37.6872
2412,2009-09-02,-2.5946
2413,2009-09-03,5.3104
2414,2009-09-04,69.4914
2415,2009-09-08,86.6114
2416,2009-09-09,93.682
2417,2009-09-10,99.6232
2418,2009-09-11,96.8716
2419,2009-09-14,84.6493
2420,2009-09-15,111.4069
2421,2009-09-16,119.3864
2422,2009-09-17,131.0304
2423,2009-09-18,127.6084
2424,2009-09-21,109.8153
2425,2009-09-22,161.9881
2426,2009-09-23,176.4904
2427,2009-09-24,159.3853
2428,2009-09-25,101.271
2429,2009-09-28,118.5539
2430,2009-09-29,98.7278
2431,2009-09-30,78.0105
2432,2009-10-01,-26.7247
2433,2009-10-02,-78.1045
2434,2009-10-05,-98.8554
2435,2009-10-06,-56.2507
2436,2009-10-07,-47.9749
2437,2009-10-08,53.3115
2438,2009-10-09,47.8034
2439,2009-10-12,64.5733
2440,2009-10-13,65.4561
2441,2009-10-14,103.0342
2442,2009-10-15,170.3312
2443,2009-10-16,150.4739
2444,2009-10-19,134.2359
2445,2009-10-20,99.9438
2446,2009-10-21,134.3096
2447,2009-10-22,107.9709
2448,2009-10-23,285.6055
2449,2009-10-26,231.8356
2450,2009-10-27,188.161
2451,2009-10-28,135.9886
2452,2009-10-29,114.3243
2453,2009-10-30,85.2974
2454,2009-11-02,65.1935
2455,2009-11-03,44.394
2456,2009-11-04,65.6086
2457,2009-11-05,87.1558
2458,2009-11-06,76.9065
2459,2009-11-09,96.2274
2460,2009-11-10,103.7794
2461,2009-11-11,106.7367
2462,2009-11-12,110.9371
2463,2009-11-13,129.0323
2464,2009-11-16,120.6448
2465,2009-11-17,137.9704
2466,2009-11-18,145.033
2467,2009-11-19,113.5802
2468,2009-11-20,80.3596
2469,2009-11-23,96.3722
2470,2009-11-24,86.4688
2471,2009-11-25,67.455
2472,2009-11-27,3.965
2473,2009-11-30,15.597
2474,2009-12-01,71.5298
2475,2009-12-02,64.4365
2476,2009-12-03,78.3613
2477,2009-12-04,97.0034
2478,2009-12-07,54.4979
2479,2009-12-08,-20.5519
2480,2009-12-09,-23.6629
2481,2009-12-10,41.2683
2482,2009-12-11,53.5495
2483,2009-12-14,109.3036
2484,2009-12-15,95.971
2485,2009-12-16,135.9991
2486,2009-12-17,-26.2805
2487,2009-12-18,133.9122
2488,2009-12-21,221.4594
2489,2009-12-22,218.3807
2490,2009-12-23,190.3766
2491,2009-12-24,168.3866
2492,2009-12-28,168.4069
2493,2009-12-29,179.5581
2494,2009-12-30,105.9673
2495,2009-12-31,47.9045
2496,2010-01-04,71.1685
2497,2010-01-05,66.4908
2498,2010-01-06,46.9255
2499,2010-01-07,-5.953
2500,2010-01-08,9.4733
2501,2010-01-11,-33.4476
2502,2010-01-12,-86.5378
2503,2010-01-13,-59.0108
2504,2010-01-14,31.5558
2505,2010-01-15,60.9441
2506,2010-01-19,72.6746
2507,2010-01-20,-39.6073
2508,2010-01-21,-129.9299
2509,2010-01-22,-271.1605
2510,2010-01-25,-208.7976
2511,2010-01-26,-155.0987
2512,2010-01-27,-130.5677
2513,2010-01-28,-136.4748
2514,2010-01-29,-187.4202
2515,2010-02-01,-178.5839
2516,2010-02-02,-141.7836
2517,2010-02-03,-112.5344
2518,2010-02-04,-132.9101
2519,2010-02-05,-124.6773
2520,2010-02-08,-123.765
2521,2010-02-09,-95.0893
2522,2010-02-10,-84.9404
2523,2010-02-11,-73.2304
2524,2010-02-12,-81.2391
2525,2010-02-16,-47.471
2526,2010-02-17,-16.7959
2527,2010-02-18,25.3586
2528,2010-02-19,34.1552
2529,2010-02-22,37.7603
2530,2010-02-23,-8.7678
2531,2010-02-24,32.0616
2532,2010-02-25,11.0851
2533,2010-02-26,80.8238
2534,2010-03-01,117.8376
2535,2010-03-02,65.3636
2536,2010-03-03,20.6304
2537,2010-03-04,30.1739
2538,2010-03-05,36.4735
2539,2010-03-08,60.8388
2540,2010-03-09,90.3885
2541,2010-03-10,121.7048
2542,2010-03-11,143.5054
2543,2010-03-12,173.4985
2544,2010-03-15,159.6789
2545,2010-03-16,176.446
2546,2010-03-17,210.8618
2547,2010-03-18,164.4801
2548,2010-03-19,137.1046
2549,2010-03-22,110.078
2550,2010-03-23,122.2817
2551,2010-03-24,104.137
2552,2010-03-25,152.8741
2553,2010-03-26,94.388
2554,2010-03-29,62.5263
2555,2010-03-30,64.9565
2556,2010-03-31,7.8458
2557,2010-04-01,-53.4337
2558,2010-04-05,-37.4662
2559,2010-04-06,-36.42
2560,2010-04-07,-32.1789
2561,2010-04-08,64.814
2562,2010-04-09,186.2066
2563,2010-04-12,195.1322
2564,2010-04-13,172.7661
2565,2010-04-14,225.6148
2566,2010-04-15,178.7935
2567,2010-04-16,134.1319
2568,2010-04-19,144.6049
2569,2010-04-20,154.1186
2570,2010-04-21,136.928
2571,2010-04-22,112.7504
2572,2010-04-23,81.3265
2573,2010-04-26,75.2344
2574,2010-04-27,57.0921
2575,2010-04-28,42.2766
2576,2010-04-29,56.2519
2577,2010-04-30,15.9631
2578,2010-05-03,24.9468
2579,2010-05-04,-91.4115
2580,2010-05-05,-152.6191
2581,2010-05-06,-275.5735
2582,2010-05-07,-283.2804
2583,2010-05-10,-148.862
2584,2010-05-11,-125.5503
2585,2010-05-12,-87.0599
2586,2010-05-13,-71.7515
2587,2010-05-14,-94.0817
2588,2010-05-17,-87.2244
2589,2010-05-18,-91.3993
2590,2010-05-19,-109.3553
2591,2010-05-20,-153.6292
2592,2010-05-21,-170.5415
2593,2010-05-24,-172.4146
2594,2010-05-25,-182.5133
2595,2010-05-26,-177.2773
2596,2010-05-27,-122.8371
2597,2010-05-28,-115.0742
2598,2010-06-01,-98.3335
2599,2010-06-02,-73.6181
2600,2010-06-03,-42.6106
2601,2010-06-04,-73.4088
2602,2010-06-07,-91.5574
2603,2010-06-08,-105.0137
2604,2010-06-09,-98.2823
2605,2010-06-10,-96.1647
2606,2010-06-11,-69.3512
2607,2010-06-14,-48.273
2608,2010-06-15,13.9886
2609,2010-06-16,35.5364
2610,2010-06-17,53.0297
2611,2010-06-18,68.2195
2612,2010-06-21,55.0546
2613,2010-06-22,21.2093
2614,2010-06-23,-60.9256
2615,2010-06-24,-90.7785
2616,2010-06-25,-146.4177
2617,2010-06-28,-156.2994
2618,2010-06-29,-203.9395
2619,2010-06-30,-198.9446
2620,2010-07-01,-179.193
2621,2010-07-02,-139.0786
2622,2010-07-06,-85.4805
2623,2010-07-07,-60.9436
2624,2010-07-08,-39.6798
2625,2010-07-09,-39.9302
2626,2010-07-12,-9.8928
2627,2010-07-13,18.3212
2628,2010-07-14,42.5331
2629,2010-07-15,46.8017
2630,2010-07-16,37.2476
2631,2010-07-19,46.3897
2632,2010-07-20,61.0006
2633,2010-07-21,70.4274
2634,2010-07-22,117.0116
2635,2010-07-23,104.4779
2636,2010-07-26,119.3099
2637,2010-07-27,112.8904
2638,2010-07-28,94.8128
2639,2010-07-29,92.7025
2640,2010-07-30,58.5403
2641,2010-08-02,106.8915
2642,2010-08-03,100.2856
2643,2010-08-04,47.4135
2644,2010-08-05,-21.0422
2645,2010-08-06,-36.0611
2646,2010-08-09,-9.7599
2647,2010-08-10,-107.1717
2648,2010-08-11,-152.8895
2649,2010-08-12,-172.3439
2650,2010-08-13,-163.1538
2651,2010-08-16,-140.9482
2652,2010-08-17,-92.5095
2653,2010-08-18,-87.9879
2654,2010-08-19,-105.8781
2655,2010-08-20,-110.8049
2656,2010-08-23,-88.5958
2657,2010-08-24,-105.8874
2658,2010-08-25,-103.1146
2659,2010-08-26,-108.9721
2660,2010-08-27,-113.4804
2661,2010-08-30,-123.4084
2662,2010-08-31,-139.8975
2663,2010-09-01,-96.9876
2664,2010-09-02,-78.8048
2665,2010-09-03,-2.7002
2666,2010-09-07,-37.733
2667,2010-09-08,-50.8181
2668,2010-09-09,-21.1147
2669,2010-09-10,-57.5152
2670,2010-09-13,149.9552
2671,2010-09-14,178.4944
2672,2010-09-15,164.7292
2673,2010-09-16,175.1832
2674,2010-09-17,153.6019
2675,2010-09-20,136.8021
2676,2010-09-21,102.3161
2677,2010-09-22,30.7383
2678,2010-09-23,6.5545
2679,2010-09-24,33.298
2680,2010-09-27,34.9506
2681,2010-09-28,13.8415
2682,2010-09-29,-10.7491
2683,2010-09-30,-11.5795
2684,2010-10-01,-29.3445
2685,2010-10-04,-129.3575
2686,2010-10-05,-73.0715
2687,2010-10-06,-56.4059
2688,2010-10-07,-33.9056
2689,2010-10-08,-41.7679
2690,2010-10-11,-22.2791
2691,2010-10-12,8.3543
2692,2010-10-13,125.1766
2693,2010-10-14,112.1536
2694,2010-10-15,162.045
2695,2010-10-18,207.5657
2696,2010-10-19,86.688
2697,2010-10-20,97.4675
2698,2010-10-21,94.8185
2699,2010-10-22,91.3939
2700,2010-10-25,58.9682
2701,2010-10-26,107.0982
2702,2010-10-27,130.9748
2703,2010-10-28,149.1527
2704,2010-10-29,200.6646
2705,2010-11-01,198.1742
2706,2010-11-02,194.1631
2707,2010-11-03,152.5434
2708,2010-11-04,132.9475
2709,2010-11-05,89.049
2710,2010-11-08,75.1874
2711,2010-11-09,75.6306
2712,2010-11-10,69.6889
2713,2010-11-11,30.2286
2714,2010-11-12,1.449
2715,2010-11-15,-2.062
2716,2010-11-16,-56.5796
2717,2010-11-17,-78.8388
2718,2010-11-18,-65.5857
2719,2010-11-19,-86.1247
2720,2010-11-22,-100.9518
2721,2010-11-23,-140.4525
2722,2010-11-24,-122.5775
2723,2010-11-26,-114.2593
2724,2010-11-29,-106.1964
2725,2010-11-30,-92.8748
2726,2010-12-01,-16.4393
2727,2010-12-02,69.5721
2728,2010-12-03,103.1713
2729,2010-12-06,92.2755
2730,2010-12-07,100.6197
2731,2010-12-08,113.9226
2732,2010-12-09,116.642
2733,2010-12-10,120.2001
2734,2010-12-13,106.5758
2735,2010-12-14,113.6626
2736,2010-12-15,117.8198
2737,2010-12-16,111.6309
2738,2010-12-17,103.5727
2739,2010-12-20,89.9194
2740,2010-12-21,95.9713
2741,2010-12-22,107.4019
2742,2010-12-23,102.2216
2743,2010-12-27,84.0622
2744,2010-12-28,78.2968
2745,2010-12-29,66.2576
2746,2010-12-30,45.1677
2747,2010-12-31,31.3557
2748,2011-01-03,61.8917
2749,2011-01-04,60.7276
2750,2011-01-05,33.3238
2751,2011-01-06,181.3445
2752,2011-01-07,179.5859
2753,2011-01-10,80.1799
2754,2011-01-11,44.1379
2755,2011-01-12,130.9535
2756,2011-01-13,43.2461
2757,2011-01-14,37.6982
2758,2011-01-18,144.5026
2759,2011-01-19,116.0762
2760,2011-01-20,61.1552
2761,2011-01-21,-9.6998
2762,2011-01-24,44.7401
2763,2011-01-25,50.3104
2764,2011-01-26,169.6311
2765,2011-01-27,192.6171
2766,2011-01-28,-76.5362
2767,2011-01-31,-179.4009
2768,2011-02-01,-112.8564
2769,2011-02-02,-85.2892
2770,2011-02-03,-148.6611
2771,2011-02-04,-134.8582
2772,2011-02-07,-26.2511
2773,2011-02-08,4.9794
2774,2011-02-09,-41.3672
2775,2011-02-10,-144.3132
2776,2011-02-11,-161.483
2777,2011-02-14,-174.5719
2778,2011-02-15,-160.557
2779,2011-02-16,-162.9985
2780,2011-02-17,-106.0228
2781,2011-02-18,-103.9521
2782,2011-02-22,-137.2723
2783,2011-02-23,-133.4055
2784,2011-02-24,-102.4444
2785,2011-02-25,-107.6503
2786,2011-02-28,-99.5104
2787,2011-03-01,-123.5762
2788,2011-03-02,-136.2921
2789,2011-03-03,-114.466
