Date,Close,High,Volume,Open,Adj Close,Low
2016-08-16,60.02,61.0345,2990803.0,61.02,57.5561,60.02
2016-08-17,60.88,61.03,2855897.0,60.19,58.3808,59.32
2016-08-18,61.94,61.94,2486494.0,60.78,59.3972,60.75
2016-08-19,61.31,61.84,1626517.0,61.72,58.7931,60.91
2016-08-22,61.6,61.87,1128171.0,61.4,59.0712,61.27
2016-08-23,61.21,61.97,1017480.0,61.54,58.6972,61.19
2016-08-24,61.07,61.19,1271541.0,61.02,58.563,60.42
2016-08-25,61.25,61.47,975767.0,61.09,58.7356,60.82
2016-08-26,59.68,61.5775,2481516.0,61.45,57.23,59.48
2016-08-29,60.34,60.44,1087054.0,59.89,57.8629,59.85
2016-08-30,59.56,60.65,1780916.0,60.3,57.1149,59.4699
2016-08-31,59.88,59.9,1817943.0,59.62,57.4218,59.32
2016-09-01,59.82,59.99,1685843.0,59.83,57.3643,59.49
2016-09-02,60.56,60.61,1639388.0,59.74,58.0739,59.69
2016-09-06,61.46,61.54,1738601.0,60.73,58.9369,60.63
2016-09-07,61.11,61.43,1848312.0,61.41,58.6013,60.93
2016-09-08,61.41,61.6,1524758.0,60.92,58.889,60.9
2016-09-09,59.09,60.91,2172407.0,60.87,56.6642,59.03
2016-09-12,60.18,60.29,2447674.0,59.08,57.7095,59.08
2016-09-13,59.47,60.19,2123638.0,60.06,57.0286,59.17
2016-09-14,59.97,60.28,1987971.0,59.65,57.5081,59.47
2016-09-15,60.18,60.29,2168482.0,59.71,57.7095,59.54
2016-09-16,60.79,60.9,2508931.0,60.06,58.2945,59.69
2016-09-19,61.47,61.51,1447035.0,60.99,58.9465,60.8
2016-09-20,61.26,61.85,1591118.0,61.61,58.7452,61.21
2016-09-21,62.5,62.525,1321466.0,61.4,59.9343,61.095
2016-09-22,62.81,62.99,1055510.0,62.69,60.2315,62.3406
2016-09-23,62.97,63.195,1527462.0,62.61,60.385,62.34
2016-09-26,62.76,63.07,1480796.0,62.82,60.1836,62.51
2016-09-27,61.68,63.35,1760645.0,63.01,59.1479,61.6
2016-09-28,61.31,61.91,1626724.0,61.9,58.7931,60.87
2016-09-29,60.38,61.11,1736800.0,61.08,57.9013,59.94
2016-09-30,59.88,60.87,2245345.0,60.5,57.4218,59.54
2016-10-03,59.03,59.86,1798980.0,59.86,56.6067,58.71
2016-10-04,57.43,59.05,3239433.0,58.89,55.0724,57.0
2016-10-05,57.3,58.18,2929107.0,57.4,54.9477,57.055
2016-10-06,57.31,57.52,1692570.0,57.0,54.9573,56.66
2016-10-07,57.09,58.26,2110488.0,57.76,54.7463,57.03
2016-10-10,57.39,57.61,1555700.0,57.28,55.034,57.01
2016-10-11,56.59,57.31,2672376.0,57.15,54.2669,56.46
2016-10-12,57.42,57.57,1597407.0,56.74,55.0628,56.74
2016-10-13,58.18,58.6,2018999.0,57.35,55.7916,57.35
2016-10-14,57.74,58.36,1647780.0,57.94,55.3697,57.64
2016-10-17,58.04,58.24,1514322.0,57.88,55.6573,57.88
2016-10-18,58.3,58.6,1489474.0,58.34,55.9067,57.54
2016-10-19,58.18,58.39,1413971.0,58.25,55.7916,57.795
2016-10-20,58.06,58.54,1663209.0,58.24,55.6765,57.87
2016-10-21,57.69,58.06,1487020.0,57.76,55.3217,57.45
2016-10-24,57.8,58.12,1348588.0,57.99,55.4272,57.505
2016-10-25,58.13,58.15,1849298.0,57.68,55.7436,57.64
2016-10-26,58.83,59.17,2266205.0,58.22,56.4149,57.88
2016-10-27,58.29,58.88,2328866.0,58.88,55.8971,57.98
2016-10-28,58.52,58.88,1515567.0,58.29,56.1176,58.22
2016-10-31,59.72,60.13,1855967.0,58.77,57.2684,58.64
2016-11-01,58.52,59.735,1654732.0,59.7,56.1176,58.39
2016-11-02,57.98,58.4,1922868.0,58.4,55.5998,57.385
2016-11-03,58.24,58.5,1279375.0,57.83,55.8491,57.55
2016-11-04,57.72,59.0,2101801.0,58.65,55.3505,57.66
2016-11-07,58.58,58.59,2600216.0,58.01,56.1752,57.0199
2016-11-08,59.01,59.44,1926568.0,58.9,56.5875,58.61
2016-11-09,56.23,57.66,3228177.0,57.66,54.3963,56.14
2016-11-10,55.45,56.32,4371948.0,56.0,53.6418,53.6634
2016-11-11,54.95,55.93,2598479.0,55.4,53.1581,54.69
2016-11-14,54.58,54.7,2689470.0,54.57,52.8001,54.24
2016-11-15,55.58,55.68,2325322.0,54.89,53.7675,54.83
2016-11-16,55.14,56.1,1230678.0,55.7,53.3419,54.83
2016-11-17,55.53,55.53,1487215.0,54.9,53.7192,54.9
2016-11-18,55.53,55.84,2456704.0,55.42,53.7192,55.26
2016-11-21,56.01,56.01,1575985.0,55.5,54.1835,55.43
2016-11-22,56.59,56.8,1765013.0,56.17,54.7446,55.69
2016-11-23,55.72,56.52,1057229.0,55.84,53.903,55.6
2016-11-25,56.56,56.71,662139.0,55.91,54.7156,55.88
2016-11-28,58.04,58.18,1812909.0,56.66,56.1473,56.65
2016-11-29,58.03,58.5,2126897.0,57.98,56.1376,57.83
2016-11-30,56.01,57.45,3693097.0,57.45,54.1835,56.0
2016-12-01,55.38,55.71,1854511.0,55.51,53.574,55.1274
